-0.088412,-0.087111,-0.085765,-0.088908,-0.087897,-0.089072,-0.089289,-0.089305,-0.087202,-0.081926,-0.082237,-0.07944,-0.076284,-0.071506,-0.064248,-0.059723,-0.051844,-0.048744,-0.045799,-0.045763,-0.043197,-0.041206,-0.03962,-0.036212,-0.034962,-0.03209,-0.034654,-0.032186,-0.032763,-0.030878,-0.029649,-0.029107,-0.028716,-0.028999,-0.028682,-0.028732,-0.028716,-0.028728,-0.028775,-0.028824,-0.029115,-0.029683,-0.030227,-0.03405,-0.034966,-0.039613,-0.049878,-0.056544,-0.063007,-0.068121
0.99827,0.99838,0.9984,0.99847,0.99851,0.99853,0.99859,0.99859,0.99842,0.99833,0.99797,0.99772,0.99744,0.99719,0.99736,0.99727,0.99737,0.9975,0.99784,0.99815,0.99849,0.99896,0.9991,0.99928,0.99933,0.99943,0.99953,0.99959,0.99961,0.99955,0.99952,0.99947,0.99946,0.99941,0.99943,0.99943,0.99943,0.99939,0.9994,0.99938,0.99937,0.99935,0.99933,0.99932,0.99929,0.99925,0.99922,0.99916,0.99911,0.99909
0.99754,0.99744,0.99761,0.99766,0.99766,0.99767,0.99766,0.99764,0.99754,0.99736,0.99707,0.9965,0.9964,0.99572,0.99587,0.99591,0.99597,0.99624,0.9968,0.99692,0.99731,0.99781,0.99849,0.99866,0.99889,0.99924,0.99947,0.99975,0.99973,0.99984,0.99989,0.99993,0.99997,0.99998,0.99999,1,0.99999,0.99999,0.99998,0.99998,0.99997,0.99996,0.99996,0.99994,0.99992,0.99989,0.99989,0.99987,0.99986,0.99983
0.99699,0.9968,0.99689,0.99677,0.99674,0.9967,0.99622,0.99592,0.99505,0.9939,0.99103,0.99068,0.99009,0.98919,0.9885,0.98774,0.98757,0.98746,0.98719,0.98673,0.9865,0.98624,0.98608,0.986,0.98598,0.98591,0.98587,0.98585,0.9858,0.98582,0.98582,0.98582,0.98585,0.98596,0.98619,0.98656,0.98699,0.98729,0.98779,0.98822,0.98894,0.98982,0.99134,0.99175,0.99302,0.99406,0.99412,0.99527,0.99571,0.99584
0.43875,0.43887,0.43809,0.43834,0.43784,0.43799,0.43815,0.43832,0.43842,0.4391,0.44026,0.44269,0.44248,0.44782,0.44774,0.44716,0.4466,0.44734,0.44789,0.44821,0.44876,0.44849,0.44852,0.44874,0.44837,0.44921,0.44915,0.44991,0.44962,0.45066,0.45147,0.45126,0.4511,0.4511,0.45207,0.45306,0.45289,0.45398,0.45346,0.45377,0.45375,0.45316,0.45239,0.45088,0.45037,0.44863,0.44556,0.44566,0.44191,0.44184
0.93578,0.93567,0.93587,0.93576,0.93578,0.9357,0.93567,0.93571,0.93496,0.9347,0.93394,0.93267,0.93121,0.93066,0.92802,0.92952,0.93,0.92807,0.92813,0.92756,0.92745,0.92743,0.92797,0.92796,0.928,0.92804,0.92387,0.92534,0.92689,0.92729,0.92762,0.92271,0.91759,0.91228,0.90736,0.90324,0.90324,0.90247,0.90199,0.90171,0.90168,0.90184,0.90161,0.90174,0.90205,0.90336,0.90416,0.90724,0.92018,0.92702
0.98752,0.98745,0.98744,0.98747,0.98768,0.98783,0.98785,0.98787,0.98791,0.9879,0.9879,0.98784,0.98785,0.98786,0.98787,0.98785,0.9878,0.98768,0.98777,0.98773,0.98794,0.98798,0.98792,0.98783,0.98773,0.98746,0.98747,0.98707,0.98674,0.98667,0.98659,0.98653,0.98619,0.98542,0.98543,0.98515,0.9849,0.98477,0.9846,0.98437,0.98413,0.98398,0.98357,0.98376,0.98395,0.98418,0.98388,0.98386,0.98441,0.98484
0.99855,0.99852,0.99851,0.99851,0.99838,0.99814,0.99834,0.99821,0.99821,0.99826,0.99828,0.99822,0.99817,0.99815,0.99784,0.99779,0.99763,0.99748,0.99821,0.99882,0.99903,0.99917,0.99919,0.99921,0.99915,0.99914,0.99916,0.99924,0.99936,0.99927,0.99925,0.99928,0.99929,0.99929,0.9993,0.99931,0.99931,0.99923,0.99909,0.99914,0.99897,0.99881,0.99877,0.99878,0.99879,0.9987,0.99878,0.99859,0.99861,0.99853
-0.42288,-0.42288,-0.42408,-0.42644,-0.42897,-0.42968,-0.43118,-0.43502,0.45455,0.4767,0.4817,0.48178,0.48464,-0.46574,-0.43353,-0.41746,-0.41111,-0.42104,-0.4345,-0.44345,-0.44627,-0.43927,-0.43129,-0.42352,-0.42601,-0.4396,-0.45435,-0.46423,-0.47133,-0.47402,-0.47523,-0.47725,-0.4802,-0.48191,-0.48531,-0.48747,-0.49061,-0.49247,-0.49482,-0.49678,-0.49632,-0.4956,-0.49371,-0.4894,-0.48557,-0.46718,-0.46382,-0.45197,-0.45251,-0.44805
0.92021,0.91893,0.91635,0.91317,0.90648,0.90114,0.90247,0.9046,0.90479,0.90525,0.91246,0.92058,0.92497,0.94826,0.95417,0.95391,0.95296,0.94916,0.94714,0.94805,0.94988,0.95164,0.9528,0.95185,0.94723,0.94179,0.9363,0.93671,0.9387,0.9413,0.94538,0.94387,0.94017,0.9369,0.93251,0.93352,0.93865,0.94112,0.94556,0.94815,0.95033,0.94989,0.94728,0.94431,0.94203,0.93903,0.93523,0.93175,0.92903,0.92642
