-0.05739,-0.057102,-0.056599,-0.056045,-0.054831,-0.053719,-0.046733,-0.044774,-0.040291,-0.03488,-0.02972,-0.022545,-0.013438,0.011183,0.017905,0.01844,0.021712,0.028048,0.031849,0.03311,0.0359,0.041979,0.040887,0.04141,0.042214,0.043878,0.047433,0.045588,0.045245,0.044963,0.044726,0.046524,0.047389,0.047776,0.048427,0.048929,0.049217,0.049272,0.049224,0.0492,0.04937,0.049569,0.049744,0.050212,0.050518,0.051128,0.051557,0.052363,0.051445,0.047662,0.040603,0.032852,0.012405,0.0059761,-0.0068693,-0.017142,-0.02618,-0.036339,-0.03749,-0.041907,-0.046125,-0.050923,-0.050536,-0.052396,-0.05349
0.96337,0.96331,0.96309,0.96296,0.96274,0.96249,0.96158,0.9621,0.96198,0.96186,0.96141,0.96118,0.96104,0.96088,0.9608,0.96046,0.96009,0.96004,0.95904,0.95863,0.9586,0.95867,0.95852,0.95845,0.95836,0.95819,0.95818,0.95789,0.95771,0.95747,0.95746,0.95736,0.95732,0.95728,0.95717,0.95711,0.95694,0.9567,0.95671,0.95671,0.95652,0.95658,0.95652,0.95668,0.95744,0.95871,0.95948,0.9607,0.96253,0.96532,0.96798,0.97083,0.97439,0.97664,0.97628,0.97698,0.97823,0.9787,0.97975,0.97926,0.97902,0.97917,0.97899,0.9782,0.97807
0.93805,0.93784,0.93773,0.93756,0.93739,0.9371,0.93685,0.93657,0.93603,0.93562,0.93535,0.93525,0.93496,0.93478,0.9347,0.9346,0.93452,0.93329,0.93318,0.93262,0.9327,0.93203,0.93226,0.93203,0.93187,0.93107,0.93153,0.93095,0.93044,0.92981,0.92975,0.92949,0.92946,0.92937,0.92914,0.92868,0.92835,0.92828,0.928,0.92805,0.92819,0.92835,0.92854,0.92846,0.92986,0.93219,0.93496,0.93531,0.93822,0.94268,0.9468,0.95112,0.95477,0.95747,0.95973,0.96115,0.96275,0.96322,0.96343,0.96387,0.96379,0.96377,0.96329,0.9628,0.96128
0.99727,0.9973,0.99746,0.99759,0.99815,0.99854,0.99918,0.99938,0.99919,0.99919,0.99873,0.99741,0.99594,0.99521,0.99246,0.98956,0.98564,0.98471,0.98485,0.9846,0.98468,0.98456,0.98449,0.98432,0.98312,0.98132,0.98093,0.9802,0.97991,0.97905,0.97902,0.97879,0.97867,0.97864,0.97834,0.9782,0.97713,0.97602,0.97529,0.97456,0.97489,0.97446,0.97437,0.97438,0.97424,0.97418,0.97426,0.97428,0.97498,0.97774,0.9807,0.98359,0.98805,0.98909,0.99121,0.99281,0.99411,0.99431,0.99474,0.99542,0.99541,0.99569,0.99603,0.99628,0.99656
0.42326,0.42323,0.42317,0.42306,0.42293,0.42196,0.42134,0.42025,0.42095,0.4212,0.42162,0.42177,0.4218,0.4219,0.42216,0.4228,0.42341,0.42459,0.4273,0.43127,0.43344,0.43607,0.43754,0.43816,0.43988,0.44229,0.4418,0.4434,0.44484,0.44748,0.45031,0.45242,0.4554,0.45632,0.45677,0.45707,0.45823,0.46109,0.46343,0.46372,0.46322,0.46464,0.46435,0.46588,0.46503,0.4619,0.45858,0.45682,0.45496,0.45317,0.4508,0.45061,0.44876,0.44859,0.44711,0.44585,0.44557,0.44467,0.44484,0.44386,0.44341,0.4424,0.44113,0.4397,0.43912
0.94779,0.94778,0.94762,0.94741,0.9468,0.94629,0.94561,0.94485,0.94363,0.9424,0.94083,0.93964,0.93859,0.93602,0.93552,0.93431,0.93288,0.92976,0.9287,0.9265,0.92484,0.92386,0.92332,0.9227,0.92223,0.92155,0.92136,0.92014,0.91723,0.91664,0.91478,0.9136,0.91309,0.91323,0.91305,0.91302,0.9129,0.91257,0.91192,0.91047,0.91068,0.91048,0.91036,0.91022,0.91054,0.91165,0.91299,0.91385,0.91452,0.91545,0.91807,0.91906,0.92147,0.92396,0.92764,0.92848,0.92982,0.93061,0.93065,0.9306,0.93063,0.93122,0.93405,0.93223,0.93358
0.99047,0.99049,0.99052,0.99053,0.99052,0.99054,0.99054,0.9906,0.99058,0.99062,0.99066,0.9912,0.99174,0.99145,0.99166,0.99215,0.9924,0.9927,0.99288,0.99291,0.99291,0.99289,0.99291,0.99294,0.99304,0.99302,0.99299,0.99295,0.99291,0.99305,0.99299,0.99306,0.99304,0.99297,0.9929,0.99295,0.99289,0.99286,0.99284,0.99284,0.99283,0.99284,0.99285,0.99283,0.99273,0.99264,0.99253,0.99263,0.99265,0.99201,0.99196,0.99198,0.99194,0.99191,0.99186,0.99125,0.99049,0.99023,0.98962,0.9894,0.98936,0.9891,0.98884,0.98762,0.98723
0.99661,0.9968,0.99694,0.99357,0.99299,0.99495,0.99451,0.99484,0.99405,0.99368,0.99387,0.99389,0.99399,0.99406,0.99423,0.99425,0.99432,0.99438,0.99443,0.99498,0.99614,0.99778,0.99917,0.9991,0.99924,0.9993,0.99928,0.99924,0.99925,0.99916,0.9991,0.99904,0.99909,0.99904,0.99902,0.999,0.99841,0.99758,0.99718,0.99689,0.99516,0.99523,0.99644,0.99746,0.99781,0.99835,0.99661,0.99354,0.99261,0.99016,0.99006,0.99266,0.99569,0.99705,0.99786,0.99826,0.99922,0.99942,0.9996,0.9997,0.99973,0.99975,0.99972,0.9995,0.999
-0.42052,-0.42048,-0.42057,-0.42112,-0.42256,-0.42717,-0.42941,-0.4372,-0.43691,-0.4382,-0.44117,-0.44564,-0.44257,-0.4454,-0.44585,-0.44645,-0.44933,-0.45244,-0.4542,-0.45627,-0.45765,-0.4593,-0.46003,-0.46052,-0.46492,-0.46294,-0.46419,-0.46539,-0.4667,-0.46741,-0.46961,-0.47179,-0.47333,-0.47461,-0.47839,-0.47911,-0.4822,-0.4845,-0.48598,-0.48772,-0.49296,-0.49235,-0.4935,-0.49492,-0.49523,-0.49376,-0.49105,-0.48536,-0.47921,-0.47818,-0.4729,-0.4687,-0.46538,-0.46203,-0.45649,-0.45619,-0.45448,-0.45349,-0.45182,-0.45137,-0.44881,-0.44907,-0.44918,-0.44907,-0.44899
0.93763,0.93766,0.93921,0.93547,0.92718,0.91866,0.91107,0.90501,0.90225,0.89934,0.90086,0.9038,0.90467,0.91008,0.91498,0.91636,0.91613,0.91539,0.9154,0.91914,0.9242,0.92321,0.922,0.92265,0.92282,0.9219,0.91868,0.9186,0.91749,0.91887,0.91981,0.91994,0.92105,0.92074,0.91963,0.91886,0.91831,0.91867,0.91942,0.92101,0.92335,0.92466,0.92717,0.92712,0.92568,0.92664,0.9268,0.92552,0.92434,0.92372,0.92387,0.92413,0.924,0.92378,0.92259,0.92085,0.91876,0.91698,0.91482,0.91432,0.91413,0.91359,0.91347,0.91368,0.91391
