-0.064654,-0.064255,-0.065012,-0.065254,-0.06494,-0.064399,-0.063755,-0.058143,-0.061188,-0.058877,-0.05567,-0.049504,-0.049426,-0.042698,-0.041778,-0.035985,-0.029156,-0.028496,-0.025608,-0.023147,-0.021438,-0.020038,-0.018869,-0.011736,-0.012961,-0.012381,-0.012151,-0.012627,-0.012293,-0.012441,-0.012762,-0.013262,-0.014024,-0.014669,-0.014566,-0.014371,-0.014059,-0.013649,-0.013516,-0.010771,-0.00885,-0.008222,-0.0082591,-0.0073056,-0.0055406,-0.0040707,-0.0028814,-0.0017019,0.00087318,0.0030484,0.0041491,0.0048634,0.0047844
0.96511,0.96535,0.96447,0.96493,0.96436,0.96445,0.96442,0.96387,0.96365,0.96324,0.9633,0.96337,0.96296,0.96318,0.96295,0.96297,0.96291,0.96282,0.96272,0.96253,0.96225,0.96237,0.96222,0.96223,0.96225,0.96212,0.96214,0.96217,0.96208,0.96209,0.96202,0.96201,0.96201,0.96195,0.96189,0.96188,0.96189,0.96191,0.96193,0.96189,0.96186,0.96181,0.96175,0.96166,0.96144,0.96139,0.96107,0.96074,0.96032,0.95937,0.95923,0.95822,0.95866
0.94018,0.93999,0.93938,0.93973,0.93914,0.9381,0.93861,0.93774,0.93819,0.93777,0.93757,0.93751,0.93731,0.93714,0.93702,0.93708,0.9371,0.93688,0.93663,0.93632,0.93629,0.93623,0.93622,0.93624,0.93628,0.93628,0.9363,0.93632,0.93632,0.93632,0.93631,0.9363,0.93629,0.93628,0.93626,0.93625,0.93623,0.93619,0.93618,0.93615,0.93613,0.93612,0.9361,0.93605,0.93593,0.93575,0.93558,0.9354,0.93487,0.93473,0.93423,0.93352,0.93309
0.99321,0.99327,0.99319,0.99322,0.99325,0.99345,0.99351,0.99473,0.99504,0.99543,0.99606,0.99639,0.9968,0.99714,0.99728,0.9972,0.99685,0.99641,0.99621,0.99623,0.9961,0.99583,0.99557,0.99528,0.99503,0.99442,0.9942,0.9942,0.99412,0.99409,0.99407,0.99406,0.99402,0.99397,0.99396,0.99391,0.99381,0.99383,0.99368,0.99352,0.99338,0.99339,0.99326,0.99314,0.99316,0.99334,0.99337,0.99359,0.99384,0.99414,0.99434,0.99447,0.99456
0.4271,0.42714,0.42717,0.42721,0.42741,0.42838,0.42913,0.42867,0.42962,0.43101,0.43243,0.43334,0.43373,0.4337,0.43377,0.43398,0.43426,0.43429,0.43423,0.43437,0.43428,0.4342,0.43426,0.43449,0.43485,0.43515,0.43533,0.4353,0.43524,0.43533,0.4354,0.43544,0.43555,0.43555,0.43555,0.4356,0.43572,0.43582,0.43594,0.436,0.43614,0.43647,0.43652,0.43658,0.43687,0.43705,0.43741,0.43778,0.4384,0.43883,0.43965,0.44069,0.44064
0.94243,0.93734,0.93222,0.93033,0.93017,0.92924,0.92906,0.92835,0.92613,0.92264,0.91872,0.91321,0.90678,0.90045,0.89414,0.89202,0.89261,0.89101,0.89071,0.88841,0.88638,0.88539,0.87737,0.86678,0.86611,0.86863,0.86894,0.87079,0.87265,0.8688,0.86957,0.87471,0.8797,0.87867,0.87979,0.87387,0.86707,0.86966,0.87349,0.8737,0.87637,0.87052,0.86776,0.86757,0.86942,0.87092,0.8743,0.87273,0.87192,0.87204,0.87595,0.87655,0.88181
0.98676,0.98509,0.98038,0.97288,0.94832,0.92654,0.90241,0.87336,0.8295,0.77912,0.73822,0.67897,0.64092,0.62022,0.61448,0.61707,0.61728,0.60691,0.59054,0.57698,0.5638,0.56582,0.57446,0.59086,0.60503,0.59775,0.58427,0.56996,0.56524,0.57493,0.5827,0.58452,0.57702,0.57004,0.56727,0.57224,0.58434,0.58913,0.58628,0.58483,0.57514,0.58636,0.59931,0.6064,0.62616,0.619,0.59452,0.59659,0.60216,0.60842,0.62589,0.65761,0.69824
0.99861,0.99872,0.9987,0.99731,0.99588,0.99603,0.99278,0.98133,0.97635,0.97805,0.9789,0.9735,0.96794,0.93285,0.93079,0.93422,0.94735,0.94376,0.92364,0.90836,0.88643,0.87555,0.84439,0.82737,0.87227,0.87434,0.91155,0.90411,0.89109,0.889,0.93433,0.94323,0.95473,0.95132,0.93987,0.88782,0.88048,0.89345,0.89642,0.8801,0.87912,0.85578,0.85254,0.9007,0.90796,0.92178,0.92772,0.91025,0.90419,0.90836,0.9036,0.94306,0.9673
-0.40455,-0.40456,-0.40488,-0.4056,-0.40679,-0.40676,-0.40827,-0.40999,-0.4114,-0.41631,-0.41835,-0.41642,-0.41768,-0.41886,-0.42066,-0.42283,-0.4229,-0.42474,-0.4271,-0.4251,-0.42864,-0.43082,-0.43118,-0.4309,-0.43057,-0.43208,-0.43181,-0.43284,-0.43346,-0.43343,-0.43363,-0.43378,-0.43388,-0.4341,-0.43416,-0.43427,-0.43435,-0.43449,-0.43476,-0.43487,-0.43515,-0.43549,-0.43553,-0.43545,-0.43562,-0.43581,-0.43598,-0.436,-0.4362,-0.4365,-0.4366,-0.43701,-0.43697
0.94524,0.9452,0.94351,0.94122,0.93528,0.92796,0.92163,0.91426,0.90744,0.90203,0.8943,0.89375,0.89108,0.88831,0.88543,0.88632,0.88519,0.88302,0.88543,0.88445,0.88384,0.88301,0.88457,0.87797,0.87121,0.87,0.86798,0.87044,0.86925,0.87325,0.87597,0.87484,0.87311,0.87127,0.86986,0.87086,0.87199,0.87118,0.87074,0.87217,0.87311,0.87403,0.87375,0.87446,0.87526,0.87612,0.87682,0.87677,0.87463,0.87378,0.86734,0.86229,0.87114
