0.0044045,0.0081284,0.014044,0.025267,0.046971,0.05345,0.067166,0.080398,0.099918,0.10633,0.12271,0.12702,0.13768,0.13968,0.14335,0.14576,0.14742,0.14817,0.15212,0.15571,0.15511,0.15455,0.15694,0.15858,0.15844,0.15983,0.16085,0.16106,0.1605,0.15751,0.14904,0.13605,0.13359,0.12344,0.12305,0.11389,0.11354,0.10255,0.08675,0.073195,0.05469,0.032099
0.97523,0.9745,0.9736,0.9713,0.97099,0.97089,0.9706,0.97021,0.96993,0.96969,0.96928,0.96908,0.96867,0.96825,0.96771,0.9672,0.96668,0.96607,0.96565,0.96528,0.96477,0.96449,0.96456,0.96402,0.96356,0.96355,0.96301,0.96193,0.96175,0.96025,0.9605,0.96016,0.9598,0.95897,0.95821,0.9587,0.95946,0.96189,0.96264,0.96737,0.96949,0.97457
0.96208,0.96046,0.95835,0.956,0.9565,0.95454,0.95328,0.95074,0.95054,0.94905,0.94777,0.94649,0.94531,0.94442,0.94279,0.94096,0.94124,0.94142,0.94144,0.93895,0.93886,0.93838,0.93813,0.93778,0.93758,0.9374,0.93727,0.93716,0.93709,0.93693,0.93692,0.93691,0.93678,0.93583,0.93478,0.93644,0.93793,0.93938,0.94297,0.94715,0.95789,0.96392
0.99879,0.99866,0.99835,0.99711,0.99676,0.99634,0.99443,0.99246,0.99185,0.99022,0.98965,0.98815,0.98784,0.98753,0.9869,0.98638,0.98559,0.98561,0.98528,0.985,0.98439,0.98408,0.98369,0.98342,0.98349,0.98292,0.98282,0.98236,0.98182,0.98264,0.98319,0.985,0.9859,0.98905,0.99235,0.99495,0.99655,0.99771,0.99851,0.99887,0.99907,0.9985
0.43912,0.43776,0.43821,0.43701,0.43578,0.43413,0.43329,0.43244,0.43185,0.43067,0.42809,0.4255,0.42392,0.42258,0.41607,0.41717,0.41661,0.41349,0.41542,0.41374,0.4139,0.41268,0.41289,0.41308,0.41218,0.41216,0.41175,0.41134,0.41095,0.41079,0.41129,0.41142,0.41231,0.41457,0.41494,0.41689,0.42295,0.42298,0.42605,0.42673,0.42662,0.42729
0.9291,0.92824,0.92753,0.9265,0.92649,0.9266,0.92636,0.92622,0.92586,0.92632,0.92673,0.92694,0.92768,0.93039,0.92989,0.93008,0.93002,0.93072,0.93034,0.93064,0.93086,0.93107,0.9312,0.93129,0.93135,0.93138,0.93138,0.9314,0.93141,0.93109,0.93029,0.92845,0.92849,0.92823,0.92831,0.928,0.92793,0.9271,0.92719,0.92798,0.92902,0.93108
0.99273,0.99277,0.99284,0.993,0.99302,0.99304,0.99287,0.99289,0.99285,0.99279,0.99274,0.9927,0.99266,0.99257,0.99257,0.99261,0.9926,0.99262,0.99262,0.99262,0.99263,0.99263,0.99263,0.99263,0.99262,0.99263,0.99262,0.99261,0.99257,0.9928,0.99291,0.9933,0.99311,0.99323,0.99295,0.99309,0.99302,0.99265,0.99186,0.99118,0.99169,0.99164
0.998,0.99802,0.99817,0.99827,0.99843,0.99846,0.99834,0.99797,0.99768,0.99719,0.99679,0.99653,0.99649,0.99622,0.99582,0.99533,0.99467,0.99465,0.99442,0.99432,0.99424,0.99418,0.99398,0.99373,0.99341,0.9932,0.99328,0.99337,0.99345,0.99344,0.99365,0.99391,0.99416,0.99508,0.99559,0.99769,0.99884,0.99859,0.99811,0.99743,0.99501,0.99471
-0.42423,-0.42517,-0.42749,-0.43226,-0.43735,-0.4388,-0.4403,-0.43985,-0.4397,-0.43888,-0.43729,-0.43624,-0.43599,-0.43571,-0.43517,-0.43535,-0.43559,-0.43521,-0.43518,-0.43527,-0.43554,-0.43558,-0.43573,-0.43575,-0.43575,-0.43574,-0.43582,-0.43581,-0.43585,-0.43584,-0.43567,-0.4354,-0.43424,-0.43082,-0.42561,-0.41761,-0.41152,-0.41519,-0.41724,-0.41654,-0.42066,-0.42598
0.91844,0.90272,0.88903,0.87976,0.8948,0.90804,0.91726,0.91318,0.90514,0.89058,0.87767,0.86271,0.84865,0.83731,0.82715,0.81296,0.81238,0.80992,0.80454,0.80414,0.80296,0.80051,0.79716,0.79711,0.79734,0.79765,0.79732,0.79936,0.805,0.82515,0.84355,0.86576,0.90532,0.93558,0.9497,0.98116,0.98069,0.97656,0.9699,0.95978,0.95029,0.943
