-0.044926,-0.043463,-0.041519,-0.042031,-0.042184,-0.039061,-0.037196,-0.03527,-0.032956,-0.028702,-0.021473,-0.020949,-0.020159,-0.019904,-0.018975,-0.01659,-0.014477,-0.0080714,-0.011379,-0.0085602,-0.0069306,-0.0045472,-0.0017709,6.7948e-05,0.0019586,0.0039328,0.012071,0.012482,0.011677,0.01368,0.015185,0.014992,0.019594,0.023706,0.02733,0.031188,0.03678,0.037265,0.041255,0.045364,0.047298,0.048532,0.048431,0.048324,0.047317,0.04507,0.044454,0.041576,0.038983,0.03318,0.02842,0.0249,0.020255,0.010768,0.011329,0.0060695,-0.00088703,-0.0068769,-0.014285
0.96662,0.96756,0.96837,0.96904,0.97101,0.97094,0.97073,0.97048,0.97019,0.96966,0.96935,0.96939,0.96852,0.96715,0.96689,0.96615,0.9654,0.96474,0.96342,0.96347,0.96114,0.96028,0.96125,0.96139,0.96131,0.96061,0.96005,0.95965,0.95911,0.95842,0.95862,0.95881,0.95743,0.95819,0.9577,0.95778,0.95784,0.95789,0.95791,0.95764,0.95758,0.95758,0.95753,0.95747,0.95722,0.95682,0.95649,0.95644,0.95654,0.95666,0.95702,0.95709,0.95919,0.964,0.96411,0.96784,0.97286,0.97702,0.98017
0.94615,0.94851,0.94876,0.94977,0.95039,0.95054,0.95047,0.9512,0.9514,0.95025,0.9497,0.94812,0.94659,0.94466,0.94331,0.94204,0.94,0.93976,0.93775,0.93757,0.93597,0.93407,0.9344,0.93304,0.9332,0.93318,0.93236,0.93036,0.93023,0.93045,0.92908,0.92903,0.9286,0.92868,0.92809,0.92839,0.92815,0.92802,0.92797,0.92794,0.9279,0.92785,0.92782,0.92774,0.92773,0.9277,0.92769,0.9277,0.92775,0.92771,0.92769,0.9281,0.92961,0.93414,0.93924,0.94531,0.95276,0.96283,0.96675
0.99913,0.99905,0.99894,0.99847,0.99813,0.99765,0.99661,0.9952,0.99342,0.98977,0.98975,0.98698,0.98643,0.98618,0.98547,0.9846,0.98333,0.98235,0.98164,0.98026,0.97942,0.97897,0.97736,0.97833,0.97705,0.97737,0.97665,0.97615,0.97552,0.97394,0.97423,0.97395,0.97345,0.97306,0.97227,0.97201,0.97171,0.97054,0.97128,0.97142,0.97099,0.97082,0.97082,0.97086,0.97101,0.97207,0.97302,0.97353,0.97476,0.97738,0.98139,0.98515,0.98866,0.99179,0.99391,0.99592,0.99608,0.9961,0.99633
0.42585,0.42691,0.42674,0.42645,0.42723,0.42779,0.42908,0.43057,0.43255,0.43473,0.43669,0.43903,0.44118,0.44356,0.44572,0.44706,0.44781,0.4503,0.45384,0.45734,0.45895,0.46006,0.46089,0.46145,0.46279,0.46319,0.4646,0.46558,0.46631,0.46678,0.4682,0.46955,0.46826,0.46796,0.46649,0.46092,0.45913,0.46139,0.45976,0.46023,0.45957,0.45968,0.45996,0.4602,0.46045,0.46062,0.46055,0.46037,0.45975,0.45807,0.45846,0.4556,0.4535,0.45322,0.45344,0.45314,0.45272,0.4525,0.45174
0.93688,0.93648,0.93584,0.93484,0.93493,0.93438,0.93329,0.93293,0.93226,0.93092,0.92858,0.92814,0.92666,0.92519,0.924,0.92255,0.92114,0.91964,0.91767,0.91586,0.9136,0.91344,0.91253,0.91116,0.90978,0.90874,0.90726,0.90613,0.90384,0.90261,0.90293,0.90278,0.90297,0.90321,0.90364,0.9038,0.90427,0.90461,0.90479,0.90498,0.9051,0.90513,0.90522,0.9053,0.90547,0.90567,0.90592,0.90652,0.90767,0.90872,0.90981,0.91119,0.91157,0.91225,0.91323,0.91515,0.91827,0.9209,0.92175
0.99323,0.99323,0.99323,0.99325,0.99328,0.99337,0.99338,0.99341,0.99344,0.9935,0.99353,0.99354,0.99359,0.99365,0.99366,0.99373,0.99377,0.99382,0.99389,0.99396,0.99395,0.99399,0.99397,0.99397,0.99398,0.99398,0.99396,0.99396,0.99395,0.99392,0.99391,0.99391,0.99389,0.99388,0.99388,0.99398,0.994,0.99399,0.99398,0.99404,0.99408,0.99408,0.9941,0.99411,0.99413,0.99415,0.99416,0.99422,0.9942,0.99428,0.99427,0.99443,0.99442,0.99438,0.99435,0.99436,0.99453,0.99458,0.9946
0.99794,0.99801,0.99823,0.9981,0.99822,0.99827,0.99832,0.99835,0.9984,0.99844,0.99846,0.99847,0.9985,0.99854,0.99858,0.99875,0.99873,0.99879,0.99885,0.99889,0.99892,0.99895,0.99896,0.99896,0.99896,0.99897,0.99897,0.99897,0.99897,0.99897,0.99897,0.99898,0.99899,0.99901,0.99903,0.99904,0.99905,0.99905,0.99905,0.99904,0.99903,0.99905,0.99905,0.99907,0.99909,0.99907,0.99908,0.99909,0.99908,0.99908,0.99908,0.99907,0.99906,0.99906,0.99905,0.99919,0.99928,0.99925,0.99927
-0.41911,-0.41928,-0.41981,-0.4214,-0.42426,-0.43187,-0.43089,-0.4355,-0.43929,-0.44334,-0.44596,-0.44715,-0.45346,-0.45271,-0.45395,-0.45552,-0.457,-0.45877,-0.46103,-0.46313,-0.46533,-0.46726,-0.46828,-0.46874,-0.4712,-0.47183,-0.47541,-0.47947,-0.48085,-0.48146,-0.48168,-0.48197,-0.48225,-0.48211,-0.48202,-0.48183,-0.48184,-0.48176,-0.48158,-0.48155,-0.48145,-0.48148,-0.48161,-0.48173,-0.48179,-0.48186,-0.48192,-0.4818,-0.48136,-0.4762,-0.4692,-0.46801,-0.46164,-0.45655,-0.45228,-0.44717,-0.44685,-0.44527,-0.4445
0.93994,0.93865,0.92981,0.91805,0.91073,0.90436,0.89911,0.89739,0.89907,0.90043,0.90062,0.90014,0.90148,0.90226,0.90407,0.90329,0.90173,0.90157,0.90097,0.90087,0.90047,0.90023,0.89989,0.89966,0.90064,0.90072,0.9014,0.90167,0.90126,0.901,0.90121,0.90134,0.90119,0.90134,0.90238,0.90258,0.90249,0.90277,0.90223,0.90253,0.90142,0.8992,0.89628,0.89389,0.89143,0.88923,0.88547,0.88364,0.8844,0.89474,0.90411,0.90962,0.91274,0.91455,0.91539,0.92249,0.92857,0.93179,0.93119
0.99152,0.99063,0.98651,0.97001,0.95565,0.93669,0.91722,0.89902,0.89091,0.89177,0.89032,0.88683,0.88161,0.87256,0.86628,0.86687,0.87043,0.87103,0.86984,0.86592,0.86925,0.86693,0.86742,0.86928,0.87063,0.87154,0.87178,0.87184,0.87295,0.87547,0.87336,0.87056,0.87234,0.87334,0.87376,0.87355,0.87162,0.87348,0.87309,0.87437,0.8788,0.87639,0.88252,0.89035,0.90227,0.90787,0.92191,0.93397,0.94139,0.94301,0.9452,0.95469,0.95774,0.96975,0.97409,0.97566,0.97956,0.98155,0.98115
0.99929,0.99927,0.99942,0.99986,0.9998,0.99908,0.99851,0.9983,0.99675,0.9979,0.99951,0.99977,0.99945,0.99924,0.99974,0.99886,0.99646,0.99708,0.99785,0.99896,0.99916,0.99892,0.99755,0.99602,0.99754,0.99877,0.99956,0.99961,0.99941,0.99887,0.99909,0.99931,0.99919,0.99874,0.99861,0.999,0.99907,0.99898,0.99867,0.99868,0.9988,0.9983,0.99716,0.9971,0.99775,0.99788,0.99822,0.99934,0.99999,0.99974,0.99942,0.99954,0.99921,0.99674,0.99686,0.99775,0.998,0.99851,0.99831
0.38402,0.38403,0.38409,0.38437,0.38466,0.38471,0.38507,0.38509,0.38534,0.38518,0.38509,0.38478,0.38446,0.38399,0.38361,0.38349,0.38321,0.38288,0.38277,0.38248,0.38212,0.38212,0.38194,0.38178,0.38166,0.38159,0.38157,0.38151,0.38149,0.3814,0.38131,0.38126,0.38107,0.381,0.38071,0.38027,0.38017,0.37992,0.37992,0.37976,0.37962,0.37954,0.37956,0.37955,0.37951,0.37942,0.37948,0.37994,0.38053,0.3816,0.38255,0.38579,0.386,0.38573,0.38684,0.38675,0.38711,0.38705,0.38705
