0.0053798,0.029206,0.037564,0.055351,0.071592,0.083089,0.094821,0.11196,0.12947,0.14909,0.15745,0.15777,0.16268,0.16512,0.16627,0.17147,0.16907,0.17258,0.17341,0.17298,0.17221,0.17099,0.16426,0.16245,0.14927,0.1406,0.11432,0.086108,0.041671,0.032234,0.0012856,-0.025649,-0.049191,-0.069451,-0.083972,-0.093394,-0.097185,-0.10171,-0.10505,-0.107
0.96182,0.9609,0.96054,0.95978,0.95917,0.95892,0.95889,0.95893,0.95905,0.95902,0.95907,0.95913,0.9592,0.95923,0.95933,0.95945,0.95946,0.95953,0.95968,0.95969,0.95982,0.96017,0.96053,0.96082,0.96112,0.96186,0.96202,0.96295,0.96375,0.96531,0.9687,0.96875,0.97175,0.97268,0.97292,0.97374,0.97429,0.97469,0.97497,0.97531
0.93826,0.93799,0.93755,0.93699,0.93717,0.93734,0.93698,0.93671,0.93676,0.93657,0.93647,0.93639,0.93636,0.93633,0.93617,0.93604,0.93591,0.93571,0.93558,0.93558,0.93552,0.9355,0.93547,0.93546,0.93552,0.93563,0.9365,0.93749,0.93869,0.94035,0.9436,0.94618,0.94901,0.95149,0.95364,0.9551,0.95616,0.95693,0.95839,0.95738
0.99788,0.99657,0.99569,0.99596,0.99458,0.99321,0.99187,0.99192,0.99155,0.99118,0.99057,0.99017,0.99025,0.99003,0.98993,0.9899,0.9899,0.98991,0.99059,0.9902,0.99096,0.99261,0.99342,0.99479,0.99641,0.99708,0.99837,0.99942,0.99967,0.99999,0.99938,0.99937,0.99865,0.99773,0.99681,0.99638,0.99576,0.99531,0.99478,0.99483
0.42132,0.42102,0.42119,0.42101,0.42042,0.41975,0.41948,0.4193,0.41882,0.41802,0.41802,0.41804,0.41722,0.4164,0.41558,0.41523,0.41445,0.41332,0.41252,0.41197,0.41207,0.41217,0.41189,0.41178,0.41148,0.411,0.41083,0.41143,0.41249,0.41251,0.41243,0.41255,0.41257,0.41281,0.41363,0.41408,0.41503,0.41628,0.41711,0.41695
0.9381,0.93699,0.93373,0.93399,0.93377,0.93337,0.93274,0.93317,0.93294,0.93279,0.93286,0.93297,0.93302,0.93312,0.93334,0.93384,0.93398,0.93422,0.93458,0.93475,0.93481,0.93509,0.93532,0.93528,0.93618,0.93752,0.94122,0.94213,0.94221,0.94636,0.94846,0.94872,0.947,0.94374,0.93782,0.93049,0.91961,0.91895,0.91433,0.91054
0.98801,0.9886,0.98931,0.99092,0.99211,0.99225,0.99275,0.99266,0.99275,0.99285,0.99288,0.9929,0.99291,0.99284,0.99281,0.99268,0.99273,0.9927,0.99272,0.99271,0.99266,0.99253,0.99257,0.99258,0.99222,0.99246,0.99255,0.99257,0.99316,0.99243,0.99203,0.99167,0.99071,0.98855,0.98577,0.98227,0.97959,0.97786,0.97754,0.97705
0.99872,0.99883,0.99906,0.99923,0.99929,0.99936,0.99944,0.99947,0.99952,0.99954,0.99954,0.99953,0.9995,0.99946,0.99942,0.99935,0.99937,0.99933,0.99934,0.99936,0.99936,0.9994,0.99938,0.99936,0.99938,0.99936,0.99927,0.99911,0.99886,0.99884,0.99831,0.99762,0.99785,0.99847,0.99931,0.9998,0.99945,0.99933,0.99937,0.9991
-0.40515,-0.4105,-0.41176,-0.41277,-0.41291,-0.41296,-0.41321,-0.41318,-0.41376,-0.41377,-0.41476,-0.41594,-0.41847,-0.4182,-0.41991,-0.42076,-0.42036,-0.42004,-0.41887,-0.41762,-0.41657,-0.41467,-0.41163,-0.41025,-0.4088,-0.40502,-0.40396,-0.40435,-0.40433,-0.40511,-0.40695,-0.40836,-0.40966,-0.41086,-0.41174,-0.4131,-0.41396,-0.41455,-0.41495,-0.41517
0.9583,0.94445,0.92911,0.91346,0.8992,0.88611,0.87336,0.85945,0.84633,0.82778,0.82549,0.81684,0.80486,0.80154,0.80198,0.79969,0.80193,0.81235,0.8464,0.87794,0.9364,0.95424,0.9771,0.98201,0.98643,0.98498,0.97857,0.96945,0.96019,0.95679,0.95533,0.95228,0.94935,0.9464,0.94394,0.94117,0.94099,0.9381,0.93719,0.9379
