-0.057103,-0.058263,-0.058266,-0.05833,-0.059321,-0.06018,-0.059972,-0.059827,-0.062259,-0.063056,-0.062395,-0.063727,-0.063997,-0.064825,-0.065521,-0.065889,-0.06648,-0.067001,-0.067093,-0.066914,-0.067119,-0.067206,-0.06724,-0.067353,-0.067301,-0.067251,-0.067172,-0.067149,-0.067049,-0.067008,-0.066842,-0.066611,-0.06642,-0.066199,-0.065934,-0.065651,-0.065343,-0.064318,-0.062881,-0.062149,-0.061614,-0.060604,-0.059631,-0.058438,-0.058394,-0.05808,-0.058232,-0.059099,-0.061667,-0.06075,-0.063457,-0.063126,-0.066805,-0.06538,-0.064037,-0.062925
0.99988,0.99987,0.99982,0.99968,0.99961,0.99944,0.99937,0.99935,0.99928,0.99917,0.99893,0.9986,0.99835,0.99848,0.9986,0.99864,0.99865,0.99863,0.99857,0.99846,0.99837,0.99828,0.99829,0.99833,0.99834,0.99833,0.99828,0.99815,0.9982,0.99815,0.99812,0.99808,0.99805,0.99805,0.99804,0.99805,0.99807,0.99826,0.99818,0.99826,0.99838,0.99858,0.9986,0.99873,0.99884,0.99893,0.9991,0.99904,0.99919,0.99945,0.99944,0.99947,0.99951,0.99968,0.99971,0.99979
0.99961,0.99951,0.99924,0.99922,0.99888,0.99883,0.99864,0.99845,0.9983,0.99798,0.99795,0.99789,0.99771,0.99776,0.99758,0.99737,0.99736,0.99736,0.99737,0.99729,0.99725,0.99715,0.99704,0.99696,0.99682,0.99675,0.99637,0.99662,0.99638,0.99626,0.99621,0.99617,0.99616,0.99614,0.99614,0.99616,0.99618,0.99625,0.99632,0.9965,0.99655,0.99681,0.99675,0.99702,0.9972,0.9974,0.99762,0.99788,0.99795,0.9982,0.99844,0.99857,0.99867,0.999,0.99907,0.9992
0.99575,0.99542,0.99517,0.99511,0.99482,0.99479,0.99472,0.99469,0.99467,0.99473,0.99472,0.99474,0.99475,0.99478,0.99478,0.99476,0.99476,0.99477,0.99476,0.99475,0.99474,0.99471,0.9947,0.99467,0.99466,0.99467,0.99464,0.9946,0.99461,0.99458,0.99457,0.99455,0.99454,0.99454,0.99452,0.9945,0.99449,0.99448,0.99447,0.99447,0.99445,0.99446,0.99447,0.99448,0.99451,0.99452,0.99458,0.99472,0.99478,0.99475,0.99473,0.995,0.99519,0.996,0.99674,0.99658
0.43392,0.43577,0.43538,0.42969,0.41521,0.41282,0.41822,0.42031,0.42753,0.42777,0.41496,0.39703,0.3886,0.39694,0.4097,0.42162,0.42052,0.4175,0.41169,0.40353,0.40092,0.39313,0.39801,0.40375,0.41132,0.41489,0.41471,0.40975,0.40843,0.40224,0.40235,0.39935,0.39624,0.39672,0.39712,0.39776,0.40095,0.40503,0.41149,0.41282,0.4148,0.41625,0.42061,0.42143,0.42387,0.42405,0.42489,0.42601,0.42796,0.43021,0.42936,0.42907,0.42924,0.42804,0.42835,0.42837
0.91867,0.89953,0.88504,0.87447,0.87802,0.86444,0.84321,0.83106,0.82162,0.82746,0.8739,0.89546,0.91431,0.90444,0.89081,0.86941,0.85724,0.87085,0.89241,0.90828,0.92056,0.92815,0.92294,0.90805,0.89447,0.88695,0.89268,0.90149,0.91372,0.91589,0.91255,0.91125,0.91275,0.91096,0.91281,0.91166,0.90548,0.90029,0.89148,0.87503,0.8577,0.83622,0.83563,0.81669,0.80042,0.79385,0.82666,0.83437,0.83733,0.83198,0.82631,0.83142,0.8456,0.86851,0.89553,0.91286
0.85332,0.81719,0.77706,0.72263,0.68115,0.66365,0.66554,0.66476,0.66547,0.64607,-0.57166,-0.52642,-0.48381,0.48294,0.49915,0.5381,0.56174,-0.53931,-0.50313,-0.47061,-0.44375,-0.41331,-0.43271,0.48259,0.50761,0.4987,-0.48445,-0.44857,-0.43203,-0.43148,-0.4322,-0.43464,-0.43776,-0.44018,-0.43977,-0.44537,-0.45103,-0.46197,0.48415,0.52578,0.56402,0.59203,0.61778,0.66371,0.69858,0.72187,0.7791,0.81515,0.86812,0.90673,0.92768,0.9438,0.94779,0.92478,0.89766,0.8445
0.99181,0.96876,0.99585,0.99785,0.99843,0.99924,0.99951,0.99971,0.93031,0.93484,0.91151,0.88845,0.87408,0.85395,0.85213,0.94923,0.83092,0.86531,0.8846,0.8833,0.88659,0.8878,0.88546,0.87717,0.86181,0.86025,0.86682,0.87338,0.87897,0.881,0.87833,0.87507,0.87629,0.8739,0.87463,0.87638,0.8784,0.87811,0.84992,0.93937,0.9585,0.98161,0.89065,0.84174,0.79331,0.74726,0.93684,0.95097,0.98562,0.99313,0.99979,0.99955,0.99843,0.99621,0.99167,0.9808
-0.44494,-0.44176,-0.44091,-0.43742,-0.43406,-0.43278,-0.43212,-0.43123,-0.43157,-0.43201,-0.43124,-0.43137,-0.43149,-0.43123,-0.43126,-0.43133,-0.43112,-0.43256,-0.43522,-0.43311,-0.43631,-0.43692,-0.43677,-0.43773,-0.43781,-0.43771,-0.43815,-0.43796,-0.43773,-0.43717,-0.43687,-0.43624,-0.43663,-0.43702,-0.43643,-0.43617,-0.43612,-0.43591,-0.43576,-0.43573,-0.43578,-0.43552,-0.43556,-0.43573,-0.43626,-0.43688,-0.43676,-0.43776,-0.43838,-0.43901,-0.43896,-0.43944,-0.43959,-0.4402,-0.44051,-0.44181
0.89203,0.87575,0.85222,0.83628,0.80298,0.79535,0.79668,0.79543,0.78865,0.78667,0.78201,0.7681,0.76118,0.7594,0.75923,0.77123,0.77828,0.7737,0.76671,0.76659,0.76293,0.75725,0.7577,0.7549,0.75467,0.75723,0.7567,0.7554,0.7537,0.75357,0.75499,0.75896,0.7587,0.75799,0.75887,0.75969,0.76097,0.76435,0.77003,0.78489,0.78663,0.7951,0.79941,0.81673,0.82162,0.83463,0.84182,0.84429,0.84611,0.84346,0.84631,0.8538,0.86263,0.87536,0.88636,0.89457
