-0.092403,-0.092365,-0.092324,-0.092325,-0.092295,-0.092243,-0.092211,-0.092196,-0.092126,-0.091997,-0.091818,-0.091689,-0.091623,-0.091498,-0.091224,-0.090918,-0.09077,-0.089782,-0.08988,-0.089413,-0.088787,-0.088057,-0.088078,-0.08759,-0.087586,-0.087494,-0.086546,-0.084505,-0.081227,-0.079242,-0.068797,-0.058941,-0.058342,-0.052384,-0.049031,-0.042622,-0.038815,-0.0352,-0.031189,-0.028448,-0.025764,-0.02293,-0.020295,-0.016034,-0.015253,-0.013033,-0.010318,-0.011333,-0.0094999,-0.008421,-0.008899,-0.0074031,-0.0074662,-0.0071464,-0.0076524,-0.0079195,-0.0093427,-0.010162,-0.012486,-0.014997,-0.020066,-0.021978,-0.027892,-0.035874,-0.040442,-0.039787,-0.045911,-0.046449,-0.04935,-0.054208,-0.057748,-0.058936,-0.062337,-0.066184,-0.068977,-0.070849,-0.070593,-0.070511,-0.072092,-0.072984,-0.073367,-0.073263,-0.073911,-0.073787,-0.074166,-0.074118,-0.074178,-0.074131,-0.074096,-0.073972,-0.073648,-0.073478,-0.072844,-0.072291,-0.071786,-0.071503,-0.071391,-0.071474,-0.071568,-0.071195
0.99956,0.99955,0.99949,0.99949,0.99949,0.99948,0.99947,0.99943,0.99939,0.99936,0.99937,0.99931,0.99931,0.99928,0.99923,0.99921,0.99914,0.99914,0.99913,0.99905,0.99897,0.99892,0.9987,0.99884,0.99875,0.99864,0.99852,0.9983,0.99826,0.99824,0.99816,0.99823,0.99833,0.99848,0.99819,0.99808,0.9981,0.9982,0.9985,0.99875,0.99883,0.99918,0.99952,0.99964,0.99969,0.99981,0.99987,0.9999,0.99992,0.99992,0.99991,0.99987,0.99987,0.99983,0.99981,0.99978,0.99963,0.99962,0.99964,0.99958,0.99954,0.99949,0.99948,0.99944,0.99939,0.99941,0.99939,0.99939,0.99942,0.9995,0.99957,0.99967,0.99983,0.99985,0.99985,0.99959,0.99966,0.99936,0.99898,0.99859,0.99833,0.99763,0.99717,0.9973,0.99697,0.99679,0.99627,0.99627,0.99608,0.99616,0.99616,0.9962,0.99628,0.99636,0.99646,0.99662,0.99662,0.99665,0.99676,0.99692
0.99921,0.99915,0.99908,0.99908,0.99904,0.99901,0.99894,0.99874,0.99873,0.99865,0.99865,0.99859,0.99855,0.99849,0.99841,0.99832,0.9982,0.9982,0.99799,0.99786,0.99758,0.99763,0.99739,0.99719,0.99704,0.99689,0.99682,0.99659,0.99655,0.99634,0.99603,0.9959,0.99565,0.99544,0.99538,0.99544,0.99582,0.99603,0.99634,0.997,0.99748,0.99798,0.99868,0.99877,0.99909,0.99936,0.99965,0.99979,0.99977,0.99982,0.99988,0.99994,0.99997,1,0.99998,1,0.99997,0.99997,0.99996,0.99996,0.99994,0.99992,0.99991,0.99991,0.99991,0.99989,0.99986,0.99985,0.99985,0.99987,0.99995,0.99997,1,0.99996,0.99967,0.99905,0.99879,0.99779,0.9977,0.99687,0.99561,0.99493,0.99478,0.99383,0.99375,0.99339,0.99259,0.99274,0.99269,0.99275,0.99283,0.99279,0.99291,0.99326,0.99313,0.99339,0.9934,0.99345,0.99381,0.99406
0.9975,0.99713,0.99709,0.99676,0.99672,0.99663,0.99655,0.99648,0.99641,0.99629,0.99619,0.99617,0.99618,0.99619,0.99613,0.99615,0.99618,0.99622,0.99618,0.99617,0.99619,0.99621,0.99623,0.9962,0.99617,0.99587,0.99508,0.99483,0.99458,0.99386,0.99331,0.99261,0.99269,0.99225,0.99188,0.99143,0.99135,0.9911,0.99093,0.99083,0.99059,0.9907,0.99056,0.99057,0.99055,0.99055,0.99057,0.99059,0.99064,0.99063,0.99065,0.99065,0.99067,0.99073,0.9908,0.99088,0.99107,0.99155,0.99224,0.99323,0.99292,0.99365,0.99436,0.99505,0.99552,0.99583,0.99617,0.99642,0.99635,0.99628,0.99636,0.99635,0.99633,0.99632,0.9963,0.9963,0.9963,0.99631,0.99634,0.9964,0.99648,0.99654,0.99665,0.99669,0.99697,0.99723,0.99742,0.99752,0.99782,0.99801,0.99803,0.99804,0.99805,0.99805,0.99805,0.99804,0.99804,0.99804,0.99805,0.99804
0.45086,0.45083,0.45087,0.45091,0.45108,0.45136,0.45165,0.45177,0.4518,0.45207,0.45242,0.45276,0.45339,0.45347,0.45359,0.45364,0.45366,0.45398,0.45425,0.45448,0.45451,0.45438,0.45448,0.45383,0.45324,0.4531,0.45194,0.4513,0.45165,0.45228,0.45361,0.45531,0.46032,0.45775,0.45983,0.46309,0.4627,0.46852,0.469,0.47139,0.47315,0.47386,0.47509,0.47587,0.47962,0.47716,0.47957,0.48069,0.48139,0.48154,0.48153,0.48199,0.48219,0.48223,0.48224,0.48224,0.48221,0.48204,0.48125,0.4804,0.48012,0.47913,0.47424,0.47498,0.47321,0.47035,0.47039,0.46774,0.4648,0.46196,0.46048,0.45921,0.45588,0.45371,0.45555,0.45192,0.45389,0.45407,0.45424,0.4531,0.45267,0.45215,0.45182,0.45167,0.45163,0.45135,0.45113,0.45116,0.45114,0.45115,0.45118,0.4512,0.45125,0.45127,0.45136,0.45145,0.45153,0.45156,0.45155,0.45155
0.93016,0.93011,0.92991,0.92994,0.92949,0.92904,0.92866,0.9283,0.92799,0.92795,0.92797,0.92796,0.92788,0.92776,0.92758,0.92736,0.92715,0.9268,0.92682,0.92627,0.92636,0.9259,0.92608,0.9261,0.92675,0.92691,0.92763,0.92792,0.92668,0.92586,0.92465,0.92302,0.92201,0.92032,0.91909,0.91683,0.91683,0.91445,0.91079,0.91161,0.90968,0.90835,0.90749,0.90495,0.90153,0.90087,0.90069,0.90062,0.90052,0.90065,0.90049,0.90097,0.90177,0.90329,0.90209,0.90308,0.90373,0.90381,0.90487,0.906,0.90764,0.90923,0.91126,0.91295,0.91459,0.91531,0.91641,0.91731,0.91828,0.91931,0.921,0.92034,0.92152,0.92272,0.9231,0.92413,0.92524,0.92599,0.92585,0.92639,0.92676,0.927,0.92714,0.92719,0.92718,0.92714,0.92702,0.92703,0.92698,0.92688,0.92664,0.92642,0.92628,0.92617,0.92615,0.92616,0.92612,0.92609,0.92608,0.92608
0.98767,0.98767,0.98767,0.98767,0.98769,0.9877,0.98769,0.98771,0.98772,0.98771,0.9877,0.98769,0.98768,0.9877,0.98772,0.98775,0.9878,0.98786,0.9879,0.9879,0.98789,0.98791,0.98793,0.98793,0.98793,0.98797,0.98797,0.98804,0.98797,0.98791,0.98791,0.98784,0.98777,0.98766,0.98752,0.98749,0.98737,0.98727,0.98718,0.9872,0.98706,0.98689,0.98661,0.98581,0.98619,0.98585,0.9859,0.98595,0.98586,0.98584,0.98584,0.98582,0.98578,0.98579,0.98584,0.98585,0.98598,0.98606,0.98625,0.98643,0.98648,0.98664,0.98708,0.9876,0.98786,0.98785,0.98799,0.98808,0.98816,0.98827,0.98842,0.98863,0.98903,0.98905,0.98916,0.98924,0.98942,0.98962,0.98977,0.98986,0.98993,0.98994,0.98993,0.98997,0.98997,0.98999,0.98999,0.98998,0.98999,0.99,0.99001,0.99001,0.99002,0.99002,0.99002,0.99003,0.99005,0.99005,0.99006,0.99006
0.99707,0.99707,0.99707,0.99707,0.99707,0.99706,0.99706,0.99706,0.99706,0.99705,0.99705,0.99704,0.99704,0.99703,0.99703,0.99703,0.99703,0.99703,0.99703,0.99703,0.99702,0.99702,0.99701,0.99701,0.99711,0.99711,0.99704,0.99713,0.99706,0.99686,0.9969,0.99687,0.99636,0.99636,0.99621,0.99622,0.99625,0.99631,0.99623,0.99617,0.99597,0.99577,0.99592,0.99635,0.99627,0.99629,0.99628,0.99622,0.99611,0.99613,0.99603,0.99601,0.99598,0.99591,0.99571,0.99584,0.99579,0.99577,0.9958,0.99589,0.99599,0.99609,0.99642,0.99626,0.99642,0.9965,0.99669,0.99675,0.99682,0.99689,0.99693,0.99698,0.997,0.99702,0.99703,0.99704,0.99705,0.99707,0.99708,0.9971,0.9971,0.99713,0.99715,0.99717,0.99719,0.99721,0.99721,0.99721,0.99721,0.99721,0.99721,0.99722,0.99723,0.99724,0.99729,0.99726,0.99725,0.99728,0.99729,0.99729
-0.4389,-0.4391,-0.43924,-0.43923,-0.43932,-0.43947,-0.4398,-0.44007,-0.44029,-0.44045,-0.44055,-0.44064,-0.44076,-0.4409,-0.44104,-0.44122,-0.44145,-0.4414,-0.44149,-0.44152,-0.44152,-0.44155,-0.44183,-0.44248,-0.44432,-0.44611,-0.44753,-0.44888,-0.45624,-0.46514,0.478,0.49827,0.51142,0.52559,0.52448,0.524,0.52455,-0.50189,0.50931,0.53389,0.53333,0.53159,0.52972,0.52838,0.52962,0.53186,0.53316,0.53391,0.53433,0.53447,0.53262,-0.52281,-0.4886,-0.47572,-0.47388,-0.4653,-0.45621,-0.45699,-0.45635,-0.4562,-0.45155,-0.44806,-0.44479,-0.44626,-0.4453,-0.44464,-0.44294,-0.44311,-0.44144,-0.44027,-0.43889,-0.43698,-0.43736,-0.43749,-0.43599,-0.4331,-0.43358,-0.43318,-0.43216,-0.4314,-0.43084,-0.42984,-0.43062,-0.43077,-0.43082,-0.43092,-0.43124,-0.43072,-0.43079,-0.43072,-0.4306,-0.43055,-0.43042,-0.43041,-0.43048,-0.43056,-0.43062,-0.4307,-0.43064,-0.43065
0.91248,0.91221,0.91217,0.91221,0.91217,0.91211,0.91194,0.91173,0.91172,0.91179,0.91169,0.91166,0.91168,0.91171,0.91173,0.91174,0.91171,0.91174,0.91172,0.91178,0.91255,0.9143,0.91746,0.92041,0.92023,0.91771,0.91881,0.91284,0.90222,0.8959,0.88633,0.87518,0.85916,0.85369,0.84402,0.84133,0.84036,0.85796,0.83461,0.82493,0.82166,0.81628,0.81567,0.81337,0.81191,0.80913,0.80727,0.80636,0.80464,0.79954,0.79573,0.80857,0.82959,0.84665,0.87514,0.89311,0.90903,0.91886,0.92212,0.92184,0.91881,0.9134,0.90921,0.90934,0.90983,0.91051,0.91043,0.91148,0.91213,0.91266,0.91554,0.91791,0.91863,0.91922,0.91947,0.91955,0.91966,0.91972,0.91984,0.91979,0.91988,0.92025,0.92024,0.92038,0.92031,0.92035,0.92016,0.91968,0.91897,0.91895,0.9184,0.91824,0.91816,0.91813,0.9181,0.91807,0.91808,0.91804,0.918,0.91798
