-0.11291,-0.10775,-0.088471,-0.076772,-0.071373,-0.053121,-0.045252,-0.026432,-0.020765,-0.0091904,0.001834,0.010614,0.019367,0.020277,0.022761,0.027789,0.024401,0.026159,0.026685,0.026354,0.025834,0.026175,0.02568,0.025811,0.025482,0.024738,0.023971,0.021419,0.016365,0.012431,0.0087568,0.0049964,-0.0016321,-0.012186,-0.025607,-0.041895,-0.073413,-0.078252
0.99961,0.99968,0.9993,0.99925,0.99849,0.99849,0.99832,0.99825,0.99831,0.99835,0.99835,0.99818,0.99843,0.99888,0.99903,0.99927,0.99942,0.9995,0.99958,0.99958,0.99958,0.99956,0.99954,0.99944,0.99942,0.99935,0.9993,0.99922,0.99923,0.99923,0.99922,0.9991,0.99902,0.99901,0.99906,0.99911,0.99911,0.99908
0.99995,0.99983,0.99946,0.99861,0.99765,0.99769,0.99746,0.99718,0.99726,0.99756,0.99788,0.99864,0.99878,0.99908,0.99933,0.99941,0.99961,0.99974,0.99989,0.99989,0.99992,0.99994,0.99998,0.99999,1,0.99999,0.99998,0.99995,0.99997,0.99993,0.99995,0.99993,0.99991,0.99992,0.9999,0.99989,0.99988,0.99987
0.99248,0.98995,0.98846,0.9877,0.98547,0.98353,0.98227,0.98123,0.98351,0.98335,0.98372,0.98403,0.98409,0.98409,0.98457,0.98473,0.98588,0.98606,0.98635,0.98656,0.98684,0.98712,0.98835,0.98828,0.98876,0.98884,0.98889,0.98942,0.98983,0.99032,0.99107,0.99216,0.99373,0.99541,0.99684,0.99816,0.99819,0.9981
0.43784,0.43825,0.44121,0.4446,0.44879,0.45333,0.4594,0.46405,0.46689,0.46999,0.47302,0.47838,0.48299,0.48413,0.48487,0.48537,0.48624,0.48662,0.48694,0.48707,0.48738,0.48744,0.48737,0.48731,0.48692,0.48681,0.48656,0.48589,0.48473,0.48323,0.48166,0.47899,0.47646,0.47268,0.46917,0.46612,0.46508,0.46376
0.93095,0.92955,0.92732,0.9228,0.91835,0.91388,0.90987,0.90584,0.90381,0.89999,0.8946,0.89281,0.89071,0.88951,0.88894,0.88841,0.88846,0.88865,0.88906,0.88944,0.88938,0.88959,0.89017,0.89082,0.89128,0.89156,0.89188,0.8925,0.89474,0.89584,0.89758,0.90119,0.90305,0.90542,0.90841,0.91072,0.91122,0.91327
0.98501,0.98516,0.98535,0.98537,0.98482,0.9832,0.98315,0.98224,0.98159,0.98057,0.97958,0.97787,0.9777,0.97659,0.97639,0.97574,0.976,0.97562,0.97567,0.97563,0.97569,0.97571,0.97591,0.97609,0.97618,0.97632,0.9767,0.97668,0.97674,0.97674,0.97673,0.97671,0.97671,0.97746,0.97799,0.97892,0.97924,0.9796
0.99849,0.99823,0.998,0.99785,0.99767,0.99766,0.99769,0.99774,0.99779,0.99783,0.99791,0.99801,0.99816,0.99825,0.99847,0.9985,0.99852,0.99873,0.99887,0.99886,0.99885,0.9989,0.9989,0.99887,0.99883,0.9987,0.99868,0.99869,0.99861,0.99845,0.99831,0.99822,0.99821,0.99849,0.9985,0.99849,0.99844,0.99832
-0.46138,-0.46477,-0.47031,-0.47976,0.50437,0.53042,0.55772,0.5605,0.55568,-0.53464,-0.51083,-0.44098,0.4699,0.48859,0.49555,0.50746,0.51218,0.51882,0.52542,0.52968,0.53253,0.54274,0.54899,0.54834,0.5702,0.58654,0.57477,-0.55397,-0.53254,-0.5069,-0.5062,-0.49714,-0.48999,-0.48533,-0.48294,-0.47892,-0.47647,-0.46841
0.87618,0.8661,0.86559,0.85769,0.84406,0.82943,0.81674,0.80631,0.79637,0.81706,0.82561,0.85907,0.82609,0.82085,0.79962,0.77225,0.74884,0.72286,0.71326,0.71553,0.71631,0.71798,0.72468,0.73282,0.7346,0.73877,0.76175,0.79273,0.83868,0.8592,0.88268,0.90102,0.9142,0.91934,0.92025,0.91991,0.91818,0.91635
0.87253,0.85516,0.83828,0.8313,0.8147,0.80153,0.79091,0.7715,0.75872,0.75001,0.76226,0.77507,0.77955,0.78513,0.79413,0.8067,0.81581,0.82434,0.81555,0.78495,0.79051,0.7843,0.76634,0.75056,0.7403,0.74142,0.73973,0.74772,0.75563,0.77031,0.79939,0.82989,0.8564,0.87939,0.90346,0.9264,0.9461,0.96022
0.98984,0.99258,0.99313,0.99113,-0.75331,-0.7081,0.9235,-0.2319,0.90378,0.60473,0.77358,-0.11822,0.98736,0.84613,0.84057,-0.10946,0.45107,-0.15725,0.38552,0.87041,0.85413,0.8981,0.9255,0.9356,0.98263,0.87672,0.76898,0.9565,0.9294,0.9252,0.94045,0.95708,0.96552,0.97587,0.98385,0.99109,0.99627,0.9976
0.38251,0.38244,0.38211,0.38218,0.38231,0.38263,0.3832,0.38378,0.38426,0.386,0.38599,0.38658,0.3872,0.38765,0.3881,0.38855,0.38882,0.38902,0.389,0.38909,0.3892,0.38943,0.38991,0.39012,0.39063,0.39074,0.39119,0.39153,0.39188,0.39266,0.39329,0.39328,0.39312,0.39326,0.39322,0.39302,0.39291,0.39281
0.93323,0.93335,0.93363,0.93442,0.93532,0.93693,0.93774,0.93885,0.94073,0.94089,0.941,0.93977,0.94133,0.94128,0.94233,0.94294,0.94374,0.94367,0.94371,0.94365,0.94349,0.94334,0.94322,0.94319,0.94327,0.94377,0.94375,0.94363,0.94308,0.94194,0.94131,0.941,0.94022,0.9397,0.93902,0.93927,0.93886,0.93885
0.9995,0.99943,0.99932,0.99921,0.99907,0.99892,0.99875,0.99861,0.99847,0.99832,0.99819,0.99812,0.99781,0.998,0.99801,0.99799,0.99775,0.99759,0.99744,0.9972,0.9971,0.99704,0.99692,0.99675,0.99677,0.99668,0.99675,0.99685,0.99693,0.99711,0.9973,0.99754,0.99772,0.99821,0.99824,0.99852,0.99867,0.99878
