-0.16026,-0.13787,-0.11251,-0.085495,-0.041989,-0.033589,0.021584,0.025881,0.053021,0.07803,0.11738,0.13614,0.1486,0.15267,0.17386,0.1801,0.18466,0.18361,0.18473,0.18713,0.18595,0.17748,0.1688,0.15013,0.13085,0.11243,0.095268,0.070668,0.06515,0.051711,0.039612,0.030568,0.022733
0.99967,0.99974,0.99978,0.99979,0.99976,0.99942,0.99848,0.99606,0.99554,0.99363,0.99183,0.98948,0.98685,0.9845,0.98204,0.97997,0.97829,0.97659,0.97536,0.97388,0.97335,0.97246,0.97122,0.96927,0.96902,0.96826,0.96626,0.9666,0.96648,0.96579,0.96582,0.96624,0.96667
0.9999,0.99989,0.9996,0.99954,0.99852,0.9981,0.99631,0.99214,0.99125,0.98617,0.98524,0.98121,0.97696,0.97309,0.96922,0.96434,0.96388,0.96139,0.95969,0.95762,0.95543,0.95326,0.95037,0.95006,0.94935,0.94834,0.94737,0.94663,0.94581,0.94521,0.94661,0.94625,0.94766
0.99445,0.99571,0.99589,0.99607,0.99602,0.99595,0.99564,0.99531,0.99492,0.99357,0.99219,0.99096,0.99097,0.99065,0.99063,0.99059,0.99032,0.99049,0.99038,0.9906,0.99086,0.9908,0.991,0.99116,0.9914,0.99173,0.99273,0.99475,0.99552,0.9968,0.99774,0.99847,0.99888
0.43039,0.42992,0.42728,0.42403,0.4167,0.41707,0.41002,0.4018,0.40073,0.39703,0.39965,0.40046,0.39928,0.39826,0.39677,0.39601,0.39569,0.39581,0.3959,0.39529,0.39264,0.38214,0.36955,0.36849,0.37142,0.37465,0.3782,0.38257,0.38792,0.39129,0.39599,0.39599,0.40027
0.94453,0.9451,0.94354,0.94148,0.94184,0.93977,0.94222,0.94278,0.93822,0.93273,0.93257,0.93165,0.9314,0.9289,0.92533,0.92253,0.92105,0.92051,0.91986,0.91969,0.91992,0.92428,0.92827,0.93186,0.93141,0.93256,0.93387,0.94023,0.94559,0.94687,0.94724,0.94709,0.94678
0.98754,0.98757,0.98764,0.98784,0.98833,0.98797,0.98767,0.9874,0.98735,0.98666,0.98594,0.98493,0.98491,0.9838,0.98309,0.98303,0.9829,0.9829,0.98284,0.98293,0.9829,0.98263,0.9822,0.98235,0.9822,0.98228,0.98238,0.98292,0.98327,0.98334,0.98368,0.98403,0.98402
0.99637,0.99635,0.99667,0.99674,0.99685,0.99686,0.99683,0.99667,0.99659,0.99705,0.99718,0.9973,0.99747,0.99812,0.99855,0.99884,0.9991,0.99911,0.99915,0.9992,0.99922,0.9993,0.99925,0.99901,0.99882,0.99857,0.99837,0.99811,0.99798,0.99791,0.99795,0.99784,0.99781
-0.43771,-0.45028,-0.42318,-0.38866,-0.37213,-0.36642,-0.37117,-0.37663,-0.37911,-0.37992,-0.38002,-0.38589,-0.38504,-0.38471,-0.38408,-0.38326,-0.38223,-0.38223,-0.38375,-0.38978,-0.39526,-0.40289,-0.4006,-0.40465,-0.4059,-0.4072,-0.40792,-0.40859,-0.41072,-0.41031,-0.41053,-0.41036,-0.41006
0.91072,0.91033,0.92144,0.91568,0.90743,0.90721,0.9056,0.90053,0.89525,0.88855,0.88326,0.87958,0.87781,0.87379,0.86778,0.8619,0.85576,0.84799,0.84155,0.84038,0.841,0.84922,0.86556,0.88221,0.89766,0.91026,0.93376,0.94575,0.95271,0.95832,0.96007,0.95905,0.95637
0.79,0.74975,0.74231,0.73688,0.75221,0.78839,0.84513,0.86456,0.87688,0.87624,0.87778,0.88407,0.88828,0.90277,0.91107,0.91145,0.9116,0.90931,0.90536,0.89517,0.88266,0.87213,0.86748,0.85781,0.86364,0.88935,0.90017,0.89915,0.91182,0.93208,0.9485,0.9632,0.97258
0.98672,0.97406,-0.71186,0.86957,0.91527,0.94805,0.98169,0.98473,0.9857,0.97444,0.95849,0.91304,0.91998,0.94505,0.9731,0.98232,0.98584,0.9855,0.98039,0.97894,0.97873,0.97017,0.84246,0.76434,0.54363,0.91044,0.87583,0.97827,0.97698,0.99116,0.99649,0.99907,0.99969
0.37493,0.37506,0.37772,0.37911,0.37974,0.38097,0.38291,0.38318,0.38569,0.389,0.3953,0.39827,0.39777,0.4005,0.40201,0.40201,0.40181,0.40159,0.40197,0.40204,0.40181,0.40154,0.40148,0.40048,0.39827,0.39577,0.39416,0.39344,0.39221,0.39148,0.39084,0.39002,0.39009
0.93158,0.93177,0.92806,0.9282,0.92683,0.92787,0.9304,0.93188,0.93336,0.9315,0.93246,0.93279,0.93305,0.93323,0.93365,0.93414,0.93461,0.93507,0.93536,0.93556,0.93593,0.93677,0.9369,0.93729,0.93753,0.93746,0.93724,0.9372,0.93689,0.93654,0.93606,0.93453,0.93559
0.99728,0.99752,0.99814,0.99896,0.99911,0.99936,0.99945,0.99941,0.9994,0.99937,0.99936,0.99931,0.99927,0.99912,0.99898,0.99882,0.99882,0.99871,0.99855,0.99841,0.99844,0.99849,0.99859,0.99873,0.99889,0.99882,0.99883,0.99887,0.9989,0.99896,0.99896,0.99897,0.999
0.87702,0.87704,0.87527,0.8744,0.87372,0.87207,0.87206,0.87132,0.87082,0.87026,0.86978,0.86987,0.86997,0.87004,0.8698,0.8697,0.86962,0.86959,0.8696,0.86985,0.87001,0.87149,0.8723,0.87394,0.87478,0.87539,0.87534,0.87549,0.87546,0.87532,0.87519,0.87495,0.87461
-0.38892,-0.38832,-0.38913,-0.38897,-0.38961,-0.3892,-0.39022,-0.39019,-0.38971,-0.38961,-0.39047,-0.39157,-0.39199,-0.39211,-0.39183,-0.39086,-0.39054,-0.3894,-0.38869,-0.38829,-0.38819,-0.3877,-0.38722,-0.38641,-0.3847,-0.38515,-0.38545,-0.38341,-0.38376,-0.38203,-0.38242,-0.38135,-0.38146
0.94066,0.93945,0.93836,0.93704,0.93527,0.93301,0.92968,0.925,0.92359,0.92183,0.91765,0.91115,0.91053,0.91061,0.90921,0.90836,0.90789,0.9077,0.90756,0.90768,0.90795,0.90819,0.90867,0.90994,0.91188,0.91411,0.91997,0.91999,0.92345,0.92686,0.92717,0.92785,0.92925
0.99638,0.99683,0.99738,0.99781,0.99841,0.99886,0.99926,0.99925,0.99926,0.99924,0.99928,0.99925,0.99912,0.99913,0.999,0.99893,0.99888,0.99861,0.9986,0.99855,0.99852,0.99851,0.9985,0.99853,0.99867,0.99863,0.99872,0.9988,0.99885,0.99891,0.99898,0.99924,0.9993
0.96903,0.97046,0.95905,0.94271,0.92711,0.91149,0.90148,0.89507,0.89126,0.88862,0.88713,0.88684,0.8855,0.88549,0.88531,0.88521,0.885,0.8849,0.88493,0.88499,0.88516,0.88575,0.88539,0.88523,0.8849,0.88501,0.88442,0.88407,0.88307,0.88187,0.88051,0.87972,0.8767
