0.00459,0.0085994,0.015971,0.01566,0.019477,0.021387,0.021712,0.022355,0.022852,0.023388,0.023449,0.026398,0.025452,0.028106,0.031102,0.034492,0.037964,0.041436,0.043891,0.047494,0.04978,0.052447,0.054162,0.057068,0.056232,0.055623,0.058783,0.057926,0.058954,0.058578,0.057957,0.058104,0.057464,0.056604,0.056438,0.056438,0.055915,0.05529,0.055301,0.053917,0.052773,0.048476,0.044305,0.035702,0.031845,0.018322,0.018207,0.0015982,-0.002697,-0.010558,-0.010749,-0.014958,-0.018248,-0.020355,-0.021192,-0.024855,-0.024148,-0.024458,-0.024524,-0.024555,-0.024668,-0.024852,-0.025007,-0.025562,-0.026601,-0.026871
0.95834,0.95817,0.95862,0.95886,0.95901,0.95912,0.95912,0.95912,0.9591,0.95905,0.95899,0.95894,0.95893,0.9589,0.95887,0.95876,0.95863,0.95845,0.95825,0.95806,0.95808,0.95786,0.95772,0.9576,0.95756,0.95749,0.95734,0.95712,0.95689,0.95669,0.95655,0.95653,0.95647,0.95644,0.95647,0.95649,0.95652,0.95659,0.95687,0.9573,0.95774,0.95956,0.95969,0.96202,0.96214,0.96506,0.96533,0.96763,0.97006,0.97003,0.9706,0.97091,0.97102,0.97101,0.97079,0.9715,0.97166,0.97165,0.97175,0.97162,0.97151,0.97135,0.97111,0.9709,0.96937,0.9703
0.93003,0.93058,0.9305,0.9309,0.93082,0.93075,0.93098,0.93109,0.93113,0.9311,0.93112,0.93111,0.9311,0.93108,0.931,0.93088,0.93076,0.93072,0.93057,0.93034,0.93016,0.93003,0.92977,0.92955,0.92942,0.92925,0.92895,0.92869,0.9287,0.92871,0.92872,0.92873,0.92853,0.92842,0.9284,0.92842,0.92845,0.92888,0.92911,0.92992,0.93202,0.9352,0.93477,0.93727,0.93925,0.94412,0.94385,0.94602,0.94737,0.94865,0.94947,0.95127,0.95227,0.95268,0.95342,0.9541,0.95349,0.95384,0.95373,0.95349,0.9532,0.95312,0.95226,0.95202,0.95119,0.95048
0.98673,0.98827,0.98979,0.99128,0.99154,0.99252,0.99289,0.99284,0.99289,0.99319,0.99321,0.99316,0.99296,0.99259,0.99212,0.99055,0.99052,0.98971,0.98912,0.98858,0.98815,0.98774,0.98743,0.98656,0.98624,0.98595,0.98584,0.98523,0.98521,0.9851,0.98509,0.98511,0.985,0.98482,0.98441,0.98467,0.98457,0.98582,0.98728,0.98822,0.99,0.99144,0.99213,0.99298,0.99354,0.99434,0.99512,0.99545,0.99594,0.99634,0.99658,0.99683,0.99684,0.99683,0.99685,0.99688,0.99693,0.99698,0.99703,0.99706,0.99713,0.99715,0.99715,0.9971,0.99709,0.99706
0.45706,0.45686,0.4566,0.45607,0.45441,0.45515,0.45511,0.45403,0.45425,0.45382,0.45359,0.45476,0.45558,0.45514,0.45638,0.4562,0.45717,0.4588,0.46144,0.46367,0.46326,0.46512,0.46484,0.46474,0.46627,0.46612,0.46757,0.46731,0.46714,0.46831,0.46804,0.46849,0.46857,0.46859,0.46844,0.46865,0.4689,0.47009,0.47,0.47009,0.46964,0.46865,0.46762,0.46569,0.46304,0.46277,0.46161,0.46033,0.45821,0.45787,0.45592,0.45338,0.45134,0.44974,0.4481,0.44683,0.44607,0.44503,0.44399,0.44324,0.44109,0.44088,0.4411,0.44112,0.44095,0.44084
0.92434,0.92361,0.92398,0.92407,0.92373,0.92373,0.92352,0.92349,0.92317,0.92252,0.92169,0.92106,0.91913,0.91707,0.91641,0.91468,0.91191,0.9111,0.9093,0.90795,0.9069,0.90439,0.90599,0.90336,0.90322,0.90335,0.9025,0.90214,0.90204,0.90232,0.9024,0.90275,0.90308,0.90342,0.90384,0.90355,0.90305,0.90318,0.90319,0.90394,0.9068,0.91078,0.90977,0.91729,0.91749,0.9208,0.92552,0.92726,0.92923,0.9309,0.93329,0.93373,0.9347,0.93222,0.92889,0.92334,0.91684,0.91093,0.90511,0.92511,0.93055,0.93519,0.93816,0.93974,0.94153,0.94158
0.99286,0.99308,0.99296,0.99301,0.99305,0.99317,0.99358,0.9939,0.99426,0.99425,0.99406,0.99405,0.9941,0.99421,0.99408,0.99416,0.99423,0.9943,0.9945,0.99472,0.99468,0.9949,0.9951,0.99524,0.99531,0.99531,0.99531,0.99527,0.99524,0.99519,0.99506,0.99495,0.99487,0.99476,0.99481,0.99489,0.99502,0.99522,0.99527,0.9954,0.9952,0.99401,0.99403,0.99339,0.99346,0.99356,0.99364,0.99381,0.99391,0.99384,0.99377,0.99275,0.9903,0.99038,0.98914,0.9865,0.98675,0.98618,0.9862,0.98692,0.98786,0.9892,0.98954,0.98991,0.99057,0.99074
0.99941,0.99955,0.99964,0.99974,0.99978,0.99982,0.99982,0.99981,0.99981,0.99981,0.99984,0.99987,0.99985,0.99989,0.99991,0.99937,0.99833,0.99777,0.99787,0.99852,0.99912,0.99971,0.99976,0.9999,0.99983,0.99986,0.99992,0.99995,0.99994,0.99997,0.99999,1,0.99999,1,1,1,1,1,0.99996,0.99985,0.99976,0.99979,0.99968,0.99917,0.99921,0.99873,0.9988,0.99858,0.99844,0.99799,0.99783,0.9979,0.99821,0.99845,0.99907,0.99898,0.99924,0.9996,0.99928,0.99945,0.99949,0.99952,0.99952,0.99936,0.99932,0.99924
-0.44033,-0.43833,-0.43771,-0.43593,-0.43553,-0.43555,-0.43466,-0.43469,-0.43572,-0.43858,-0.44083,-0.44211,-0.44513,-0.44758,-0.44957,-0.45136,-0.45286,-0.45476,-0.45625,-0.45937,-0.46309,-0.46799,-0.47022,-0.47091,-0.47222,-0.47383,-0.47549,-0.47765,-0.47894,-0.4807,-0.4816,-0.48324,-0.48445,-0.4843,-0.48516,-0.48528,-0.48261,-0.47677,-0.46212,-0.45261,-0.44894,-0.43981,-0.43513,-0.4288,-0.42682,-0.42727,-0.42676,-0.42655,-0.42436,-0.42302,-0.42239,-0.42138,-0.42013,-0.41938,-0.41855,-0.41723,-0.41747,-0.41651,-0.41638,-0.41587,-0.41513,-0.41429,-0.41354,-0.41287,-0.41252,-0.4111
0.95052,0.94453,0.94161,0.93927,0.93587,0.93042,0.92378,0.91816,0.91555,0.91378,0.91415,0.9176,0.92158,0.92515,0.92852,0.92807,0.92814,0.92789,0.92763,0.92834,0.92884,0.92832,0.92723,0.92654,0.9262,0.92436,0.92468,0.92397,0.92404,0.92386,0.92401,0.92437,0.92475,0.92525,0.92393,0.92226,0.92354,0.92421,0.92512,0.92587,0.92583,0.92013,0.91676,0.9187,0.91841,0.9197,0.92054,0.92126,0.9219,0.92201,0.92195,0.92978,0.9343,0.93662,0.93809,0.93875,0.93887,0.93867,0.93861,0.93848,0.93837,0.93834,0.93835,0.93831,0.93832,0.93835
