-0.13218,-0.12521,-0.12843,-0.12439,-0.12309,-0.12018,-0.1176,-0.10878,-0.114,-0.11225,-0.1016,-0.097571,-0.08459,-0.061616,-0.060907,-0.048726,-0.040924,-0.017516,-0.019103,-0.012494,-0.0094942,-0.0027876,0.0049873,0.0095363,0.01237,0.014051,0.018749,0.022198,0.023454,0.023419,0.023643,0.023467,0.02262,0.017936,0.01866,0.013013,0.010317,0.0041764,-0.014072,-0.019911,-0.026473,-0.031439,-0.042417,-0.046372,-0.052181,-0.059081,-0.066401
0.99673,0.99677,0.99689,0.9972,0.99727,0.99724,0.99728,0.99735,0.99739,0.99753,0.99755,0.99756,0.99768,0.99787,0.99793,0.99832,0.99851,0.99878,0.99901,0.99907,0.99912,0.99909,0.99904,0.99898,0.99895,0.99888,0.99882,0.99877,0.99867,0.99859,0.99847,0.99849,0.99851,0.99849,0.99849,0.99851,0.99854,0.99866,0.99886,0.99902,0.99911,0.99913,0.99913,0.99914,0.99912,0.99909,0.99906
0.99573,0.99587,0.996,0.99612,0.99621,0.99621,0.99623,0.99623,0.99623,0.99624,0.99621,0.99616,0.9961,0.99614,0.99623,0.9966,0.99675,0.99764,0.99775,0.99865,0.99854,0.99912,0.99923,0.99944,0.99973,0.99978,0.99986,0.99991,0.99995,0.99997,0.99999,0.99999,0.99999,0.99999,0.99998,0.99996,0.99993,0.99994,0.99994,0.99994,0.9999,0.9999,0.99988,0.99987,0.99985,0.99984,0.99984
0.9966,0.99662,0.99663,0.99664,0.99664,0.99653,0.99649,0.99568,0.99501,0.994,0.99416,0.9928,0.99096,0.98943,0.98801,0.98796,0.98765,0.98724,0.98638,0.98502,0.98342,0.98256,0.98238,0.98261,0.98223,0.98207,0.98209,0.98206,0.98202,0.98204,0.98215,0.98259,0.98297,0.9831,0.98399,0.98455,0.98593,0.98651,0.98782,0.98946,0.99103,0.993,0.99534,0.99591,0.99701,0.99769,0.99812
0.43888,0.43885,0.43879,0.43856,0.43818,0.43772,0.43767,0.4378,0.43776,0.43785,0.43848,0.44148,0.4434,0.44533,0.44721,0.44834,0.44768,0.44656,0.44639,0.44649,0.44645,0.4462,0.44668,0.44692,0.44662,0.44658,0.44649,0.44692,0.44752,0.44886,0.44967,0.45005,0.45048,0.45043,0.45146,0.45133,0.45152,0.45137,0.45122,0.45094,0.45083,0.45092,0.45119,0.45109,0.4511,0.45166,0.45183
0.93628,0.93571,0.93577,0.93582,0.93589,0.93547,0.93481,0.93477,0.93429,0.93398,0.93305,0.93028,0.92638,0.92283,0.91959,0.91738,0.91586,0.91583,0.91542,0.91551,0.91569,0.91547,0.91452,0.9139,0.91396,0.91381,0.91443,0.91394,0.91434,0.91421,0.91397,0.91372,0.91348,0.91376,0.91453,0.91541,0.91617,0.91607,0.91549,0.91535,0.91516,0.91547,0.916,0.91615,0.91642,0.92,0.92111
0.98595,0.98606,0.98613,0.98619,0.98623,0.98626,0.9864,0.98645,0.98677,0.98652,0.98673,0.98579,0.98579,0.9855,0.98525,0.98519,0.98522,0.98508,0.98486,0.98498,0.98514,0.98522,0.98557,0.98579,0.98689,0.98667,0.98662,0.98664,0.98666,0.98684,0.98679,0.98697,0.9871,0.98711,0.98706,0.98694,0.9867,0.98633,0.9858,0.98576,0.98559,0.98547,0.9853,0.98513,0.98522,0.98528,0.98521
0.9978,0.99786,0.99786,0.99789,0.99789,0.99791,0.99788,0.99779,0.99766,0.99748,0.9974,0.99732,0.99718,0.99718,0.99727,0.99733,0.99741,0.99746,0.9975,0.9976,0.99798,0.99803,0.99776,0.99781,0.99745,0.99755,0.99761,0.99761,0.9976,0.99795,0.99794,0.99813,0.99807,0.9982,0.99835,0.99853,0.99869,0.99864,0.99873,0.99873,0.99871,0.99861,0.99857,0.99848,0.99844,0.99839,0.99833
-0.45584,-0.45584,-0.45583,-0.45605,-0.45711,-0.45958,-0.4719,-0.47234,-0.47663,-0.48297,0.49816,0.53855,0.5498,0.56588,0.57147,0.57494,0.57086,0.61975,0.6085,0.59249,0.59204,0.59933,0.59208,0.58375,0.57397,0.58005,0.57787,0.58349,0.58525,0.58557,0.58635,0.58533,0.58211,0.57947,0.56806,0.55306,0.53633,0.53379,0.52526,0.51641,0.50398,0.48775,0.48773,0.47756,0.47168,0.46656,0.45923
0.89917,0.89924,0.90012,0.90352,0.90244,0.89878,0.89269,0.88605,0.87783,0.87201,0.86375,0.85221,0.83348,0.81752,0.80912,0.80112,0.80043,0.74712,0.74793,0.7466,0.74249,0.74815,0.75207,0.75599,0.76129,0.77136,0.77111,0.76437,0.76428,0.76318,0.76478,0.7666,0.77142,0.78809,0.79163,0.80852,0.83577,0.85094,0.8669,0.87519,0.88126,0.88684,0.89204,0.89551,0.89825,0.90126,0.90486
