-0.045313,-0.044304,-0.042443,-0.040642,-0.038731,-0.038031,-0.033495,-0.029722,-0.023409,-0.017165,-0.009728,-5.4428e-05,0.013078,0.012681,0.019594,0.023429,0.026785,0.029399,0.0328,0.035811,0.038375,0.040596,0.044212,0.046849,0.04734,0.048089,0.048438,0.048467,0.048443,0.04819,0.047755,0.047212,0.045608,0.041805,0.036551,0.027739,0.012987,-0.005891,-0.0072202,-0.022602,-0.044604,-0.056146,-0.067271,-0.073866,-0.072526,-0.073757
0.96195,0.96186,0.9617,0.96143,0.96067,0.96096,0.96063,0.95927,0.96022,0.95926,0.95878,0.95848,0.95821,0.95806,0.95814,0.95825,0.95846,0.95875,0.95917,0.95971,0.96061,0.96016,0.96068,0.96112,0.96104,0.96134,0.96176,0.96155,0.96186,0.96187,0.96196,0.96211,0.96274,0.96492,0.96532,0.96539,0.96688,0.96884,0.97195,0.9727,0.97536,0.97651,0.97663,0.97714,0.97768,0.97808
0.93714,0.93692,0.93666,0.93609,0.93573,0.93513,0.93428,0.93388,0.93348,0.93359,0.93367,0.93276,0.93218,0.93193,0.93188,0.93194,0.93216,0.93219,0.9325,0.93317,0.93417,0.93402,0.93501,0.93552,0.9358,0.93598,0.93632,0.93659,0.93658,0.9367,0.93684,0.93696,0.93969,0.93946,0.94144,0.94358,0.9454,0.95106,0.95092,0.95425,0.95679,0.95848,0.96115,0.96098,0.96128,0.9624
0.99128,0.99132,0.9914,0.99151,0.99176,0.99222,0.9926,0.99274,0.99255,0.99195,0.99072,0.99037,0.98956,0.98908,0.98795,0.98774,0.98674,0.98609,0.98559,0.98537,0.98532,0.98485,0.985,0.98459,0.9847,0.98485,0.98517,0.98509,0.98602,0.98543,0.98602,0.98662,0.98879,0.98895,0.99008,0.99185,0.99262,0.99451,0.99457,0.99458,0.99423,0.9939,0.99331,0.99308,0.99324,0.99281
0.4305,0.4306,0.43068,0.43102,0.43291,0.43938,0.43909,0.44416,0.44825,0.45285,0.45573,0.46236,0.46407,0.4687,0.47119,0.47143,0.47481,0.47366,0.47624,0.47766,0.48,0.47952,0.47892,0.4813,0.48132,0.48181,0.48213,0.48236,0.48238,0.48234,0.48121,0.48111,0.47916,0.47571,0.47235,0.46923,0.46469,0.4614,0.45648,0.45539,0.45279,0.45115,0.44987,0.44767,0.44657,0.44492
0.94637,0.94609,0.94568,0.94445,0.94126,0.93595,0.93574,0.92798,0.92571,0.92381,0.92008,0.91409,0.91354,0.90967,0.90841,0.90669,0.90509,0.90288,0.9029,0.90216,0.90059,0.89987,0.89902,0.89878,0.8983,0.89804,0.89801,0.89802,0.89806,0.89827,0.89934,0.90024,0.90301,0.90692,0.91271,0.91334,0.91765,0.92599,0.92634,0.9306,0.93491,0.93707,0.93912,0.93967,0.94149,0.93899
0.99171,0.99175,0.99178,0.99216,0.99238,0.99274,0.99299,0.99349,0.99347,0.99378,0.99372,0.9938,0.99407,0.99475,0.99474,0.99495,0.99518,0.99553,0.9959,0.99584,0.99607,0.99616,0.99612,0.99612,0.99608,0.99603,0.99606,0.99599,0.996,0.99603,0.99603,0.99547,0.99513,0.99449,0.99442,0.99372,0.99264,0.99218,0.99189,0.99067,0.99108,0.99099,0.99037,0.98977,0.98913,0.98852
0.99636,0.99718,0.99839,0.99948,0.99948,0.99992,0.9994,0.99807,0.99832,0.99804,0.99778,0.99748,0.99718,0.99709,0.99623,0.99485,0.99242,0.98905,0.98708,0.98481,0.98378,0.98321,0.98457,0.98728,0.9879,0.98883,0.98939,0.98974,0.99039,0.99106,0.99326,0.99561,0.99677,0.9978,0.99795,0.99832,0.99908,0.99956,0.99981,0.99987,0.99984,0.99956,0.99917,0.99863,0.9975,0.99733
-0.40818,-0.40875,-0.41103,-0.41604,-0.43249,-0.43999,-0.44576,-0.44648,-0.44976,-0.45224,-0.45361,-0.4561,-0.45923,-0.46078,-0.46243,-0.46367,-0.46857,-0.46947,-0.471,-0.47258,-0.47373,-0.47478,-0.47635,-0.47682,-0.47803,-0.47981,-0.47935,-0.47895,-0.47849,-0.47807,-0.48072,-0.48056,-0.47581,-0.46968,-0.46687,-0.46356,-0.45591,-0.44529,-0.44626,-0.44202,-0.4374,-0.43461,-0.43287,-0.43217,-0.43231,-0.4328
0.94017,0.93739,0.93015,0.92247,0.91393,0.90879,0.90948,0.91119,0.91204,0.91534,0.91866,0.92264,0.92571,0.92771,0.92669,0.92458,0.92322,0.9234,0.92346,0.92243,0.92291,0.92296,0.92309,0.92276,0.92407,0.92607,0.92645,0.92652,0.92815,0.93169,0.93103,0.93054,0.93245,0.93433,0.9355,0.93628,0.93544,0.93449,0.93134,0.93093,0.93291,0.93532,0.93586,0.93613,0.93604,0.93422
0.98544,0.97866,0.96648,0.94608,0.92616,0.89879,0.87146,0.85933,0.85664,0.85294,0.85043,0.83855,0.82878,0.82486,0.82265,0.82447,0.82535,0.8248,0.82202,0.82477,0.81991,0.8218,0.81945,0.82079,0.81828,0.81555,0.81427,0.81437,0.82275,0.83627,0.85439,0.87307,0.87996,0.88795,0.90007,0.91359,0.92677,0.93983,0.95261,0.96234,0.97018,0.97557,0.97963,0.98213,0.9833,0.98304
0.99931,0.99904,0.99851,0.99887,0.99806,0.99662,0.99697,0.99755,0.99769,0.99885,0.99976,0.99719,0.99742,0.99866,0.99856,0.99861,0.99878,0.999,0.99909,0.99871,0.99872,0.99867,0.99858,0.99838,0.99833,0.99838,0.99827,0.99814,0.99862,0.99917,0.99946,0.9988,0.99639,0.99475,0.99438,0.99635,0.99849,0.99948,0.99996,1,0.99996,0.9999,0.99977,0.99646,0.99606,0.99808
0.37686,0.37694,0.37714,0.37727,0.37729,0.3773,0.37732,0.37736,0.37748,0.37747,0.37743,0.37738,0.37738,0.3774,0.37742,0.37742,0.37731,0.3772,0.3771,0.37693,0.37693,0.37692,0.3769,0.37691,0.3769,0.37671,0.37684,0.377,0.37702,0.37713,0.37729,0.37749,0.3779,0.37877,0.37898,0.37959,0.37947,0.37922,0.37892,0.37866,0.37803,0.37809,0.37825,0.37846,0.3787,0.37796
0.94088,0.94072,0.93965,0.93909,0.93916,0.93959,0.94011,0.93974,0.93992,0.93998,0.94032,0.94104,0.94168,0.9419,0.94226,0.94284,0.9436,0.94347,0.94388,0.94433,0.94433,0.94506,0.9454,0.9455,0.94564,0.94574,0.94577,0.94577,0.94565,0.94555,0.94533,0.94497,0.94465,0.94449,0.94448,0.94427,0.94412,0.94347,0.94358,0.94351,0.94358,0.94348,0.9434,0.94315,0.94298,0.94281
0.999,0.999,0.99901,0.99902,0.99902,0.99902,0.99901,0.999,0.99898,0.99897,0.99896,0.99893,0.99891,0.99889,0.99885,0.9988,0.99878,0.99876,0.99874,0.99875,0.99873,0.99871,0.99869,0.99869,0.99869,0.99868,0.99868,0.99869,0.99868,0.99869,0.9987,0.99872,0.99876,0.99883,0.99895,0.99904,0.99915,0.99924,0.99923,0.99922,0.99919,0.99914,0.99909,0.99902,0.99898,0.99891
0.86302,0.86301,0.86296,0.86292,0.86284,0.86279,0.86276,0.86274,0.86263,0.86257,0.86242,0.86232,0.86182,0.86201,0.86188,0.86168,0.86134,0.86102,0.86074,0.86069,0.8605,0.86046,0.8605,0.86034,0.86031,0.86032,0.86032,0.86017,0.86013,0.86014,0.86003,0.86001,0.86,0.8599,0.85975,0.85962,0.85957,0.8595,0.8594,0.85928,0.8592,0.85917,0.85912,0.85915,0.85926,0.85936
-0.38638,-0.38648,-0.38711,-0.38759,-0.38794,-0.38777,-0.38764,-0.38735,-0.38642,-0.38429,-0.38269,-0.38,-0.3816,-0.37771,-0.37716,-0.37746,-0.3775,-0.37585,-0.37478,-0.3725,-0.37268,-0.37143,-0.3706,-0.36984,-0.36942,-0.36958,-0.3699,-0.369,-0.36848,-0.36821,-0.36836,-0.36849,-0.36914,-0.36978,-0.37049,-0.37163,-0.37216,-0.3734,-0.37558,-0.37904,-0.37631,-0.3761,-0.37902,-0.37837,-0.37788,-0.37759
0.9484,0.94854,0.94866,0.94923,0.94901,0.94945,0.94939,0.94981,0.94978,0.95005,0.95057,0.95095,0.95115,0.95129,0.95129,0.95147,0.95158,0.95168,0.95171,0.95172,0.95172,0.95184,0.95198,0.95208,0.95213,0.95213,0.95213,0.95213,0.9521,0.95206,0.952,0.95191,0.95172,0.95153,0.95132,0.9511,0.95084,0.95081,0.95096,0.95115,0.95128,0.95139,0.95156,0.95162,0.95162,0.95153
0.9986,0.99859,0.99858,0.99854,0.99855,0.99856,0.99857,0.99856,0.99857,0.99858,0.99859,0.9986,0.99861,0.99862,0.99862,0.99862,0.99862,0.99863,0.99863,0.99864,0.99864,0.99864,0.99865,0.99865,0.99865,0.99865,0.99865,0.99865,0.99865,0.99866,0.99868,0.99873,0.99876,0.99893,0.99895,0.99904,0.99908,0.99907,0.99907,0.99906,0.99903,0.99902,0.99899,0.999,0.999,0.99897
0.86416,0.86414,0.86412,0.86408,0.86406,0.86399,0.86398,0.864,0.86393,0.86389,0.86388,0.86376,0.86369,0.86368,0.86366,0.86364,0.8636,0.86358,0.86357,0.86356,0.86351,0.86344,0.86344,0.86347,0.86344,0.86343,0.86344,0.86344,0.86345,0.86345,0.86345,0.86343,0.86336,0.86329,0.86314,0.86295,0.86271,0.86239,0.86202,0.86178,0.86155,0.86135,0.86133,0.86115,0.86094,0.86058
