-0.038078,-0.007455,0.022656,0.05254,0.077031,0.10017,0.12139,0.14861,0.14933,0.15712,0.15875,0.15726,0.15619,0.15067,0.13799,0.12409,0.11016,0.096753,0.084572,0.067542,0.055003,0.042323,0.014732,-0.0079489,-0.047293,-0.050364,-0.067956,-0.095575
0.98114,0.98064,0.98004,0.97938,0.97855,0.97778,0.97719,0.97632,0.97626,0.97543,0.97514,0.97432,0.97339,0.97213,0.9707,0.97004,0.96826,0.96795,0.96734,0.967,0.96637,0.96581,0.96636,0.96677,0.96897,0.97362,0.9755,0.97936
0.97027,0.96968,0.96721,0.9659,0.96405,0.9639,0.96238,0.96147,0.96073,0.95999,0.95918,0.95852,0.95779,0.95676,0.95507,0.95516,0.9545,0.954,0.9534,0.95261,0.95213,0.95199,0.95295,0.95357,0.95707,0.96126,0.96606,0.97135
0.99707,0.9959,0.99476,0.99354,0.99289,0.99267,0.99263,0.99273,0.99285,0.99336,0.99379,0.99401,0.99417,0.9943,0.99477,0.99484,0.99491,0.99531,0.99528,0.9955,0.99573,0.99661,0.99769,0.9985,0.99928,0.99969,0.99989,0.99998
0.41327,0.41135,0.41432,0.41484,0.41724,0.41765,0.41344,0.4047,0.39609,0.39184,0.384,0.38218,0.38155,0.38242,0.38387,0.38348,0.38406,0.38537,0.38683,0.38816,0.38976,0.39237,0.39369,0.39764,0.39724,0.39866,0.39888,0.39946
0.94244,0.94157,0.93979,0.93538,0.9331,0.93201,0.93365,0.93874,0.94277,0.94527,0.94684,0.9496,0.95051,0.94963,0.94968,0.9506,0.95075,0.95014,0.94947,0.94849,0.94773,0.94742,0.94743,0.94746,0.94756,0.94793,0.94812,0.9495
0.98833,0.98911,0.98914,0.9897,0.98998,0.99005,0.98989,0.98894,0.98765,0.9863,0.98593,0.98518,0.98496,0.98446,0.98418,0.98438,0.98451,0.98477,0.98513,0.98648,0.98654,0.98667,0.98665,0.98666,0.98669,0.98671,0.9868,0.98682
0.97646,0.97672,0.97763,0.97923,0.98001,0.97904,0.97901,0.97977,0.98216,0.98427,0.9848,0.98413,0.98532,0.9857,0.98542,0.98453,0.98412,0.98394,0.98381,0.98327,0.98252,0.98352,0.98515,0.98617,0.98538,0.98343,0.97862,0.97306
-0.44785,-0.44072,-0.43656,-0.43446,-0.42909,-0.4236,-0.4174,-0.41196,-0.40887,-0.40548,-0.40323,-0.4029,-0.40335,-0.40391,-0.40735,-0.41061,-0.41508,-0.41278,-0.41404,-0.4139,-0.41393,-0.41891,-0.41931,-0.42196,-0.4252,-0.43271,-0.43424,-0.44071
0.89712,0.89243,0.88939,0.88494,0.88384,0.88205,0.87157,0.85968,0.84888,0.83687,0.82987,0.82466,0.82821,0.83561,0.84929,0.85984,0.87021,0.8876,0.91352,0.93563,0.9491,0.95918,0.95973,0.95781,0.95389,0.94882,0.94358,0.9389
0.9656,0.96568,0.96217,0.95745,0.955,0.95474,0.95191,0.94848,0.94743,0.94691,0.94548,0.94651,0.94754,0.94808,0.95631,0.96789,0.9805,0.98695,0.98987,0.9916,0.99353,0.9961,0.99773,0.9984,0.99856,0.99874,0.99847,0.99828
0.9989,0.99764,0.99419,0.98802,0.98897,0.99423,0.99582,0.99389,0.98681,0.98063,0.97614,0.96926,0.964,0.98536,0.98194,0.9808,0.97768,0.98061,0.98991,0.99755,0.99885,0.99852,0.999,0.99908,0.99928,0.99968,0.99957,0.99939
0.39362,0.38876,0.3919,0.39338,0.39604,0.3956,0.39657,0.39673,0.39716,0.39728,0.39719,0.39698,0.39666,0.39661,0.39641,0.39634,0.3963,0.39596,0.39525,0.39425,0.39303,0.39347,0.39413,0.3933,0.39336,0.39351,0.39361,0.39343
0.95933,0.95867,0.95852,0.95742,0.95713,0.95696,0.9566,0.9563,0.9558,0.95577,0.95571,0.95561,0.95567,0.95586,0.95604,0.95619,0.9563,0.95637,0.95668,0.9567,0.95712,0.95769,0.95842,0.95926,0.96051,0.9614,0.96218,0.96285
0.9958,0.99591,0.99576,0.99569,0.9956,0.99549,0.99537,0.99524,0.99514,0.99508,0.99493,0.99499,0.99505,0.99496,0.99493,0.99492,0.99489,0.9949,0.99489,0.9949,0.99497,0.99505,0.99518,0.99527,0.99537,0.99537,0.99541,0.99547
0.85903,0.85885,0.85861,0.85861,0.85858,0.85843,0.85831,0.85817,0.85807,0.85782,0.85769,0.85756,0.85753,0.85737,0.85738,0.85737,0.85738,0.85739,0.85742,0.85742,0.85743,0.85744,0.85745,0.85744,0.85744,0.85744,0.85743,0.85743
-0.36797,-0.36653,-0.36636,-0.3667,-0.3631,-0.36291,-0.36207,-0.36223,-0.36272,-0.36311,-0.3643,-0.36577,-0.36678,-0.36928,-0.37017,-0.36984,-0.37021,-0.37323,-0.37245,-0.37526,-0.37709,-0.38172,-0.38245,-0.38396,-0.3845,-0.38543,-0.38542,-0.38531
0.93835,0.93691,0.9342,0.93433,0.93246,0.93082,0.92926,0.92716,0.92724,0.92687,0.92687,0.92615,0.92611,0.92623,0.92666,0.92691,0.9271,0.92735,0.9278,0.92835,0.92853,0.92968,0.93023,0.93036,0.93007,0.92997,0.92987,0.92973
0.99768,0.99764,0.99747,0.99737,0.99699,0.99723,0.99705,0.99698,0.99686,0.99691,0.99675,0.99657,0.99658,0.99656,0.99658,0.99666,0.99675,0.99683,0.99692,0.99698,0.99708,0.99736,0.99734,0.99742,0.99742,0.99743,0.99748,0.99749
0.86351,0.86366,0.86376,0.86389,0.86406,0.86422,0.8644,0.86467,0.86487,0.86502,0.86501,0.86515,0.86519,0.86526,0.86533,0.86536,0.86532,0.86526,0.86522,0.8651,0.86507,0.86482,0.86435,0.86317,0.86292,0.86205,0.86034,0.86016
