-0.010723,-0.012456,-0.020089,-0.027564,-0.035754,-0.036146,-0.037651,-0.040274,-0.04068,-0.035345,-0.034257,-0.025443,-0.024839,-0.017465,-0.012751,-0.0086446,-0.0047216,-0.0015834,0.00062942,0.0028215,0.004695,0.011631,0.011381,0.012668,0.013397,0.014087,0.014359,0.015122,0.014994,0.01606,0.015889,0.016593,0.016777,0.015839,0.010595,0.0038516,0.00015318,-0.0014977,-0.0049434
0.96402,0.96502,0.96638,0.96764,0.96838,0.9692,0.96933,0.96964,0.96979,0.96974,0.9696,0.96915,0.96881,0.96835,0.96783,0.9673,0.96686,0.96705,0.96599,0.96507,0.96519,0.96441,0.9637,0.96382,0.9639,0.9639,0.96266,0.9626,0.96267,0.96222,0.96185,0.96157,0.96132,0.96098,0.9605,0.96054,0.96006,0.95983,0.96005
0.94297,0.94338,0.94534,0.94679,0.94767,0.94825,0.94921,0.95039,0.94958,0.94998,0.94971,0.94845,0.94848,0.94822,0.94683,0.9467,0.94591,0.94522,0.9446,0.94393,0.94262,0.94195,0.94106,0.94049,0.93956,0.93885,0.93896,0.93841,0.93848,0.938,0.93758,0.93721,0.93687,0.93659,0.93657,0.93603,0.93591,0.93568,0.93616
0.99882,0.99884,0.99883,0.99883,0.9988,0.99877,0.99875,0.99868,0.99828,0.99816,0.99781,0.99738,0.99703,0.99642,0.99583,0.99524,0.99483,0.99463,0.99449,0.99415,0.99398,0.99335,0.99349,0.99342,0.9934,0.99348,0.99401,0.9948,0.99581,0.99586,0.99616,0.99606,0.99584,0.99588,0.9958,0.99582,0.99595,0.99651,0.99716
0.432,0.43185,0.43182,0.43149,0.43108,0.43058,0.43062,0.43023,0.43019,0.4302,0.43023,0.43036,0.43047,0.4308,0.43136,0.43164,0.43164,0.43162,0.43164,0.43162,0.43152,0.43153,0.43154,0.43094,0.43091,0.4308,0.43107,0.43104,0.43113,0.43118,0.43116,0.43111,0.43115,0.4312,0.43127,0.43138,0.43164,0.43247,0.43246
0.93202,0.93233,0.93256,0.93306,0.93344,0.9338,0.93384,0.93364,0.93362,0.93263,0.93236,0.93143,0.93161,0.92993,0.92969,0.92921,0.92901,0.92905,0.92868,0.92835,0.92812,0.92817,0.92823,0.92818,0.92819,0.92812,0.92811,0.92801,0.92804,0.92812,0.92827,0.9286,0.92854,0.92872,0.92892,0.92911,0.92937,0.9305,0.93118
0.99203,0.99142,0.99117,0.99152,0.99109,0.99102,0.99114,0.99136,0.99172,0.99207,0.9922,0.99261,0.99288,0.99341,0.9938,0.99404,0.99418,0.99426,0.99433,0.99438,0.99441,0.99441,0.99441,0.99441,0.99441,0.99441,0.99442,0.99445,0.99446,0.99446,0.99444,0.99439,0.99434,0.99428,0.99419,0.99412,0.99401,0.99373,0.99341
0.98442,0.98584,0.98779,0.98911,0.98995,0.99163,0.99188,0.9924,0.99296,0.99347,0.99385,0.99409,0.99437,0.99456,0.99471,0.99481,0.99488,0.99493,0.99514,0.9951,0.99505,0.99525,0.99539,0.99555,0.99556,0.99557,0.9956,0.99566,0.9958,0.99708,0.99827,0.99852,0.99863,0.99867,0.99869,0.99812,0.99764,0.99776,0.99789
-0.41576,-0.41737,-0.41881,-0.42104,-0.42413,-0.42541,-0.42736,-0.42934,-0.43034,-0.43241,-0.43377,-0.43507,-0.43981,-0.43931,-0.44137,-0.44285,-0.44258,-0.44716,-0.44734,-0.44871,-0.44846,-0.44825,-0.44925,-0.44989,-0.45022,-0.45032,-0.45084,-0.45076,-0.45118,-0.4517,-0.45224,-0.45314,-0.45425,-0.45518,-0.4559,-0.45626,-0.45556,-0.45418,-0.45103
0.93942,0.93885,0.93709,0.93386,0.92855,0.92344,0.92116,0.91721,0.91186,0.91303,0.91447,0.91396,0.91387,0.91202,0.91263,0.91501,0.91642,0.91602,0.91557,0.91647,0.91742,0.91787,0.91731,0.91728,0.91632,0.91657,0.92041,0.92357,0.92582,0.92764,0.92797,0.92858,0.92786,0.92596,0.92468,0.92479,0.92426,0.92483,0.92568
