0.0056621,-0.004664,-0.015999,-0.033499,-0.033741,-0.038517,-0.042453,-0.046263,-0.050152,-0.053501,-0.057105,-0.056753,-0.052276,-0.052051,-0.050535,-0.046619,-0.038466,-0.024333,-0.022436,-0.016052,-0.011393,-0.006137
0.031225,0.025544,0.021885,0.011058,0.010415,0.006247,-0.0015786,-0.0011569,-0.0034341,-0.0058051,-0.0084709,-0.011248,-0.017372,-0.017965,-0.01754,-0.019479,-0.018984,-0.0169,-0.011341,0.002259,0.021842,0.052053
-0.072285,-0.064246,-0.059216,-0.05237,-0.045307,-0.038669,-0.033608,-0.028956,-0.023029,-0.018742,-0.011514,-0.011113,-0.007994,-0.0042655,-0.0026494,0.001454,0.0039647,0.0001126,-0.0069814,-0.024437,-0.052939,-0.097772
-0.18537,-0.2136,-0.23445,-0.2322,-0.24254,-0.24304,-0.24934,-0.24483,-0.24343,-0.24572,-0.24532,-0.24554,-0.24581,-0.25365,-0.26301,-0.26217,-0.25065,-0.2303,-0.21037,-0.18766,-0.14147,-0.13539
0.0079879,0.0073837,0.0078731,0.011562,0.014055,0.016707,0.017038,0.019221,0.01774,0.017264,0.018145,0.018486,0.018556,0.017048,0.01535,0.014924,0.01479,0.012234,0.0091625,0.0068666,0.0069778,0.0053706
0.010654,0.0039186,-0.0055925,-0.029722,-0.042168,-0.043028,0.015438,-0.0026717,-0.014133,-0.013635,-0.016263,-0.018918,-0.018958,-0.017985,-0.015142,-0.013077,-0.010661,-0.0060345,-0.0015517,0.001421,0.0053449,0.0052425
-0.084827,-0.09241,-0.11169,-0.13573,-0.14203,-0.14452,-0.15473,-0.16086,-0.16203,-0.1654,-0.15989,-0.15422,-0.15577,-0.15145,-0.13476,-0.118,-0.095181,-0.09833,-0.096371,-0.088407,-0.083662,-0.073863
0.066601,0.054582,0.045146,0.040643,-0.047121,-0.13168,-0.12452,-0.07961,-0.21408,-0.21994,-0.15336,-0.10186,-0.066054,-0.044525,-0.034459,-0.027059,-0.02438,-0.018989,-0.011412,-0.0065864,-0.0049169,-0.0043477
-0.0058056,-0.0063472,-0.0088079,0.01644,0.021725,0.023649,0.025861,0.02834,0.0292,0.030551,0.030125,0.030815,0.029814,-0.027069,0.021136,0.017329,0.01469,-0.011489,-0.0073436,-0.004801,-0.0052895,-0.004883
-0.26027,-0.29637,-0.39325,-0.43441,-0.46858,-0.49256,-0.51257,-0.53053,-0.54098,-0.5444,-0.54663,-0.54582,-0.52078,-0.50361,-0.4944,-0.39182,-0.36239,-0.28722,-0.23646,-0.1515,-0.10546,-0.065186
-0.57726,-0.52666,-0.46268,-0.42017,-0.39813,-0.37628,-0.37608,-0.36151,-0.36279,-0.35894,-0.34728,-0.33826,-0.29736,-0.25031,-0.13205,-0.23535,-0.25857,-0.28844,-0.30841,-0.30229,-0.28578,-0.26851
-0.25573,-0.26236,-0.24526,-0.20792,-0.16746,-0.12669,-0.11602,-0.11575,-0.1143,-0.11332,-0.11205,-0.10108,-0.090821,-0.092678,-0.039706,-0.051867,-0.07231,-0.072998,-0.059762,-0.044602,-0.012832,0.01657
-1.3292e-09,-3.3238e-09,-1.7986e-09,3.7717e-10,-1.7828e-10,-2.1337e-09,-1.3278e-09,-2.4724e-09,-6.3269e-10,-2.3631e-09,-9.2655e-10,-2.613e-09,-3.1509e-09,-3.0047e-09,-4.204e-09,-3.8934e-09,-2.6808e-09,-1.2909e-09,-2.8858e-10,-9.0729e-11,-9.8115e-10,-2.642e-09
-0.023015,-0.065399,-0.078789,-0.11272,-0.14349,-0.16868,-0.20164,-0.20322,-0.22897,-0.23123,-0.23338,-0.23616,-0.2294,-0.22754,-0.21213,-0.17071,-0.15759,-0.12302,-0.091588,-0.057722,-0.022898,0.0071144
0.035095,0.041557,0.053836,0.067153,0.076283,0.085947,0.091608,0.10014,0.10848,0.10777,0.11529,0.12053,0.12308,0.12469,0.12974,0.13028,0.12734,0.12055,0.10269,0.097306,0.082607,0.07027
-0.4796,-0.20518,-0.34508,-0.07489,-0.28466,-0.30293,-0.32401,-0.36094,-0.37503,-0.3933,-0.39721,-0.405,-0.42007,-0.42135,-0.43581,-0.4508,-0.46147,-0.47128,-0.47834,-0.48709,-0.48858,-0.4888
7.9548e-11,-8.0272e-11,-3.1525e-10,-2.5941e-10,-7.3568e-10,-2.0675e-09,-2.8714e-09,-2.2726e-09,-2.1095e-09,-2.0942e-09,-1.8899e-09,-2.4669e-09,-2.1464e-09,-1.679e-09,-1.5144e-09,-1.9412e-09,2.2614e-09,3.1373e-09,3.5578e-09,3.0016e-09,2.7731e-09,2.3019e-09
-0.0044478,-0.010396,-0.030024,-0.049216,-0.065548,-0.077569,-0.085501,-0.094311,-0.1015,-0.10461,-0.1081,-0.10975,-0.10807,-0.10444,-0.086494,-0.062047,-0.035656,-0.0085289,0.027223,0.0321,0.062163,0.073073
0.076005,0.077197,0.075894,0.075061,0.076909,0.078339,0.077313,0.076982,0.077296,0.077079,0.077263,0.07814,0.08346,0.091392,0.098942,0.09844,0.098239,0.095503,0.092729,0.092688,0.090146,0.088122
-0.5103,-0.51049,-0.28841,-0.38268,-0.41363,-0.42112,-0.44158,-0.45225,-0.45209,-0.45342,-0.45664,-0.45981,-0.46567,-0.47215,-0.48151,-0.48871,-0.48885,-0.32874,-0.26416,-0.19886,-0.26951,-0.33292
