-0.0064813,-0.0065069,-0.0066151,-0.0067294,-0.0068255,-0.0067885,-0.0068823,-0.0073239,-0.0075824,-0.0073648,-0.007248,-0.0073606,-0.0074449,-0.0074882,-0.0075673,-0.0076917,-0.0079279,-0.0079657,-0.0079376,-0.0081296,-0.0080891,-0.0083691,-0.0089507,-0.0090582,-0.0095601,-0.0095539,-0.0095169,-0.0095024,-0.0096045,-0.009719,-0.0097967,-0.0098312,-0.0095988,-0.0091894,-0.0088369,-0.008274,-0.0077114,-0.0061256,-0.0069333,-0.0056931,-0.0051265,-0.0049043,-0.0038438,-0.0027246,-0.0021509
0.034673,0.03879,0.041527,0.050214,0.049748,0.052802,0.056488,0.067809,0.067509,0.071305,0.074378,0.078068,0.081247,0.083469,0.089839,0.090252,0.095266,0.09537,0.098035,0.10732,0.1077,0.10703,0.10935,0.11375,0.11409,0.11377,0.11339,0.11269,0.11431,0.11499,0.11486,0.11453,0.11448,0.11408,0.11354,0.11292,0.11215,0.11207,0.11166,0.11004,0.10891,0.10757,0.10831,0.10719,0.10713
-0.054201,-0.062731,-0.067204,-0.076713,-0.077572,-0.081716,-0.087449,-0.094459,-0.10279,-0.10426,-0.10897,-0.11286,-0.11685,-0.11993,-0.12363,-0.12663,-0.13005,-0.13267,-0.13539,-0.13779,-0.13965,-0.1425,-0.14501,-0.15235,-0.1473,-0.15008,-0.15061,-0.15196,-0.15274,-0.15306,-0.15314,-0.15323,-0.15321,-0.15312,-0.15285,-0.15266,-0.15153,-0.15133,-0.14915,-0.14495,-0.14497,-0.14565,-0.14659,-0.14569,-0.1465
-0.091102,-0.093572,-0.094601,-0.094388,-0.094108,-0.094142,-0.094219,-0.094346,-0.094423,-0.093883,-0.092734,-0.093332,-0.092254,-0.092515,-0.092673,-0.091447,-0.09136,-0.090526,-0.089734,-0.08825,-0.086768,-0.084696,-0.083963,-0.082625,-0.080899,-0.078497,-0.076413,-0.074706,-0.073745,-0.070249,-0.067007,-0.065127,-0.064058,-0.063308,-0.061896,-0.060074,-0.058419,-0.058625,-0.056894,-0.057146,-0.055296,-0.055998,-0.055035,-0.054516,-0.054671
0.0038476,-0.0014641,-0.004737,-0.0073176,-0.0086107,-0.011592,-0.011713,-0.011898,-0.012137,-0.012001,-0.012768,-0.014689,-0.014697,-0.015042,-0.014981,-0.014996,-0.015096,-0.015151,-0.015433,-0.015849,-0.016233,-0.016237,-0.016297,-0.016391,-0.016477,-0.016627,-0.016827,-0.016943,-0.017038,-0.017058,-0.016963,-0.016733,-0.015895,-0.01445,-0.01332,-0.013224,-0.012463,-0.011757,-0.011249,-0.010583,-0.0095566,-0.0087411,-0.008119,-0.0076082,-0.0071422
-0.26474,-0.22601,-0.19359,-0.1678,-0.14657,-0.13057,-0.12584,-0.13949,-0.15165,-0.14513,-0.14144,-0.13537,-0.13041,-0.1263,-0.1316,-0.13712,-0.13553,-0.13324,-0.13245,-0.12959,-0.12579,-0.12723,-0.12605,-0.12749,-0.12711,-0.12673,-0.1262,-0.1251,-0.13119,-0.13198,-0.14557,-0.16747,-0.20486,-0.23733,-0.25783,-0.26246,-0.25972,-0.27207,-0.27419,-0.27117,-0.27766,-0.27855,-0.27537,-0.26765,-0.25537
0.79197,0.85202,0.87863,0.90271,0.91937,0.92907,0.93113,0.92411,0.91775,0.91825,0.91916,0.92085,0.92759,0.92655,0.92474,0.92454,0.92405,0.92671,0.92786,0.92984,0.93243,0.93321,0.93226,0.93276,0.93359,0.93265,0.93285,0.93262,0.93084,0.92386,-0.90828,-0.88582,-0.84519,-0.81346,-0.76948,-0.71279,-0.62945,-0.59373,-0.51764,-0.45094,-0.39394,-0.34581,-0.3166,-0.2975,-0.30003
-0.051875,-0.02005,0.013736,0.028645,0.038295,0.040241,0.038305,0.051172,0.063661,0.065735,0.071994,0.073516,0.082109,0.094036,0.10285,0.11336,0.10359,0.087151,0.079648,0.0755,0.073381,0.068629,0.06945,0.07127,0.070298,0.069508,0.068625,0.058221,0.032066,0.015955,-0.081037,-0.095796,-0.088121,-0.068247,-0.044654,-0.031962,-0.051697,0.041082,-0.060145,-0.073878,-0.14206,-0.15554,-0.082407,-0.055567,-0.03968
-0.0021707,0.0027042,0.0054213,0.010031,0.0099897,0.011571,0.013524,0.012515,0.013418,0.013763,0.014763,0.016482,0.016852,0.018003,0.01844,0.018449,0.018447,0.0185,0.018728,0.018892,0.019461,0.019085,0.019414,0.019504,0.019536,0.019671,0.02016,0.020535,0.020533,0.020437,0.020249,0.019752,0.016721,0.016435,0.016536,0.013287,0.012998,0.012129,0.010934,0.010506,0.0092666,0.0071786,0.0069742,0.0072121,0.0064782
-0.31961,-0.32917,-0.33484,-0.33747,-0.33801,-0.337,-0.33958,-0.33961,-0.34018,-0.3382,-0.33624,-0.33604,-0.3349,-0.33367,-0.32409,-0.31205,-0.30008,-0.30345,-0.30445,-0.3036,-0.30245,-0.30177,-0.29474,-0.29462,-0.29323,-0.29234,-0.29016,-0.28862,-0.28641,-0.28435,-0.2855,-0.28642,-0.28523,-0.28146,-0.26598,-0.24826,-0.23939,-0.23664,-0.2357,-0.23578,-0.24246,-0.25331,-0.25483,-0.25546,-0.25508
-0.74849,0.7846,0.81492,0.83111,0.84178,0.85256,0.84567,0.84291,0.84752,0.8457,0.84659,0.84659,0.84731,0.84819,0.84876,0.84871,0.84871,0.85662,0.86408,0.86887,0.87343,0.87209,0.87009,0.86976,0.87122,0.87358,0.87475,0.87634,0.87535,0.87434,-0.86108,-0.84501,-0.83076,-0.81152,-0.76528,-0.73208,-0.66985,-0.60431,-0.55254,-0.48915,-0.43443,-0.38615,-0.33921,-0.29931,-0.27396
-0.037061,-0.023497,-0.0076884,-0.00062124,0.0094382,0.010035,0.010361,0.0069827,0.0023336,0.00055339,-0.0028553,-0.0066868,-0.0054925,-0.0049174,-0.0065779,-0.008566,-0.0089927,-0.0045872,0.00053257,0.0038053,0.0074719,0.0074672,0.0051725,0.0069656,0.0054155,0.0060624,0.0073363,0.0082816,0.0076629,0.0025242,-0.038561,-0.091418,-0.010069,-0.02387,-0.084142,-0.05109,-0.064489,-0.12435,-0.12778,-0.11635,-0.10373,-0.096173,-0.1009,-0.10647,-0.11229
4.6509e-09,5.0173e-09,4.2902e-09,5.2207e-09,4.7675e-09,4.1715e-09,4.0895e-09,3.7038e-09,3.1022e-09,3.1412e-09,3.5799e-09,3.4804e-09,2.8312e-09,2.718e-09,3.1876e-09,3.3912e-09,3.3085e-09,3.3663e-09,3.1304e-09,3.3279e-09,3.2152e-09,2.9755e-09,2.5897e-09,2.2964e-09,2.3238e-09,2.014e-09,1.7414e-09,1.7615e-09,1.4468e-09,1.3379e-09,6.6896e-10,9.2422e-10,9.9241e-10,1.9337e-10,1.451e-10,3.3599e-10,-4.2145e-10,-1.3648e-09,-6.9289e-10,-1.2003e-09,-2.5428e-10,2.7173e-10,7.6848e-10,1.4193e-09,1.1797e-09
0.1263,0.12992,0.12667,0.12901,0.12881,0.12863,0.13051,0.13256,0.13241,0.13355,0.13447,0.1358,0.13571,0.13691,0.1368,0.1375,0.13812,0.13844,0.13858,0.13903,0.13949,0.13989,0.14008,0.14013,0.14016,0.14009,0.14,0.13991,0.13984,0.13984,0.1398,0.13976,0.13937,0.13874,0.13869,0.13856,0.13724,0.13652,0.13489,0.1356,0.13818,0.13675,0.14079,0.14093,0.14276
-0.0077316,-0.0081837,-0.0086497,-0.0093796,-0.0092373,-0.010239,-0.011992,-0.011168,-0.011182,-0.012257,-0.012053,-0.011827,-0.011719,-0.01164,-0.012653,-0.013426,-0.01342,-0.013239,-0.01358,-0.013673,-0.0139,-0.014167,-0.01417,-0.01417,-0.014149,-0.014007,-0.014016,-0.014117,-0.014298,-0.014477,-0.014488,-0.01455,-0.014629,-0.014717,-0.014624,-0.014602,-0.014649,-0.01467,-0.014639,-0.014685,-0.015118,-0.015476,-0.017026,-0.016782,-0.016589
