0.0019674,-0.0031594,-0.0036586,-0.0075664,-0.009123,-0.011768,-0.013117,-0.014102,-0.014175,-0.013303,-0.013072,-0.013275,-0.013544,-0.01341,-0.013601,-0.013955,-0.013619,-0.01334,-0.012488,-0.011168,-0.0085953,-0.0064087,-0.0047497,-0.0037531,-0.00143,-0.0013631,-0.00064582,1.5703e-05
-0.0012161,0.012309,0.025277,0.036982,0.047489,0.057366,0.065196,0.075123,0.07738,0.085864,0.086383,0.092196,0.092451,0.097025,0.097493,0.10075,0.10522,0.11179,0.11259,0.11664,0.12388,0.12673,0.12694,0.12656,0.12676,0.12404,0.12319,0.10908
-0.02257,-0.041215,-0.048424,-0.062646,-0.091157,-0.090471,-0.10144,-0.11553,-0.11754,-0.12232,-0.12812,-0.13181,-0.136,-0.13924,-0.14207,-0.14968,-0.1523,-0.15745,-0.16581,-0.16727,-0.17108,-0.17269,-0.17583,-0.17539,-0.17124,-0.16412,-0.15466,-0.14705
-0.10993,-0.11004,-0.11022,-0.11022,-0.11085,-0.1109,-0.11211,-0.11252,-0.11253,-0.11304,-0.11359,-0.11493,-0.11661,-0.11774,-0.11781,-0.11752,-0.11723,-0.11637,-0.1151,-0.1086,-0.095366,-0.094907,-0.08753,-0.078272,-0.06674,-0.066323,-0.064291,-0.06096
0.01898,0.0162,0.011101,0.0056285,0.0010205,0.0036879,0.0014477,0.00014809,-0.00071063,-0.0015512,-0.002341,-0.0028696,-0.003432,-0.003718,-0.0038478,-0.0037569,-0.0024132,-0.0023243,0.00047426,0.0012132,0.0029791,0.0045159,0.0056846,0.0064989,0.0070035,0.0075289,0.0081305,0.0093359
-0.039378,-0.038198,-0.034591,-0.02961,-0.02195,-0.022048,-0.01502,-0.014967,-0.011086,-0.0049595,-0.0012028,0.0016462,0.0041076,0.0062356,0.0067183,0.0072736,-0.0014965,-0.0056344,-0.018446,-0.019099,-0.023226,-0.026541,-0.027358,-0.030126,-0.031748,-0.032501,-0.032838,-0.03326
-0.14292,-0.14081,-0.13958,-0.13621,-0.13467,-0.13685,-0.13405,-0.13463,-0.13645,-0.13709,-0.13656,-0.13579,-0.13917,-0.13785,-0.14043,-0.14085,-0.1349,-0.13021,-0.1263,-0.12979,-0.12919,-0.13189,-0.13406,-0.1379,-0.13916,-0.1382,-0.13798,-0.13772
0.027713,0.029017,0.030346,0.028753,0.007657,-0.0079998,-0.029558,-0.051863,-0.053643,-0.0605,-0.062812,-0.067213,-0.055557,-0.039376,-0.031466,-0.016345,0.00035434,0.009762,0.017055,0.0217,0.024368,0.036203,0.029537,0.033454,0.031489,0.030986,0.032862,0.031275
-0.018012,0.018582,-0.014783,-0.0069644,-0.0031192,0.00076495,0.0032206,0.0033735,0.0036661,0.0045552,0.0051435,0.0056634,0.0053744,0.0053177,0.0051942,0.0042899,0.0036404,0.0013068,0.00011481,-0.0016096,-0.0031327,-0.0044171,-0.0061142,-0.0068634,-0.0077548,-0.0079267,-0.0087391,-0.0089405
-0.31403,-0.33854,-0.40629,-0.42517,-0.446,-0.46613,-0.49284,-0.51484,-0.53378,-0.54402,-0.54672,-0.54596,-0.53246,-0.51355,-0.48882,-0.45112,-0.36609,-0.336,-0.25781,-0.21844,-0.18791,-0.15445,-0.12918,-0.11674,-0.11181,-0.10395,-0.097947,-0.090298
