-0.020412,-0.020768,-0.020232,-0.019967,-0.019817,-0.018672,-0.016791,-0.015385,-0.014461,-0.013719,-0.013229,-0.012676,-0.012378,-0.011891,-0.010908,-0.011117,-0.011251,-0.010314,-0.0094845,-0.0094674,-0.009298,-0.0094953,-0.0097497,-0.01003,-0.010341,-0.011347,-0.011722,-0.011819,-0.012159,-0.012542,-0.012809,-0.01309,-0.013457,-0.013367,-0.013292,-0.01361,-0.013877,-0.013525,-0.01345,-0.013304,-0.012876,-0.012474,-0.012614,-0.012939,-0.013502,-0.015317,-0.015742,-0.015966,-0.015874,-0.015486,-0.013765
0.25796,0.25347,0.24996,0.24886,0.24701,0.24724,0.24728,0.24771,0.24872,0.25366,0.25369,0.25514,0.2553,0.26161,0.26397,0.26447,0.26415,0.26409,0.2665,0.26882,0.27053,0.27152,0.27217,0.27228,0.27272,0.2732,0.27319,0.27339,0.2734,0.27336,0.2735,0.27366,0.27377,0.27376,0.27375,0.27375,0.27379,0.27392,0.27396,0.27389,0.27382,0.27392,0.27409,0.27466,0.27527,0.27619,0.27715,0.27819,0.27886,0.27855,0.27889
-0.32846,-0.32523,-0.32303,-0.3209,-0.31601,-0.31989,-0.3176,-0.31847,-0.31919,-0.31964,-0.31985,-0.32164,-0.32388,-0.32374,-0.32561,-0.32657,-0.32761,-0.32893,-0.32863,-0.33098,-0.33048,-0.33014,-0.33152,-0.3322,-0.33371,-0.33561,-0.33707,-0.33816,-0.33806,-0.33802,-0.33894,-0.33885,-0.34027,-0.33982,-0.34037,-0.34102,-0.34154,-0.34162,-0.34196,-0.34248,-0.34286,-0.34362,-0.34464,-0.34641,-0.34602,-0.34946,-0.35139,-0.35294,-0.35235,-0.35466,-0.35569
-0.11097,-0.11059,-0.095584,-0.09603,-0.091666,-0.082589,-0.081361,-0.076384,-0.070523,-0.062792,-0.052422,-0.04484,-0.037611,-0.032027,-0.027132,-0.025889,-0.023214,-0.021521,-0.019859,-0.020762,-0.020406,-0.02141,-0.021894,-0.022559,-0.023168,-0.023388,-0.023794,-0.024585,-0.02547,-0.025586,-0.025819,-0.029242,-0.027392,-0.027449,-0.027408,-0.028692,-0.029325,-0.030812,-0.034434,-0.034714,-0.035579,-0.034984,-0.034438,-0.032962,-0.030889,-0.027854,-0.027061,-0.027656,-0.028746,-0.030164,-0.035734
0.0021706,0.0034449,0.0042018,0.0051515,0.0055754,0.005879,0.0058639,0.0056353,0.0052633,0.0043917,0.00145,0.0014814,-0.0022693,-0.0021196,-0.0050853,-0.0060102,-0.0073883,-0.0086091,-0.0095881,-0.011436,-0.011676,-0.012458,-0.013126,-0.015434,-0.013831,-0.015104,-0.015595,-0.016018,-0.015974,-0.016815,-0.01756,-0.017417,-0.017323,-0.0177,-0.017863,-0.017963,-0.018174,-0.018181,-0.018157,-0.018249,-0.018292,-0.018261,-0.01819,-0.017868,-0.017845,-0.0177,-0.017307,-0.016858,-0.01546,-0.015333,-0.012902
-0.0073232,-0.0071743,-0.0074468,-0.0075282,-0.0077803,-0.0078681,-0.0079019,-0.0075358,-0.006513,-0.0041315,-0.0030256,-0.0016974,0.003126,0.006608,0.010519,0.014792,0.019725,0.02121,0.024296,0.02683,0.029171,0.035431,0.035946,0.035362,0.034565,0.033461,0.035792,0.036041,0.038042,0.039342,0.040278,0.040971,0.04101,0.041063,0.040996,0.042179,0.042044,0.043745,0.043176,0.045387,0.045487,0.045753,0.046794,0.04737,0.047296,0.046962,0.0459,0.041573,0.034842,0.026402,0.020067
-0.038824,-0.038881,-0.038912,-0.038142,-0.035825,-0.037906,-0.038163,-0.039542,-0.041057,-0.040148,-0.039867,-0.038363,-0.037668,-0.035737,-0.033693,-0.030945,-0.03133,-0.030364,-0.030106,-0.029891,-0.029658,-0.029183,-0.028187,-0.026247,-0.025042,-0.023946,-0.021581,-0.022236,-0.020077,-0.018505,-0.017392,-0.016753,-0.016752,-0.016806,-0.016517,-0.016518,-0.016662,-0.016828,-0.016808,-0.017769,-0.018746,-0.027025,-0.026532,-0.032551,-0.036931,-0.041684,-0.046098,-0.05665,-0.061982,-0.06748,-0.080734
0.0756,0.074374,0.07235,0.070554,0.067967,0.070587,0.071346,0.070818,0.073659,0.076151,0.078391,0.077719,0.079585,0.080143,0.081181,0.081749,0.083694,0.085811,0.0882,0.091846,0.092733,0.094625,0.095865,0.095311,0.096786,0.097938,0.099206,0.098963,0.098729,0.10038,0.10032,0.10074,0.10109,0.10178,0.10269,0.10276,0.10313,0.10324,0.10355,0.1041,0.10422,0.10454,0.096941,0.077301,0.059653,0.045416,0.020533,0.01211,-0.00080658,-0.0094078,-0.016907
-0.0049325,-0.0050649,-0.0069316,-0.0089577,-0.006887,-0.0080149,-0.0080935,-0.0076368,-0.0066649,-0.0055431,-0.0033782,-0.00012098,0.0016521,0.0035003,0.0048225,0.0066466,0.0081401,0.0095303,0.011682,0.011889,0.012854,0.013364,0.014987,0.014611,0.015731,0.017403,0.017539,0.017508,0.019222,0.018328,0.019247,0.019046,0.018912,0.019644,0.020139,0.020399,0.020532,0.020608,0.02065,0.020634,0.020574,0.020475,0.020345,0.019299,0.019176,0.018729,0.017783,0.017283,0.016541,0.01491,0.013242
-0.063789,-0.033385,-0.026168,-0.036187,-0.049307,-0.067094,-0.090186,-0.11452,-0.13654,-0.15872,-0.17455,-0.18379,-0.19019,-0.1931,-0.19778,-0.1965,-0.19438,-0.19333,-0.19174,-0.17996,-0.16599,-0.15779,-0.15229,-0.15463,-0.15732,-0.15644,-0.15647,-0.15738,-0.15942,-0.162,-0.1628,-0.16372,-0.1644,-0.16463,-0.16457,-0.16644,-0.15538,-0.14275,-0.13009,-0.1137,-0.085458,-0.053536,-0.03137,-0.01009,0.01589,0.01493,0.018833,0.019739,0.017915,0.013904,0.0048953
