-0.0016755,-0.0020161,-0.0021947,-0.0021416,-0.0019358,-0.0014995,-0.0011009,-0.0010096,-0.00054642,0.0017719,0.0047134,0.0071422,0.0092687,0.010418,0.013015,0.013943,0.01518,0.015433,0.015784,0.01577,0.015863,0.015602,0.014463,0.012705,0.012697,0.010842,0.0092426,0.0085066,0.0055484,0.0039059,-0.00043538,-0.0006864,-0.0021847,-0.0029664,-0.0030708,-0.0027069,-0.0021064,-0.0016792,-0.0012906,-0.00062341,-0.00053743,-0.00024802,2.5442e-05,-9.9603e-05,-0.00015186,-0.00039777,-0.00048728,-0.00068464,-0.00089279,-0.0011474,-0.0018587,-0.0024585,-0.0029624,-0.0039721,-0.0033145,-0.0046507,-0.0047502,-0.0052502,-0.0051895,-0.0051465,-0.0053918,-0.0056038,-0.005727,-0.0057544,-0.0059254,-0.0060725,-0.0061429,-0.0061882
0.20826,0.21542,0.22673,0.22585,0.23127,0.23893,0.25048,0.25352,0.25951,0.2647,0.26741,0.26929,0.26957,0.26905,0.26841,0.26878,0.26914,0.26969,0.27078,0.27226,0.27448,0.274,0.27734,0.28017,0.28164,0.28316,0.28292,0.28271,0.28167,0.27948,0.27632,0.27074,0.25838,0.25809,0.25055,0.25165,0.25111,0.24892,0.24808,0.248,0.24785,0.24803,0.24864,0.24954,0.25004,0.25099,0.25445,0.2529,0.25521,0.25749,0.2587,0.25986,0.25974,0.26318,0.2634,0.2646,0.26548,0.26626,0.2664,0.26759,0.26714,0.26716,0.26721,0.26791,0.26781,0.26877,0.26888,0.26951
-0.27653,-0.2852,-0.29311,-0.298,-0.30366,-0.3077,-0.31173,-0.31463,-0.31941,-0.32978,-0.32906,-0.33101,-0.33105,-0.33382,-0.33678,-0.33923,-0.34012,-0.34098,-0.34298,-0.34446,-0.3468,-0.34681,-0.34757,-0.34794,-0.34835,-0.34921,-0.35068,-0.35196,-0.35106,-0.34851,-0.34642,-0.34586,-0.33811,-0.33703,-0.33252,-0.32677,-0.32503,-0.32502,-0.32355,-0.32236,-0.3221,-0.32227,-0.32306,-0.32373,-0.32572,-0.32732,-0.32915,-0.32904,-0.32924,-0.32964,-0.33037,-0.33107,-0.33197,-0.33597,-0.33835,-0.33961,-0.34188,-0.34367,-0.345,-0.34486,-0.34476,-0.34472,-0.34555,-0.34604,-0.34649,-0.34689,-0.34773,-0.34785
-0.10906,-0.1019,-0.091216,-0.077423,-0.071418,-0.065149,-0.06724,-0.070263,-0.069252,-0.06859,-0.065358,-0.060625,-0.055407,-0.053616,-0.053871,-0.051977,-0.052235,-0.05254,-0.050597,-0.049631,-0.050023,-0.050806,-0.051503,-0.053563,-0.052847,-0.045522,-0.037871,-0.026443,-0.018176,-0.015715,-0.016744,-0.019118,-0.01747,-0.020244,-0.024496,-0.032669,-0.033914,-0.03872,-0.042815,-0.045135,-0.044598,-0.044041,-0.043419,-0.042818,-0.043593,-0.043825,-0.043697,-0.043581,-0.043181,-0.042719,-0.042363,-0.042362,-0.042033,-0.041557,-0.040977,-0.040383,-0.040355,-0.040453,-0.040511,-0.040671,-0.04074,-0.039686,-0.040065,-0.039051,-0.037571,-0.037541,-0.036159,-0.035143
0.0078231,0.007842,0.0077737,0.0074896,0.0070236,0.0048651,0.001778,-0.0035548,-0.0033271,-0.0058036,-0.008318,-0.011948,-0.01199,-0.015501,-0.01587,-0.016136,-0.016794,-0.017201,-0.017693,-0.017848,-0.018159,-0.018484,-0.01887,-0.019032,-0.018618,-0.018274,-0.017327,-0.016681,-0.01601,-0.01466,-0.013317,-0.012145,-0.0098199,-0.0085043,-0.0077509,-0.0073603,-0.0070905,-0.0071084,-0.0055414,-0.0058686,-0.0050712,-0.0047175,-0.0040401,-0.0033163,-0.0035927,-0.0036982,-0.0035496,-0.0034522,-0.003392,-0.0033865,-0.0034242,-0.0034693,-0.0034687,-0.003546,-0.0035605,-0.0036082,-0.0036448,-0.003674,-0.0036978,-0.0037156,-0.0037135,-0.0036994,-0.0036949,-0.0036656,-0.0036147,-0.0035718,-0.0035109,-0.0034617
-0.17085,-0.16544,-0.15898,-0.1492,-0.14889,-0.14923,-0.15238,-0.10365,-0.092023,-0.073339,-0.0564,-0.042828,-0.065034,-0.068702,-0.070273,-0.072889,-0.073624,-0.073124,-0.073795,-0.075111,-0.079125,-0.088333,-0.10731,-0.066052,-0.062112,-0.056988,-0.05172,-0.047555,-0.041068,-0.036251,-0.027595,-0.027529,-0.019861,-0.01815,-0.016917,-0.016916,-0.052223,-0.064318,-0.087632,-0.088746,-0.097062,-0.10449,-0.11072,-0.087547,-0.076806,-0.065682,-0.054037,-0.043918,-0.035573,-0.030328,-0.024552,-0.019936,-0.017128,-0.015693,-0.0071707,-0.0072061,-0.0082091,-0.0093967,-0.0079034,-0.0079782,-0.0092527,-0.0092056,-0.0098181,-0.010553,-0.01044,-0.011817,-0.011618,-0.012985
-0.27259,-0.2562,-0.25123,-0.24479,-0.23096,-0.22518,-0.21165,-0.19633,-0.17208,-0.15694,-0.14484,-0.13953,-0.14793,-0.16281,-0.17521,-0.18898,-0.19371,-0.19229,-0.19719,-0.19714,-0.19628,-0.19609,-0.19331,-0.17823,-0.15529,-0.13903,-0.12889,-0.12037,-0.12512,-0.11657,-0.11265,-0.1091,-0.1038,-0.1057,-0.10776,-0.10855,-0.12317,-0.14212,-0.15688,-0.16776,-0.17352,-0.17518,-0.17839,-0.16712,-0.14797,-0.13124,-0.11211,-0.097919,-0.089514,-0.084623,-0.081051,-0.077905,-0.078766,-0.078041,-0.078875,-0.08174,-0.087245,-0.094099,-0.097224,-0.10037,-0.10262,-0.10489,-0.10566,-0.10608,-0.10694,-0.10648,-0.10658,-0.10577
-0.020091,-0.0089846,0.0013286,0.0038445,0.0063751,0.0061857,0.0071071,-0.0040551,-0.015511,-0.0051542,0.0042721,0.0041796,0.0027393,-0.008765,-0.0052568,-0.010199,-0.012499,-0.014817,-0.018551,-0.018568,-0.027479,-0.030709,-0.03418,-0.031778,-0.028176,-0.024317,-0.024088,-0.019841,-0.016731,-0.013399,-0.011472,-0.011146,-0.008142,-0.0055374,-0.0065402,-0.0053714,-0.0088667,-0.020621,-0.030915,-0.03788,-0.046396,-0.047833,-0.049634,-0.046079,-0.041568,-0.035794,-0.038148,-0.0095216,0.014521,0.014375,0.0085385,0.010959,0.0096746,0.0011877,-0.010862,-0.018598,-0.021588,-0.018053,-0.022149,-0.021495,-0.019837,-0.019927,-0.020141,-0.020932,-0.021442,-0.023614,-0.02681,-0.026405
-0.0092039,-0.0090178,-0.0086964,-0.0081511,-0.0056778,-0.0054429,-0.0035438,0.00013105,0.0048107,0.0091403,0.0089805,0.012414,0.011464,0.012136,0.014166,0.015207,0.017107,0.018177,0.018792,0.018772,0.018954,0.019133,0.019345,0.019209,0.018904,0.018349,0.018007,0.017329,0.015732,0.014945,0.014068,0.013145,0.010984,0.0079123,0.0081056,0.0068579,0.0059913,0.0037317,0.0041215,0.0037547,0.0034587,0.0032951,0.0029867,0.0027526,0.002772,0.002837,0.0027763,0.00277,0.0027775,0.0028135,0.0028272,0.0028691,0.0028853,0.0029214,0.0031078,0.0030397,0.0031136,0.0031221,0.0031061,0.0030862,0.0031353,0.0031296,0.0031505,0.0031539,0.003142,0.003119,0.0030839,0.003039
-0.14096,-0.11889,-0.11513,-0.11718,-0.1354,-0.16906,-0.18054,-0.22552,-0.26528,-0.32608,-0.3669,-0.39964,-0.4283,-0.45007,-0.4666,-0.47728,-0.4848,-0.49377,-0.49389,-0.4948,-0.49163,-0.47304,-0.44441,-0.40272,-0.32158,-0.25397,-0.20105,-0.13764,-0.095424,-0.060503,-0.034053,-0.01798,-0.015125,-0.01906,-0.023072,-0.027019,-0.036627,-0.030401,-0.024734,-0.035056,-0.053481,-0.067722,-0.08344,-0.069013,-0.059196,-0.051592,-0.043341,-0.037964,-0.034303,-0.03222,-0.030298,-0.028349,-0.026598,-0.025069,-0.02375,-0.02242,-0.021613,-0.021103,-0.019829,-0.018543,-0.017707,-0.017879,-0.018032,-0.017544,-0.017544,-0.017393,-0.017289,-0.01726
