0.0066144,0.0070961,0.0076126,0.0074845,0.0076162,0.0074952,0.007456,0.0074679,0.0072091,0.0069551,0.0065775,0.0063331,0.0061916,0.0058159,0.0055537,0.0054591,0.0055058,0.0055573,0.0055401,0.0055535,0.0055101,0.0055119,0.0055014,0.0054727,0.005466,0.0054944,0.0055665,0.0056221,0.005745,0.0058521,0.0060487,0.0063395,0.00651,0.0067147,0.0074153,0.00749,0.0092672,0.0093956,0.010067,0.010232,0.010428,0.010912,0.010923,0.010598,0.0099665,0.0086337,0.00645,0.0068978
0.26284,0.26679,0.26533,0.26826,0.26961,0.269,0.26987,0.27045,0.27036,0.27085,0.27151,0.27146,0.27221,0.27211,0.27209,0.27283,0.27289,0.2734,0.27381,0.27431,0.27439,0.27455,0.27483,0.27589,0.2772,0.27703,0.27697,0.277,0.27837,0.27973,0.28085,0.28169,0.28243,0.28315,0.28362,0.28429,0.28425,0.28528,0.28591,0.28606,0.28579,0.28538,0.28422,0.2826,0.28007,0.2719,0.2636,0.26163
-0.33191,-0.33136,-0.33489,-0.33656,-0.33834,-0.34311,-0.34356,-0.34306,-0.3447,-0.34605,-0.34733,-0.34707,-0.34972,-0.35217,-0.35427,-0.35396,-0.35513,-0.3562,-0.35782,-0.35869,-0.35915,-0.35909,-0.36004,-0.36088,-0.36155,-0.36164,-0.36257,-0.36265,-0.36291,-0.36318,-0.36334,-0.36377,-0.36422,-0.36465,-0.36501,-0.36505,-0.36525,-0.36528,-0.36529,-0.36515,-0.36501,-0.36458,-0.36364,-0.3626,-0.35546,-0.34834,-0.34518,-0.32758
-0.036877,-0.037223,-0.038013,-0.038583,-0.039387,-0.039815,-0.040934,-0.042272,-0.042907,-0.044184,-0.044133,-0.045525,-0.048482,-0.054504,-0.055183,-0.058391,-0.061642,-0.064598,-0.06928,-0.075986,-0.079695,-0.085402,-0.093489,-0.098683,-0.10314,-0.11049,-0.11248,-0.11624,-0.11987,-0.12303,-0.1286,-0.12846,-0.12996,-0.13694,-0.13564,-0.13597,-0.13728,-0.13666,-0.13637,-0.13599,-0.13204,-0.1239,-0.11405,-0.097161,-0.082116,-0.06503,-0.052006,-0.043235
4.8594e-05,-0.00032511,-0.00033004,-0.0015538,-0.00089592,-0.0013256,-0.0017114,-0.0016823,-0.0023424,-0.0022101,-0.0027642,-0.0026664,-0.0025645,-0.0027674,-0.0028983,-0.0030241,-0.0029854,-0.0029561,-0.0028943,-0.0027627,-0.0028049,-0.0028354,-0.0028983,-0.0029346,-0.0028779,-0.0028057,-0.0026723,-0.0023895,-0.0020017,-0.0020708,-0.0021002,-0.0020456,-0.0017306,-0.0013168,-0.00084983,-0.0012342,-0.0010356,-0.0010082,-0.00096713,-0.0010354,-0.002659,-0.0034359,-0.0050042,-0.0058422,-0.006383,-0.0060608,-0.0049554,-0.0039717
-0.14076,-0.1691,-0.19686,-0.21946,-0.23167,-0.2356,-0.24276,-0.24604,-0.24965,-0.24796,-0.24836,-0.24518,-0.24696,-0.24862,-0.2489,-0.24942,-0.2495,-0.24927,-0.24959,-0.24985,-0.25226,-0.25187,-0.25165,-0.25115,-0.25086,-0.25206,-0.25981,-0.2589,-0.25993,-0.26305,-0.26132,-0.26005,-0.26634,-0.26616,-0.26637,-0.26401,-0.25835,-0.25935,-0.26109,-0.29693,-0.3153,-0.26262,-0.24213,-0.20344,-0.16761,-0.13203,-0.098512,-0.068364
-0.56934,-0.61648,-0.6629,-0.69924,-0.7151,-0.72037,-0.73028,-0.73622,-0.73881,-0.74134,-0.74495,-0.7421,-0.73632,-0.73946,-0.751,-0.75919,-0.75718,-0.75519,-0.75106,-0.75079,-0.75468,-0.75692,-0.75409,-0.7493,-0.74445,-0.74511,-0.74621,-0.7474,-0.74401,-0.74062,-0.73794,-0.73873,-0.73998,-0.73959,-0.73829,-0.73111,-0.71085,-0.66516,-0.62568,-0.53317,-0.44684,-0.32332,-0.25459,-0.20784,-0.16824,-0.14115,-0.12694,-0.096402
-0.14038,-0.15527,-0.16138,-0.16005,-0.16446,-0.15205,-0.12939,-0.13778,-0.15181,-0.16202,-0.15971,-0.15813,-0.15415,-0.13613,-0.13694,-0.13864,-0.12029,-0.094027,-0.090434,-0.11056,-0.14311,-0.16605,-0.15393,-0.13148,-0.12545,-0.11783,-0.15602,-0.15536,-0.097308,-0.10659,-0.11925,-0.15178,-0.15635,-0.09171,-0.08793,-0.13487,-0.17356,-0.081901,-0.093263,-0.08473,-0.047164,-0.0088758,0.0078754,0.0099052,0.0091294,-0.0014109,0.0026813,0.0042725
-0.00067509,-0.00049394,-9.008e-05,0.0006308,0.0013093,0.0017047,0.0019514,0.0019404,0.0025113,0.0030427,0.0029134,0.003255,0.0034261,0.0034719,0.0034596,0.0034447,0.0033869,0.0032704,0.0032809,0.0032779,0.00316,0.0030474,0.0030901,0.0030834,0.0029972,0.0028462,0.0027057,0.0024776,0.002139,0.0022078,0.0020163,0.0019114,0.0015501,0.0010485,0.0011779,0.00084505,0.00086178,0.00095702,0.0010796,0.0010451,0.0017848,0.0026713,0.0046908,0.0038727,0.0036088,0.0025351,0.0013273,0.0016031
-0.18608,-0.20774,-0.22594,-0.23724,-0.24046,-0.24453,-0.24787,-0.25217,-0.2563,-0.25636,-0.25732,-0.25731,-0.25652,-0.25532,-0.25385,-0.25296,-0.25136,-0.25137,-0.25129,-0.25222,-0.25693,-0.26316,-0.27077,-0.27092,-0.27632,-0.27847,-0.27958,-0.27548,-0.27235,-0.27052,-0.27101,-0.27035,-0.27009,-0.26995,-0.27022,-0.27056,-0.2707,-0.26933,-0.27022,-0.27325,-0.28087,-0.28774,-0.2149,-0.21406,-0.19473,-0.15613,-0.12053,-0.084168
-0.56523,-0.6129,-0.66981,-0.70888,-0.72196,-0.71878,-0.72522,-0.71777,-0.7198,-0.71264,-0.70617,-0.70758,-0.70619,-0.70902,-0.71544,-0.71803,-0.71944,-0.71955,-0.7196,-0.71539,-0.70941,-0.70856,-0.70958,-0.70883,-0.6966,-0.68909,-0.69438,-0.70822,-0.70984,-0.7092,-0.71044,-0.72142,-0.72036,-0.7213,-0.7189,-0.7173,-0.7067,-0.65082,-0.60951,-0.56254,-0.45657,-0.39977,-0.3073,-0.28368,-0.26748,-0.25344,-0.25027,-0.24562
-0.20802,-0.15458,-0.17233,-0.17314,-0.1717,-0.17157,-0.16646,-0.15967,-0.15496,-0.10692,-0.091545,-0.10784,-0.11953,-0.12954,-0.14037,-0.1471,-0.15169,-0.15436,-0.15427,-0.15282,-0.10686,-0.092893,-0.072477,-0.054421,-0.042253,-0.032485,-0.076628,-0.088187,-0.10505,-0.12072,-0.13119,-0.13846,-0.097261,-0.10597,-0.14055,-0.15288,-0.15627,-0.18326,-0.12736,-0.094352,-0.051798,-0.018715,-0.0097849,-0.0092659,-0.01103,-0.019378,-0.009151,-0.0027868
-3.791e-10,-4.3436e-10,-3.4877e-10,-2.6444e-10,-2.3164e-10,-1.8383e-10,-1.9886e-10,-1.8712e-10,-2.2533e-10,-2.5385e-10,-1.9397e-10,-2.3907e-10,-4.5378e-10,-1.8445e-10,-2.6159e-10,-2.4299e-10,-4.1394e-10,-2.6536e-10,-4.207e-10,-2.6875e-10,-3.7504e-10,-3.0621e-10,-3.0064e-10,-3.2168e-10,-3.9891e-10,-2.815e-10,-4.2692e-10,-3.9043e-10,-3.8273e-10,-3.5784e-10,-3.1039e-10,-3.2149e-10,-3.304e-10,-3.1266e-10,-2.0037e-10,-1.5925e-10,-1.0429e-10,-5.2809e-11,-8.2691e-11,-9.3569e-11,2.3594e-10,-7.6573e-11,3.8406e-10,4.4492e-10,3.8091e-10,3.9205e-10,2.9501e-10,3.1386e-10
0.09074,0.089522,0.088962,0.08774,0.088314,0.088162,0.088299,0.08838,0.088397,0.088516,0.08849,0.088424,0.088438,0.088387,0.088321,0.088279,0.088403,0.088499,0.088701,0.088685,0.088866,0.08889,0.088888,0.088908,0.089066,0.08928,0.089479,0.089688,0.089917,0.090005,0.090308,0.090494,0.090938,0.09122,0.091108,0.090888,0.091208,0.091344,0.091821,0.091991,0.095376,0.094825,0.096375,0.097194,0.097786,0.097345,0.096305,0.095559
0.042385,0.042048,0.041684,0.042589,0.042829,0.042976,0.043103,0.043446,0.043891,0.044657,0.044877,0.045484,0.0461,0.048173,0.046766,0.048019,0.048008,0.048133,0.050066,0.050159,0.050172,0.050604,0.051033,0.051338,0.051537,0.051657,0.051726,0.051855,0.051848,0.051844,0.051618,0.051278,0.051038,0.05015,0.049354,0.04873,0.04776,0.046432,0.045739,0.041499,0.041625,0.039687,0.037397,0.034368,0.031078,0.031261,0.029805,0.028993
-0.50708,-0.50709,-0.50711,-0.50718,-0.50728,-0.50729,-0.50727,-0.50734,-0.50742,-0.50741,-0.50739,-0.5074,-0.50737,-0.50734,-0.50735,-0.50736,-0.50735,-0.50733,-0.5073,-0.50727,-0.50726,-0.50722,-0.50705,-0.50704,-0.50696,-0.50694,-0.50684,-0.50678,-0.50678,-0.50664,-0.50652,-0.50647,-0.50647,-0.50648,-0.5065,-0.50654,-0.5066,-0.50663,-0.5067,-0.50674,-0.50677,-0.50684,-0.50701,-0.50716,-0.50738,-0.50754,-0.5079,-0.5082
