0.0082831,0.0081941,0.0081173,0.0080256,0.0079202,0.0077884,0.0076121,0.0072331,0.0067391,0.0041273,0.0039416,0.0038361,0.0021445,0.0012623,-0.0047776,-0.0031074,-0.0034574,-0.002455,-0.0039857,-0.0049687,-0.0040281,-0.0023579,-0.0010815,-7.8126e-05,0.0016074,0.0024044,0.0031658,0.0021882,0.0024648,0.0023214,0.0021812,0.0015263,0.00048583,-0.0014814,-0.0031554,-0.0053112,-0.0069004,-0.010313,-0.010364,-0.011278
0.26787,0.26878,0.26922,0.26987,0.27074,0.27043,0.27106,0.27133,0.27222,0.27271,0.27406,0.27648,0.27822,0.28184,0.28691,0.28821,0.28876,0.29175,0.29162,0.29143,0.29173,0.29228,0.29238,0.2922,0.2939,0.29429,0.2944,0.29522,0.29549,0.29533,0.29594,0.29628,0.29621,0.29589,0.29581,0.29419,0.29287,0.29043,0.28949,0.28765
-0.34453,-0.34547,-0.34537,-0.34621,-0.34631,-0.34683,-0.34739,-0.34786,-0.34828,-0.34873,-0.34949,-0.35131,-0.35354,-0.35587,-0.36138,-0.36613,-0.36979,-0.36831,-0.3716,-0.37319,-0.37428,-0.37551,-0.3763,-0.37702,-0.37748,-0.37778,-0.37801,-0.37816,-0.37828,-0.37839,-0.37852,-0.37871,-0.37886,-0.37885,-0.37835,-0.3776,-0.3764,-0.37491,-0.37285,-0.37068
-0.039909,-0.039133,-0.039259,-0.038981,-0.038938,-0.039507,-0.040482,-0.044179,-0.053601,-0.069514,-0.089644,-0.10657,-0.12603,-0.14609,-0.16328,-0.17686,-0.18991,-0.1967,-0.19818,-0.20111,-0.21435,-0.21343,-0.21512,-0.21923,-0.22244,-0.22319,-0.22395,-0.22375,-0.22359,-0.22301,-0.22205,-0.22151,-0.21836,-0.20861,-0.20552,-0.1936,-0.1693,-0.16107,-0.14229,-0.12474
-0.00027159,-0.00046084,-0.00047972,-0.0004325,-0.00038059,-0.00051018,-0.00054908,-0.00074465,-0.0016894,-0.0018708,-0.0028578,-0.002436,-0.0023129,-0.0035553,-0.003689,-0.0036111,-0.0036955,-0.0036238,-0.0030274,-0.003041,-0.0036309,-0.0028247,-0.0026247,-0.0026359,-0.0029482,-0.0031503,-0.0033685,-0.0034084,-0.0034709,-0.0036552,-0.0036262,-0.0038322,-0.0034928,-0.0037899,-0.0041209,-0.0042343,-0.0047328,-0.0066797,-0.00647,-0.0063594
-0.021833,-0.02054,-0.019422,-0.019465,-0.019078,-0.059019,-0.072654,-0.11426,-0.13505,-0.19328,-0.23064,-0.26432,-0.33111,-0.37821,-0.41586,-0.44551,-0.47026,-0.49168,-0.50787,-0.5185,-0.52623,-0.53028,-0.53376,-0.53753,-0.54377,-0.55126,-0.55586,-0.55923,-0.56314,-0.56145,-0.55977,-0.54909,-0.52708,-0.49348,-0.44524,-0.39234,-0.35235,-0.28027,-0.23701,-0.19909
-0.089538,-0.089523,-0.090355,-0.090628,-0.091996,-0.11158,-0.15151,-0.23167,-0.28353,-0.30769,-0.35101,-0.40988,-0.42561,-0.40656,-0.39909,-0.39091,-0.38414,-0.37779,-0.36512,-0.35075,-0.3417,-0.33548,-0.33142,-0.3161,-0.30836,-0.28041,-0.28449,-0.278,-0.27715,-0.27271,-0.27428,-0.29069,-0.32666,-0.35924,-0.39836,-0.41854,-0.41548,-0.40579,-0.38784,-0.35615
-0.020001,-0.020368,-0.020223,-0.021274,-0.026915,-0.047477,-0.065445,-0.095241,-0.12599,-0.27458,-0.21928,-0.14709,-0.16422,-0.13753,-0.13531,-0.13517,-0.12608,-0.13319,-0.15338,-0.16771,-0.16628,-0.14852,-0.13062,-0.11606,-0.10551,-0.10255,-0.11211,-0.10832,-0.11421,-0.11687,-0.11685,-0.12749,-0.14156,-0.14307,-0.21685,-0.13185,-0.16714,-0.088648,-0.052693,-0.037956
-0.00017102,2.9008e-05,5.2641e-05,3.95e-06,-4.9805e-05,0.00010336,0.00016037,0.00026255,0.00060822,0.0010349,0.0016242,0.0015747,0.0019288,0.0046792,0.00339,0.0040871,0.0040615,0.0035833,0.0027755,0.0012662,0.00068912,0.00076049,0.00082628,0.00095789,0.0012625,0.0016266,0.0019799,0.0023419,0.0024382,0.0027174,0.0031333,0.0029987,0.0025062,0.0023398,0.002933,0.003303,0.0039576,0.0048221,0.0050822,0.0047048
-0.047443,-0.047116,-0.046468,-0.046689,-0.046889,-0.045891,-0.04591,-0.045548,-0.043565,-0.040173,-0.036737,-0.035706,-0.076924,-0.087115,-0.07863,-0.071283,-0.093785,-0.10947,-0.12896,-0.14961,-0.15878,-0.11977,-0.1417,-0.14757,-0.14954,-0.15525,-0.15812,-0.1618,-0.16353,-0.16772,-0.1667,-0.16489,-0.16819,-0.16939,-0.16893,-0.16821,-0.16697,-0.16476,-0.1653,-0.16377
