-0.0079753,-0.0080842,-0.0077208,-0.0076638,-0.0073676,-0.0069459,-0.0070461,-0.0071167,-0.0064866,-0.006033,-0.0049564,-0.0026363,-0.0020942,-0.0018852,-0.0004087,-6.2403e-05,0.001229,0.00071459,0.0007474,3.8035e-06,-0.00026942,-0.00075407,-0.00064788,-0.00081372,-0.0010433,-0.0014544,-0.002022,-0.0019192,-0.0018422,-0.0027144,-0.0030107,-0.0030358,-0.0032321,-0.0032524,-0.0031981,-0.0032326,-0.0033088,-0.0034652,-0.003883,-0.0042634,-0.0042516,-0.0040253,-0.0037131,-0.003692,-0.0030368,-0.0023491,-0.0015776,-0.00057356,0.00058481,0.001339,0.0018278,0.0015375,0.0016525,0.00095583,-0.00021132,-0.0010885,-0.0033526,-0.0034939,-0.0030694,-0.001943,2.3585e-05,0.0028407,0.0031375,0.0048695,0.0064557
0.25794,0.25485,0.25111,0.24999,0.24786,0.24725,0.24748,0.24774,0.24887,0.25058,0.25164,0.25227,0.25358,0.25449,0.25509,0.25708,0.25871,0.25846,0.25901,0.2626,0.26512,0.26747,0.26852,0.26862,0.26947,0.26945,0.26935,0.2692,0.26921,0.26942,0.27002,0.27066,0.27138,0.27272,0.27267,0.27417,0.27409,0.27612,0.27743,0.27783,0.27839,0.27937,0.28087,0.28278,0.28275,0.28257,0.28295,0.28343,0.28438,0.28557,0.28728,0.28712,0.28694,0.2867,0.28589,0.2854,0.28333,0.27702,0.26817,0.26938,0.26259,0.25367,0.24706,0.23679,0.22957
-0.33441,-0.32572,-0.33224,-0.33434,-0.33243,-0.33121,-0.33085,-0.33106,-0.33156,-0.33313,-0.33349,-0.33472,-0.33476,-0.3365,-0.3405,-0.34084,-0.34258,-0.34399,-0.3451,-0.34575,-0.34661,-0.34678,-0.34983,-0.35004,-0.35084,-0.35126,-0.35211,-0.35283,-0.35339,-0.35378,-0.35381,-0.35374,-0.35392,-0.35391,-0.35402,-0.35407,-0.35405,-0.35401,-0.35401,-0.35405,-0.3541,-0.35421,-0.35428,-0.35437,-0.35446,-0.35456,-0.35467,-0.35479,-0.35494,-0.35499,-0.35518,-0.35528,-0.35526,-0.35504,-0.35458,-0.35152,-0.34994,-0.34323,-0.34007,-0.33285,-0.32588,-0.31871,-0.31165,-0.30455,-0.29629
-0.010622,-0.0089878,-0.0073453,-0.0066612,-0.0058007,-0.0056141,-0.0044167,-0.0015914,-0.0033698,-0.0049671,-0.0065719,-0.014958,-0.018937,-0.028067,-0.042803,-0.055377,-0.055689,-0.068223,-0.07001,-0.072548,-0.072459,-0.074205,-0.075997,-0.075881,-0.077231,-0.078227,-0.078364,-0.077818,-0.077197,-0.076937,-0.076883,-0.076812,-0.076804,-0.076932,-0.07693,-0.077101,-0.077804,-0.078933,-0.081478,-0.085105,-0.087349,-0.088076,-0.090584,-0.094515,-0.097453,-0.099023,-0.10173,-0.10582,-0.1052,-0.10563,-0.10493,-0.10136,-0.094454,-0.081484,-0.078381,-0.063151,-0.05997,-0.051432,-0.045881,-0.041459,-0.037316,-0.031435,-0.03152,-0.02888,-0.024738
-0.0093755,-0.0083556,-0.0063696,-0.0063128,-0.0065344,-0.0059744,-0.0059575,-0.0060535,-0.005856,-0.005727,-0.0057602,-0.0060705,-0.006057,-0.005813,-0.0055861,-0.0047413,-0.0046786,-0.0048536,-0.0046525,-0.0046523,-0.004787,-0.0050693,-0.0054134,-0.0058881,-0.0058393,-0.0058179,-0.0057775,-0.0063347,-0.0062339,-0.0062,-0.0061832,-0.0067257,-0.0072557,-0.0072809,-0.0073458,-0.0076987,-0.0080335,-0.008428,-0.009443,-0.0089286,-0.0094148,-0.0093638,-0.0093484,-0.0093595,-0.0093408,-0.0093905,-0.0098927,-0.010419,-0.010811,-0.011079,-0.011009,-0.011111,-0.011003,-0.010871,-0.010634,-0.01024,-0.0096137,-0.009005,-0.0081107,-0.0073014,-0.0058006,-0.0045299,-0.002463,-0.0028037,-0.002209
0.010101,0.0080363,0.0051337,0.0048892,0.0018786,-0.00023406,-0.0013592,-0.0026919,-0.0044261,-0.0034273,-0.0035615,-0.0036864,-0.0046326,-0.007118,-0.0098074,-0.013887,-0.015743,-0.017393,-0.01794,-0.018007,-0.018021,-0.018148,-0.018304,-0.017727,-0.017389,-0.016611,-0.015864,-0.015484,-0.015179,-0.014958,-0.015009,-0.01496,-0.01441,-0.014392,-0.014003,-0.013401,-0.012334,-0.012554,-0.012839,-0.011934,-0.010655,-0.010701,-0.009915,-0.010085,-0.0098785,-0.0092826,-0.0079885,-0.007808,-0.0071857,-0.0068548,-0.0067422,-0.0074659,-0.0086631,-0.010453,-0.013689,-0.015111,-0.016396,-0.017565,-0.015702,-0.015567,-0.014455,-0.012413,-0.010514,-0.0088309,-0.0078646
-0.044571,-0.046438,-0.049994,-0.055912,-0.061688,-0.061817,-0.06457,-0.066987,-0.069768,-0.068511,-0.066774,-0.069012,-0.068995,-0.065008,-0.063195,-0.060192,-0.060155,-0.059355,-0.05891,-0.058831,-0.056959,-0.057228,-0.055654,-0.054884,-0.053866,-0.053273,-0.052833,-0.051958,-0.051417,-0.050365,-0.049679,-0.049446,-0.049303,-0.049218,-0.049128,-0.048859,-0.048698,-0.048667,-0.048682,-0.048719,-0.048879,-0.049176,-0.050199,-0.050211,-0.050504,-0.051358,-0.051305,-0.05192,-0.052448,-0.05292,-0.05357,-0.053937,-0.054412,-0.054686,-0.056598,-0.058675,-0.064339,-0.074038,-0.083079,-0.083281,-0.091545,-0.091634,-0.095386,-0.1005,-0.10048
-0.031506,-0.070528,-0.078595,-0.081007,-0.079413,-0.080584,-0.079369,-0.07683,-0.078265,-0.07536,-0.075168,-0.074312,-0.069275,-0.065474,-0.061704,-0.060514,-0.056176,-0.052191,-0.048888,-0.045514,-0.0409,-0.037577,-0.034582,-0.032076,-0.03008,-0.027917,-0.026423,-0.022088,-0.02449,-0.022909,-0.020302,-0.020588,-0.019625,-0.012006,-0.008126,0.0049956,0.0052449,0.0085559,0.012491,0.014859,0.018209,0.021793,0.021088,0.020508,0.022406,0.023094,0.022919,0.023041,0.022578,0.02239,0.020654,0.018661,0.016259,0.012493,0.0083883,0.0082748,0.0079341,0.0078474,0.0077407,0.0071386,0.0080183,0.0086064,0.012931,0.012251,0.011783
-0.0084299,-0.0079132,-0.0077516,-0.007163,-0.0068071,-0.0064645,-0.0065792,-0.0061206,-0.0058714,-0.005904,-0.0060436,-0.0062112,-0.006186,-0.006029,-0.0059292,-0.005749,-0.0054764,-0.0053035,-0.0054342,-0.0056217,-0.0058077,-0.0061625,-0.0066576,-0.0067413,-0.0068644,-0.0077779,-0.0082966,-0.0085899,-0.0084895,-0.0084873,-0.0085006,-0.0085162,-0.0091291,-0.00957,-0.0098236,-0.010365,-0.010261,-0.010251,-0.01119,-0.011528,-0.01155,-0.011761,-0.011756,-0.011771,-0.012207,-0.012103,-0.012215,-0.012333,-0.012574,-0.012646,-0.012648,-0.012591,-0.012437,-0.012192,-0.011938,-0.0099163,-0.0092482,-0.0089391,-0.0077433,-0.0065016,-0.0053924,-0.0042693,-0.003787,-0.0034017,-0.0021325
-0.015618,-0.015518,-0.059773,-0.069671,-0.084906,-0.096267,-0.10449,-0.11349,-0.12026,-0.12497,-0.12797,-0.12954,-0.13156,-0.13914,-0.14674,-0.15129,-0.1496,-0.14282,-0.13441,-0.12632,-0.11664,-0.1107,-0.10832,-0.10409,-0.09954,-0.099197,-0.097241,-0.097031,-0.10255,-0.10834,-0.12068,-0.12737,-0.13658,-0.1418,-0.14952,-0.15301,-0.15672,-0.16488,-0.17871,-0.17875,-0.18056,-0.18372,-0.18582,-0.18906,-0.18979,-0.19471,-0.19481,-0.19754,-0.18252,-0.16457,-0.15558,-0.14806,-0.14163,-0.14039,-0.13325,-0.12425,-0.11227,-0.095868,-0.092143,-0.093039,-0.094169,-0.080073,-0.072136,-0.066251,-0.05945
