-0.0026005,-0.0025918,-0.002532,-0.0024951,-0.0025215,-0.0025558,-0.0025863,-0.002616,-0.0026453,-0.0024826,-0.0023418,-0.0019045,-0.0019674,-0.0019525,-0.0012075,-0.00076728,-0.00011991,0.00045465,0.0011985,0.0013454,0.0010508,0.00057384,1.3647e-05,-0.00042038,-0.00077181,-0.0014014,-0.0017483,-0.0017718,-0.0020195,-0.0025398,-0.0024648,-0.0030929,-0.003563,-0.003879,-0.004043,-0.0036593,-0.0031477,-0.0032101,-0.0022303,-0.0027406,-0.0030594,-0.0030197,-0.0035887,-0.0033021,-0.0036829,-0.0035539,-0.0030795,-0.0024547,-0.0016055,-0.001465,-0.0011224,-0.0005097,-0.00046543,-0.00040145,-0.00037289,-0.00013309,-0.00018682,-2.388e-05,5.1834e-05,2.54e-05
0.26996,0.26842,0.26579,0.26664,0.26358,0.26168,0.26209,0.26272,0.26332,0.26405,0.26344,0.26406,0.26528,0.26712,0.27101,0.27103,0.27375,0.27774,0.27979,0.28282,0.28275,0.28199,0.28185,0.27981,0.27278,0.27639,0.27335,0.2699,0.26563,0.26072,0.2503,0.24941,0.24478,0.23996,0.23654,0.23347,0.23121,0.22732,0.22425,0.2219,0.21849,0.2132,0.21048,0.2044,0.20444,0.19928,0.19923,0.19722,0.19539,0.19495,0.19549,0.19742,0.20054,0.20451,0.20877,0.21136,0.21388,0.21786,0.22096,0.22481
-0.35123,-0.34873,-0.34946,-0.34954,-0.3469,-0.34232,-0.34069,-0.34304,-0.34171,-0.34186,-0.34155,-0.34212,-0.34238,-0.3434,-0.34361,-0.34547,-0.34565,-0.34821,-0.34801,-0.35053,-0.35213,-0.35246,-0.35112,-0.34939,-0.34819,-0.34539,-0.34019,-0.33365,-0.33328,-0.32387,-0.32166,-0.31618,-0.3116,-0.30618,-0.30263,-0.30049,-0.2942,-0.29338,-0.2902,-0.28746,-0.28422,-0.28131,-0.27703,-0.27128,-0.26876,-0.26871,-0.2625,-0.2668,-0.26502,-0.26494,-0.26537,-0.26685,-0.26797,-0.27196,-0.27613,-0.28243,-0.28799,-0.28912,-0.29618,-0.2976
-0.053435,-0.059259,-0.056903,-0.056432,-0.056274,-0.055814,-0.055637,-0.055981,-0.056238,-0.058864,-0.069133,-0.077712,-0.096045,-0.11396,-0.14719,-0.14966,-0.16818,-0.18528,-0.19684,-0.21834,-0.22298,-0.22529,-0.23141,-0.2352,-0.2407,-0.24475,-0.24743,-0.25613,-0.2504,-0.25617,-0.2627,-0.26194,-0.26302,-0.26419,-0.26516,-0.26444,-0.26269,-0.25847,-0.24818,-0.23377,-0.21744,-0.19813,-0.1765,-0.15484,-0.1352,-0.11744,-0.099227,-0.075885,-0.068495,-0.065302,-0.059316,-0.055511,-0.05385,-0.049305,-0.050261,-0.045175,-0.04634,-0.038804,-0.038584,-0.036463
-0.0043165,-0.0037232,-0.0038515,-0.0038723,-0.0022183,-0.0030845,-0.002315,-0.0018874,-0.0016843,-0.0015708,-0.0015431,-0.0016727,-0.0017278,-0.0021078,-0.0026334,-0.0030607,-0.0039234,-0.0048326,-0.0047377,-0.0052431,-0.0056909,-0.0057337,-0.0058971,-0.0061574,-0.0060034,-0.0061975,-0.006225,-0.0062118,-0.0062038,-0.0061781,-0.0060988,-0.0059702,-0.0058819,-0.0058583,-0.0058351,-0.0057091,-0.0045049,-0.0031013,-0.0021794,-0.00082117,0.00089329,0.0020032,0.0030413,0.0042634,0.0043226,0.0049838,0.0055928,0.0065516,0.0062044,0.0071258,0.0069189,0.0071222,0.0069268,0.0066123,0.0066444,0.0065059,0.0060063,0.0057621,0.0053563,0.00548
0.0014169,0.0012602,0.0048014,0.0066213,0.0075227,0.0095865,0.01104,-0.0075742,-0.020307,-0.030381,-0.040571,-0.04983,-0.034309,-0.023302,-0.016282,-0.0087509,-0.0013874,0.0054021,0.01286,0.011456,0.011937,0.014498,0.016188,0.017817,0.017892,0.018481,0.019433,0.020511,0.021155,0.021567,0.021853,0.021923,0.021926,0.021866,0.021965,0.021995,0.020576,0.012087,0.012275,0.0093618,0.0060124,0.0031828,0.0042287,0.0051897,0.0058987,0.001761,-0.0030649,-0.0058287,-0.0063724,-0.007379,-0.0092257,-0.043352,-0.056596,-0.07131,-0.084508,-0.097578,-0.098215,-0.067868,-0.054558,-0.040241
-0.093509,-0.090168,-0.091217,-0.093722,-0.10026,-0.1094,-0.11203,-0.12831,-0.14485,-0.15558,-0.16265,-0.16345,-0.16003,-0.15446,-0.14688,-0.14762,-0.1474,-0.14707,-0.14706,-0.14768,-0.14775,-0.14857,-0.14939,-0.1494,-0.1491,-0.14882,-0.14892,-0.14855,-0.1478,-0.14658,-0.14637,-0.14458,-0.14446,-0.14393,-0.14382,-0.14322,-0.14063,-0.13832,-0.13726,-0.13629,-0.13584,-0.1358,-0.13439,-0.13224,-0.12889,-0.12386,-0.11961,-0.11748,-0.11694,-0.12037,-0.12163,-0.13473,-0.15049,-0.15889,-0.16497,-0.16714,-0.17055,-0.1639,-0.1572,-0.15374
-0.037795,-0.041415,-0.041995,-0.032588,-0.022438,-0.010838,-0.010564,-0.015762,-0.02361,-0.024129,-0.024138,-0.025749,-0.015468,-0.0043785,-0.0092272,-0.015408,-0.017253,-0.018574,-0.021002,-0.02446,-0.026204,-0.021132,-0.016922,-0.016262,-0.015964,-0.020544,-0.02962,-0.036134,-0.038883,-0.03849,-0.036027,-0.034739,-0.036095,-0.035759,-0.036433,-0.037954,-0.054465,-0.074484,-0.07799,-0.072035,-0.069032,-0.064451,-0.073178,-0.076823,-0.073402,-0.060092,-0.039895,-0.033776,-0.041346,-0.045845,-0.046749,-0.046222,-0.04544,-0.045067,-0.044603,-0.031333,-0.014319,-0.013838,-0.011105,-0.0078708
0.004694,0.0047465,0.003909,0.0037214,0.0030193,0.0022188,0.0024061,0.0019363,0.00173,0.0015638,0.0014365,0.0020136,0.0019701,0.0022742,0.0026336,0.0030231,0.0053599,0.0040214,0.0042941,0.0056396,0.0060715,0.0063963,0.0066795,0.0066938,0.0067078,0.0066623,0.0067461,0.0067856,0.006776,0.0067464,0.0066822,0.0063715,0.00638,0.0063136,0.0062788,0.0060194,0.0044882,0.0040769,0.0022799,0.00044459,-0.0027898,-0.0037522,-0.0040046,-0.0044849,-0.004802,-0.0057825,-0.0065442,-0.0071969,-0.0074888,-0.0077185,-0.0077289,-0.0075092,-0.0072721,-0.0069778,-0.0068045,-0.006352,-0.0057409,-0.0049015,-0.0048417,-0.0048885
-0.048066,-0.04688,-0.047076,-0.049361,-0.052288,-0.056113,-0.059991,-0.070133,-0.079649,-0.11118,-0.12797,-0.16022,-0.20072,-0.23789,-0.27059,-0.29553,-0.31752,-0.33346,-0.3419,-0.34671,-0.35089,-0.36069,-0.36655,-0.37594,-0.3807,-0.38663,-0.394,-0.39697,-0.39876,-0.40429,-0.40794,-0.41302,-0.41042,-0.40266,-0.38789,-0.37359,-0.32625,-0.28536,-0.22875,-0.17965,-0.12357,-0.074875,-0.042022,-0.020168,-0.012973,-0.02719,-0.023054,-0.025032,-0.029645,-0.032579,-0.034828,-0.035969,-0.054172,-0.055516,-0.046893,-0.045895,-0.04335,-0.041429,-0.040733,-0.041186
