-0.0089767,-0.0096316,-0.0072757,-0.0043199,0.0012275,-0.00048576,-0.0059565,-0.0062176,-0.008789,-0.009977,-0.0074964,-0.0082613,-0.0074174,-0.0058923,-0.0026292,-0.0021115,-0.0015821,-0.001195,-0.00045539,0.00016691,0.0033922,0.0024424,0.0028256,0.0034046,0.0045642,0.0060818,0.007945,0.0106,0.010887,0.011874,0.01342,0.014623,0.01584
-0.0046674,-0.0070917,-0.0039062,0.0079081,0.010583,0.026703,0.049997,0.085003,0.090917,0.109,0.12441,0.14236,0.15953,0.17329,0.18643,0.19684,0.20481,0.21248,0.2178,0.22411,0.22651,0.23055,0.2358,0.24413,0.24529,0.24853,0.2567,0.25528,0.25576,0.25854,0.2585,0.25706,0.25551
-0.013365,-0.013935,-0.027629,-0.029785,-0.053785,-0.061363,-0.085788,-0.12501,-0.13183,-0.16543,-0.17089,-0.19254,-0.21289,-0.22992,-0.24583,-0.2644,-0.26604,-0.2749,-0.28076,-0.28773,-0.29486,-0.30154,-0.31023,-0.31108,-0.31328,-0.3163,-0.31926,-0.32149,-0.324,-0.32583,-0.32196,-0.32294,-0.31886
-0.072733,-0.074747,-0.078011,-0.083314,-0.086041,-0.088889,-0.093135,-0.093962,-0.094182,-0.096568,-0.099375,-0.09836,-0.09916,-0.099028,-0.099187,-0.10017,-0.10333,-0.10174,-0.10306,-0.10426,-0.10512,-0.10479,-0.10526,-0.10542,-0.10481,-0.10359,-0.098295,-0.084738,-0.078375,-0.066368,-0.056346,-0.047223,-0.041176
0.018119,0.01661,0.010954,0.0049058,-0.0013562,-0.0017476,-0.0048823,-0.008086,-0.0092569,-0.013025,-0.010752,-0.010211,-0.011635,-0.01262,-0.014004,-0.014983,-0.015696,-0.015534,-0.015365,-0.015308,-0.015724,-0.017207,-0.018651,-0.018841,-0.018385,-0.017907,-0.01727,-0.016499,-0.015153,-0.014016,-0.012798,-0.012755,-0.011324
-0.037196,-0.037622,-0.030032,-0.020953,-0.018682,-0.012544,-0.020486,-0.025746,-0.031534,-0.032799,-0.02618,-0.021513,-0.021035,-0.027343,-0.038282,-0.047162,-0.051635,-0.053191,-0.055034,-0.056194,-0.055996,-0.044501,-0.033892,-0.029974,-0.0317,-0.031896,-0.032851,-0.02261,-0.011578,-0.0079253,-0.0047845,-0.0035318,-0.0028776
-0.15027,-0.14982,-0.14912,-0.14751,-0.14371,-0.14646,-0.15076,-0.15319,-0.15375,-0.15902,-0.16399,-0.1705,-0.17059,-0.17774,-0.18207,-0.18253,-0.18342,-0.18343,-0.18385,-0.18337,-0.1836,-0.18505,-0.18743,-0.18664,-0.18748,-0.18709,-0.18656,-0.18313,-0.18098,-0.18048,-0.17786,-0.17485,-0.175
0.033283,0.035976,0.040915,0.037643,0.039279,0.040438,0.039515,0.058018,0.067978,0.061026,0.059176,0.057447,0.055726,0.054095,0.051238,0.044557,0.038951,0.038389,0.037772,0.036133,0.035309,0.033592,0.033064,0.034236,0.034121,0.034102,0.033554,0.034913,0.035367,0.035342,0.035262,0.036647,0.037292
-0.016779,-0.015879,-0.011017,-0.0051093,-0.0017734,0.0017408,0.0048891,0.0088848,0.010769,0.013707,0.016,0.01788,0.018438,0.018358,0.018371,0.018557,0.018788,0.01899,0.01905,0.019298,0.020125,0.023466,0.020518,0.021678,0.021251,0.020838,0.020508,0.019915,0.017053,0.017473,0.016142,0.016339,0.01615
-0.23826,-0.27781,-0.35545,-0.37856,-0.39877,-0.40142,-0.41642,-0.42986,-0.43406,-0.43644,-0.43736,-0.4387,-0.43818,-0.43759,-0.43415,-0.42925,-0.42659,-0.4306,-0.43783,-0.43921,-0.43911,-0.4356,-0.42544,-0.40933,-0.39672,-0.39033,-0.3403,-0.27888,-0.24938,-0.22509,-0.20135,-0.17358,-0.14392
-0.6131,-0.66172,-0.67006,-0.67602,-0.65892,-0.61518,-0.53457,-0.50253,-0.48071,-0.48188,-0.47907,-0.46735,-0.45931,-0.43012,-0.41225,-0.4114,-0.41108,-0.41612,-0.42465,-0.44572,-0.47001,-0.48927,-0.49748,-0.51397,-0.5041,-0.45723,-0.43554,-0.43763,-0.41058,-0.36225,-0.31676,-0.26869,-0.23211
-0.14619,-0.20389,0.12149,-0.19364,-0.21594,-0.14442,-0.15645,-0.14349,-0.14724,-0.20199,-0.25009,-0.31514,-0.28399,-0.23254,-0.17896,-0.17386,-0.16523,-0.16897,-0.19455,-0.20086,-0.20194,-0.23342,-0.29784,-0.21702,-0.16904,-0.11997,-0.11773,-0.047249,-0.047359,-0.034003,-0.012694,0.0022523,0.017694
-2.1167e-09,-1.9054e-09,-1.6731e-09,-1.542e-09,-1.7997e-09,-4.3976e-10,-1.6267e-09,-8.8454e-10,1.4358e-09,1.3798e-09,3.1838e-09,2.0701e-09,2.4821e-09,1.9446e-09,1.603e-09,1.5897e-09,1.9915e-09,1.6836e-09,1.3039e-09,1.2554e-09,1.7076e-09,1.9833e-09,1.6922e-09,1.4064e-09,1.1361e-09,1.1902e-09,1.5774e-09,1.5954e-09,1.5802e-09,1.4503e-09,1.3195e-09,1.1583e-09,1.1479e-09
