-0.0067357,-0.0068372,-0.0068468,-0.0067965,-0.0054038,-0.0036366,-0.002184,-0.0016852,-0.0015256,-0.00084852,-0.0017723,-0.0020927,-0.0038046,-0.0054445,-0.0039977,-0.00040897,0.0013162,-0.00012965,-0.00162,-0.0021145,-0.0038877,-0.0038802,-0.003333,-0.002311,-0.0033973,-0.0051494,-0.010335,-0.0097091,-0.010187,-0.010734,-0.009589,-0.020872,-0.018957,-0.020837,-0.021597,-0.021295,-0.021934,-0.021938,-0.021711,-0.020338,-0.020217,-0.018514,-0.017957,-0.016856,-0.015336,-0.013375,-0.013074,-0.01227,-0.011691,-0.011045,-0.010936,-0.010488
0.076932,0.078003,0.078656,0.079682,0.081208,0.088614,0.083843,0.083625,0.083351,0.08411,0.086294,0.090632,0.093665,0.095075,0.094552,0.095611,0.095249,0.092666,0.092528,0.089093,0.085149,0.077729,0.067618,0.063458,0.057363,0.051498,0.046889,0.042092,0.036267,0.030534,0.023116,0.02096,0.015294,0.011892,0.011583,0.0095474,0.0025487,0.0073348,0.0089718,0.010617,0.0074747,0.0082207,0.0077218,0.0086906,0.011222,0.011962,0.015738,0.019298,0.025468,0.024796,0.02844,0.031522
-0.10842,-0.11004,-0.11111,-0.11347,-0.11504,-0.11681,-0.11836,-0.12095,-0.12319,-0.12703,-0.12756,-0.12962,-0.12947,-0.12938,-0.13042,-0.13031,-0.12983,-0.12563,-0.12511,-0.12085,-0.11553,-0.11099,-0.10478,-0.099592,-0.085918,-0.087028,-0.07873,-0.07324,-0.065323,-0.060479,-0.054147,-0.048605,-0.043664,-0.036886,-0.036233,-0.033847,-0.032468,-0.030101,-0.029539,-0.02949,-0.030055,-0.030694,-0.030669,-0.031428,-0.035351,-0.040795,-0.042408,-0.047137,-0.052884,-0.057059,-0.061448,-0.064641
-0.064096,-0.063574,-0.068287,-0.071154,-0.068431,-0.069132,-0.072966,-0.077673,-0.08294,-0.088393,-0.09514,-0.10571,-0.10945,-0.11998,-0.14003,-0.14703,-0.14663,-0.14674,-0.14807,-0.14734,-0.14765,-0.15157,-0.15378,-0.15704,-0.15555,-0.15768,-0.15691,-0.15658,-0.15689,-0.15641,-0.15578,-0.15435,-0.15151,-0.14732,-0.13798,-0.13834,-0.12853,-0.12376,-0.11856,-0.11795,-0.11447,-0.11098,-0.10782,-0.10488,-0.10332,-0.10124,-0.097781,-0.094842,-0.091979,-0.088872,-0.087758,-0.08582
0.014504,0.014955,0.014988,0.014966,0.01505,0.015003,0.014904,0.014721,0.014903,0.014879,0.014732,0.014696,0.014984,0.015355,0.010684,0.0043536,0.0046201,0.0087378,0.007929,0.0098109,0.010718,0.0074537,0.0029362,0.0020984,0.0063286,0.011943,0.016661,0.013988,0.01403,0.011942,0.008611,0.013214,0.017728,0.018738,0.020085,0.020483,0.021058,0.021527,0.02143,0.021226,0.021293,0.021225,0.021052,0.020867,0.020739,0.020552,0.020383,0.019854,0.019085,0.01872,0.018378,0.017358
-0.12442,-0.12558,-0.12641,-0.12662,-0.12783,-0.12914,-0.13104,-0.13739,-0.14681,-0.14918,-0.15572,-0.16361,-0.16954,-0.1727,-0.16844,-0.16028,-0.1549,-0.16057,-0.16093,-0.16491,-0.16252,-0.15971,-0.15324,-0.15167,-0.1507,-0.15147,-0.15125,-0.1517,-0.1516,-0.14962,-0.14567,-0.14701,-0.14778,-0.14786,-0.14921,-0.15132,-0.15184,-0.15304,-0.15244,-0.1563,-0.16058,-0.15806,-0.15538,-0.15646,-0.1589,-0.16073,-0.16087,-0.15917,-0.15902,-0.15769,-0.15651,-0.15664
-0.19569,-0.19556,-0.19556,-0.19544,-0.1953,-0.19549,-0.19561,-0.19546,-0.19498,-0.19381,-0.19394,-0.18844,-0.19218,-0.19314,-0.19519,-0.19348,-0.19438,-0.19597,-0.19546,-0.19601,-0.19633,-0.20051,-0.20421,-0.21367,-0.21534,-0.21907,-0.22194,-0.22866,-0.22813,-0.22861,-0.22873,-0.22878,-0.22831,-0.22712,-0.22577,-0.22268,-0.21875,-0.21778,-0.21841,-0.21886,-0.2154,-0.2137,-0.21162,-0.20961,-0.20918,-0.20884,-0.20672,-0.20521,-0.19698,-0.20403,-0.20063,-0.19917
0.023241,0.023865,0.020962,0.019999,0.017794,0.016521,0.013871,0.010434,0.011879,0.0099048,0.0092817,0.0093498,0.010926,0.017899,0.018063,0.027573,0.042723,0.053273,0.049313,0.050792,0.055398,0.055987,0.061503,0.06779,0.078893,0.084561,0.089498,0.092675,0.092399,0.10185,0.1059,0.10016,0.087656,0.073003,0.066393,0.067023,0.051106,0.044388,0.048737,0.051673,0.096817,0.10116,0.092192,0.080491,0.088418,0.093717,0.08373,0.066547,0.057018,0.042019,0.032772,0.024791
-0.013824,-0.014296,-0.014648,-0.014963,-0.015445,-0.015568,-0.015643,-0.015719,-0.015842,-0.015724,-0.015294,-0.015403,-0.016191,-0.016725,-0.012252,-0.005861,-0.0030811,-0.0058409,-0.010471,-0.012679,-0.015397,-0.010617,-0.00522,-0.0027888,-0.00689,-0.014202,-0.021589,-0.020723,-0.021722,-0.016058,-0.010834,0.032357,0.031748,-0.030813,-0.031463,-0.031747,-0.031615,-0.031273,-0.029407,-0.027699,-0.026517,-0.025558,-0.024617,-0.024231,-0.023672,-0.023067,-0.021743,-0.020984,-0.020559,-0.01981,-0.019142,-0.018289
-0.051462,-0.051186,-0.052469,-0.061625,-0.08092,-0.11184,-0.14377,-0.20358,-0.25476,-0.30567,-0.34984,-0.38118,-0.40199,-0.41952,-0.40266,-0.3916,-0.38267,-0.41925,-0.43706,-0.45633,-0.47404,-0.4428,-0.43268,-0.41859,-0.45416,-0.46778,-0.47727,-0.47393,-0.47448,-0.44441,-0.44119,-0.45911,-0.46762,-0.47704,-0.46934,-0.46061,-0.45224,-0.43824,-0.42182,-0.39364,-0.33083,-0.29421,-0.26055,-0.22697,-0.19565,-0.17356,-0.14675,-0.11868,-0.10048,-0.085572,-0.078559,-0.076324
-0.15453,-0.15407,-0.15455,-0.16163,-0.22893,-0.33901,-0.40433,-0.53763,-0.56463,-0.60221,-0.64053,-0.66692,-0.68755,-0.69552,-0.70768,-0.72681,-0.74112,-0.74401,-0.7444,-0.73774,-0.72285,-0.7211,-0.72637,-0.72876,-0.71601,-0.71044,-0.70725,-0.70702,-0.69879,-0.70063,-0.68967,-0.67136,-0.65747,-0.65774,-0.66749,-0.66322,-0.65491,-0.64206,-0.62298,-0.6009,-0.58057,-0.547,-0.49354,-0.44968,-0.39455,-0.33907,-0.28716,-0.24616,-0.22102,-0.19872,-0.19453,-0.19174
0.084296,0.084347,0.084627,0.084415,0.10533,0.12313,0.092381,0.042706,-0.0010476,-0.043349,-0.037805,-0.012957,0.024945,0.036152,0.091364,0.061376,0.037045,0.025974,0.050815,0.11756,0.18671,0.28789,0.37537,0.36838,0.25422,0.28437,0.25793,0.18633,0.33662,0.32869,0.46151,0.11209,0.20578,0.1948,0.17238,0.15558,0.10661,-0.061233,0.055452,0.038926,0.043293,0.071441,0.099064,0.10339,0.10456,0.089828,0.071453,0.059216,0.058675,0.057003,0.051667,0.045566
