0.0042694,0.0053253,0.0055424,0.0055341,0.005159,0.0046012,0.0048208,0.0048128,0.0049325,0.005038,0.0051799,0.0052831,0.0054186,0.0054701,0.0054597,0.0047338,0.0043415,0.0044283,0.0036846,0.0030119,0.0024653,0.0023597,0.0023157,0.0017779,0.00095442,-0.00076579,-0.00052991,-0.00071281,-0.00086455,-0.0011933,-0.0014813,-0.001461,-0.0010605,-0.00082655,-0.00094586,-0.00057126,-0.00047553,-0.00035767,-0.00035975,-5.1839e-05,0.0011435,0.0024047,0.0018244,0.0047595,0.003145,0.0032734,0.0031352,0.0029463,0.00081028,0.0010545
-0.017023,-0.015878,-0.012568,-0.0078653,-0.0026275,0.00201,0.0066924,0.01007,0.012085,0.015287,0.017825,0.019887,0.021305,0.022268,0.024128,0.027485,0.029315,0.031765,0.034967,0.032431,0.033621,0.036378,0.038969,0.042954,0.045748,0.049856,0.061528,0.062422,0.067738,0.072718,0.085337,0.085851,0.094559,0.099531,0.10399,0.10736,0.1106,0.11819,0.12349,0.12439,0.12456,0.12459,0.12492,0.12467,0.12466,0.12329,0.12068,0.11587,0.11107,0.097573
0.0023605,0.00094882,-0.0033037,-0.0028078,-0.010394,-0.01428,-0.021935,-0.023271,-0.027467,-0.031785,-0.034838,-0.037626,-0.040723,-0.043058,-0.046532,-0.046083,-0.050681,-0.053079,-0.057216,-0.056646,-0.059129,-0.063012,-0.066909,-0.068062,-0.071839,-0.076917,-0.090068,-0.092293,-0.10421,-0.10543,-0.11271,-0.12008,-0.12839,-0.14073,-0.14427,-0.15338,-0.15386,-0.16266,-0.17037,-0.17207,-0.17248,-0.17271,-0.17273,-0.17256,-0.17174,-0.16975,-0.16581,-0.15911,-0.15345,-0.14328
-0.090248,-0.091572,-0.093772,-0.097147,-0.098912,-0.10128,-0.10307,-0.10353,-0.10382,-0.10404,-0.10429,-0.1044,-0.1046,-0.10468,-0.10474,-0.10462,-0.10426,-0.10445,-0.10468,-0.10472,-0.10466,-0.10411,-0.10329,-0.10354,-0.10311,-0.10301,-0.10228,-0.10109,-0.099852,-0.098905,-0.098945,-0.09823,-0.098307,-0.098225,-0.097344,-0.095854,-0.094888,-0.083777,-0.077131,-0.082512,-0.08161,-0.080665,-0.078565,-0.078359,-0.0777,-0.074731,-0.072388,-0.068828,-0.066465,-0.06575
0.022683,0.021385,0.01611,0.011012,0.0011409,-0.005662,-0.0098551,-0.011308,-0.011898,-0.012175,-0.012455,-0.012898,-0.013237,-0.013444,-0.013599,-0.012174,-0.0093452,-0.0074158,-0.0071109,-0.0074478,-0.0074695,-0.0090849,-0.010512,-0.010655,-0.012238,-0.01238,-0.013738,-0.012919,-0.013919,-0.01568,-0.014516,-0.011672,-0.010123,-0.0066229,-0.0044049,-0.0051001,-0.0042633,-0.0011469,-3.0084e-05,-0.00024871,0.0012923,0.0023428,0.0028093,0.0051624,0.005438,0.0063104,0.0070398,0.0083862,0.010202,0.009725
-0.25504,-0.30206,-0.33711,-0.31761,-0.28613,-0.26286,-0.24123,-0.2256,-0.21636,-0.21121,-0.20589,-0.20495,-0.20337,-0.20219,-0.20006,-0.22279,-0.26314,-0.28921,-0.29998,-0.29939,-0.2886,-0.27024,-0.25053,-0.25044,-0.24835,-0.24117,-0.2392,-0.23344,-0.22566,-0.22523,-0.23188,-0.2401,-0.26179,-0.28227,-0.29512,-0.30525,-0.30676,-0.31569,-0.309,-0.28189,-0.2609,-0.18931,-0.163,-0.12459,-0.088543,-0.057747,-0.032055,-0.012739,1.7416e-05,0.0046102
-0.64719,-0.6849,-0.71598,-0.7482,-0.77483,-0.77432,-0.77612,-0.77382,-0.77217,-0.76861,-0.76696,-0.76505,-0.76547,-0.76618,-0.7668,-0.76938,-0.77051,-0.77127,-0.77784,-0.79375,-0.79057,-0.79196,-0.79341,-0.79202,-0.79502,-0.79195,-0.79362,-0.79636,-0.79662,-0.79616,0.81791,0.8384,-0.8325,-0.82115,-0.80033,-0.77083,-0.72913,-0.68848,-0.62892,-0.52587,-0.45643,-0.35018,-0.2933,-0.23939,-0.20425,-0.18413,-0.17061,-0.16875,-0.16683,-0.16407
0.098706,0.10549,0.11739,0.13947,0.15611,0.15682,0.15439,0.15782,0.16057,0.16222,0.16451,0.1647,0.16543,0.16603,0.16634,0.17747,0.18822,0.192,0.19615,0.19915,0.20462,0.20875,0.21135,0.2142,0.21472,0.2159,0.21614,0.21508,0.21383,0.21309,0.14927,0.10936,0.077155,0.10111,-0.016912,0.0024256,0.028568,0.11307,0.064187,0.053605,0.033903,0.045332,0.06315,0.057433,0.058745,0.053701,0.045783,0.044143,0.043313,0.043157
0.02209,0.020996,0.016,-0.010763,-0.0011275,0.0057928,0.010149,0.011021,0.012671,0.012435,0.012329,0.013491,0.014528,0.015863,0.015922,0.014565,0.012334,0.0097736,0.0099505,0.0095307,0.0097381,0.011024,0.012274,0.013458,0.014073,0.014913,0.016341,0.016045,0.016213,0.016886,0.016211,0.01481,0.012667,0.0092478,0.0084379,0.0070444,0.0057181,-0.0025775,0.00083778,0.00101,-7.7306e-05,0.00022603,-0.0014709,-0.0021973,-0.0039177,-0.0047086,-0.0059088,-0.0073005,-0.0086053,-0.009791
-0.26569,-0.32235,-0.36691,-0.39121,-0.39983,-0.385,-0.37287,-0.37132,-0.36893,-0.36858,-0.36814,-0.36834,-0.36843,-0.36844,-0.36845,-0.37965,-0.38987,-0.39268,-0.39935,-0.41071,-0.41079,-0.40472,-0.39569,-0.39104,-0.39271,-0.38768,-0.37481,-0.36615,-0.36475,-0.35739,-0.35985,-0.36282,-0.36264,-0.36012,-0.35338,-0.34451,-0.32936,-0.32526,-0.32602,-0.30988,-0.29211,-0.27277,-0.20592,-0.18456,-0.15339,-0.12464,-0.10214,-0.084559,-0.0724,-0.0604
