0.014409,0.013344,0.013479,0.013879,0.01314,0.012958,0.012575,0.01222,0.013019,0.014324,0.015286,0.014647,0.014849,0.014955,0.014732,0.014608,0.014578,0.014593,0.014628,0.014599,0.014495,0.014473,0.014451,0.014435,0.014486,0.014588,0.01473,0.014865,0.015046,0.014994,0.015167,0.015247,0.015756,0.015999,0.016034,0.016868,0.016949,0.017454,0.018442,0.019418,0.018629,0.01879,0.020197,0.021383,0.022009,0.022219,0.022209
0.0035557,0.0047241,0.0017223,0.00047453,0.00076464,0.00064774,0.00093349,0.0012063,0.0014646,0.0017146,0.0017577,0.0017043,0.0014656,0.0011609,0.00040914,-0.0018743,-0.0051689,-0.0048392,-0.0083406,-0.010922,-0.017599,-0.017801,-0.020418,-0.020013,-0.022187,-0.023296,-0.0243,-0.024098,-0.024073,-0.027178,-0.027428,-0.028724,-0.029864,-0.030802,-0.030932,-0.030847,-0.030736,-0.031656,-0.031577,-0.031689,-0.033989,-0.032332,-0.032163,-0.031981,-0.033469,-0.034054,-0.034285
-0.023468,-0.024436,-0.025721,-0.027115,-0.02504,-0.024485,-0.024387,-0.024484,-0.024584,-0.02441,-0.024061,-0.023518,-0.022674,-0.022082,-0.020645,-0.016531,-0.018513,-0.015363,-0.013199,-0.010449,-0.006183,-0.0025962,0.0028952,0.0022451,0.002852,0.0037636,0.0047536,0.0059317,0.0091724,0.0095515,0.0092697,0.010496,0.011897,0.012797,0.014926,0.016686,0.018028,0.017805,0.018409,0.018696,0.018648,0.018887,0.019034,0.019051,0.019131,0.019253,0.019458
-0.079162,-0.080403,-0.082692,-0.089178,-0.093529,-0.099805,-0.10756,-0.10832,-0.11,-0.11276,-0.11417,-0.11794,-0.11521,-0.1146,-0.11564,-0.11358,-0.11384,-0.10876,-0.10772,-0.10353,-0.099369,-0.094423,-0.095002,-0.093868,-0.092668,-0.091534,-0.091371,-0.091628,-0.089255,-0.087484,-0.0867,-0.086876,-0.08716,-0.087456,-0.087764,-0.087739,-0.087977,-0.088032,-0.088113,-0.088108,-0.088113,-0.088128,-0.088185,-0.088012,-0.087989,-0.087745,-0.0873
0.018786,0.018897,0.017608,0.015335,0.0096803,0.0059474,0.0054787,0.004293,0.0047028,0.0058509,0.0068362,0.0075777,0.0074017,0.0077187,0.0070905,0.0076406,0.0077954,0.0093765,0.0094283,0.0098713,0.009754,0.0096873,0.009738,0.0091759,0.0094126,0.0092858,0.0092061,0.0091902,0.0092082,0.0092093,0.0092388,0.009247,0.0092674,0.0094741,0.0098863,0.010296,0.010253,0.012437,0.011184,0.012533,0.015104,0.013819,0.014032,0.014224,0.014478,0.014678,0.016375
-0.21505,-0.29362,-0.32372,-0.35361,-0.35215,-0.34826,-0.35853,-0.36112,-0.3632,-0.35403,-0.34933,-0.34494,-0.33941,-0.33854,-0.33939,-0.3414,-0.34197,-0.34601,-0.3454,-0.3454,-0.34441,-0.34314,-0.34281,-0.34275,-0.34195,-0.3468,-0.35223,-0.35473,-0.35764,-0.3636,-0.36391,-0.35864,-0.35981,-0.35553,-0.35375,-0.3501,-0.33388,-0.30678,-0.28836,-0.26767,-0.25037,-0.24043,-0.22856,-0.21272,-0.20613,-0.19478,-0.17413
-0.56567,-0.60578,-0.64057,-0.66971,-0.70184,-0.72302,-0.7256,-0.73491,-0.74012,-0.75419,-0.77348,0.79692,0.82218,0.82796,0.82995,0.82647,0.81834,0.81219,0.8091,0.81138,0.81708,0.83027,0.82875,0.82723,-0.81796,-0.80536,-0.80303,-0.81097,-0.81864,-0.81968,-0.82489,-0.82562,-0.8274,-0.81689,-0.79719,-0.76753,-0.74103,-0.72355,-0.69365,-0.64961,-0.57418,-0.52419,-0.41671,-0.38013,-0.31823,-0.30782,-0.28155
-0.047328,-0.0078012,0.00017305,-0.0056121,-0.0056116,-0.0069717,-0.0069174,-0.047549,-0.063411,-0.079806,-0.093978,-0.078427,-0.057349,-0.060683,-0.072531,-0.070255,-0.064486,-0.064688,-0.078154,-0.094595,-0.098711,-0.12984,-0.16949,-0.15563,-0.18953,-0.1531,-0.17185,-0.16869,-0.19192,-0.19581,-0.20222,-0.20963,-0.21129,-0.13186,-0.085144,-0.076183,-0.064737,-0.055145,-0.0019578,-0.0071539,-0.022064,-0.013748,-0.05097,-0.090393,-0.10248,-0.11859,-0.080368
0.019417,0.018513,0.017441,0.014037,-0.0087775,-0.0048718,-0.0046427,-0.003676,-0.003984,-0.005022,-0.006164,-0.0063337,-0.0050383,-0.005383,-0.0054979,-0.0058205,-0.0063633,-0.0063954,-0.0070557,-0.0076388,-0.0081048,-0.0078736,-0.0076961,-0.0076283,-0.007633,-0.0075846,-0.0075957,-0.0076064,-0.0076227,-0.0076291,-0.0077557,-0.0078048,-0.0078563,-0.0080834,-0.0098366,-0.009664,-0.010486,-0.010635,-0.010808,-0.011738,-0.014882,-0.012595,-0.012374,-0.013694,-0.014901,-0.015479,-0.015222
-0.21944,-0.24649,-0.2656,-0.27943,-0.28339,-0.28211,-0.28167,-0.28117,-0.2789,-0.27903,-0.2785,-0.27845,-0.27095,-0.26473,-0.26448,-0.26537,-0.26474,-0.26502,-0.26596,-0.26791,-0.27271,-0.27043,-0.27248,-0.3249,-0.33836,-0.36106,-0.36857,-0.3675,-0.38249,-0.38879,-0.38715,-0.38402,-0.37842,-0.37542,-0.36473,-0.35651,-0.36465,-0.3434,-0.31135,-0.28975,-0.27305,-0.26153,-0.25289,-0.20838,-0.19091,-0.16978,-0.14869
