-0.01208,-0.012958,-0.016238,-0.021222,-0.021366,-0.022867,-0.023665,-0.023664,-0.023282,-0.02314,-0.022892,-0.022813,-0.022593,-0.021876,-0.022377,-0.022372,-0.023002,-0.022904,-0.022689,-0.022125,-0.020112,-0.016298,-0.014632
0.27915,0.27979,0.28225,0.2848,0.28697,0.2825,0.27908,0.27705,0.27687,0.27692,0.27699,0.27703,0.27762,0.27779,0.27857,0.2796,0.28188,0.28184,0.2819,0.28184,0.28027,0.276,0.26765
-0.34859,-0.34905,-0.34917,-0.34931,-0.34884,-0.34911,-0.34938,-0.34965,-0.34993,-0.35014,-0.35032,-0.35044,-0.35019,-0.34991,-0.34981,-0.34971,-0.34972,-0.34977,-0.34992,-0.34995,-0.34894,-0.34841,-0.34385
-0.073452,-0.079605,-0.085583,-0.095193,-0.098424,-0.10456,-0.10383,-0.10908,-0.10738,-0.11101,-0.11233,-0.11596,-0.1184,-0.12029,-0.12288,-0.12062,-0.10921,-0.10356,-0.078488,-0.070091,-0.050353,-0.035872,-0.028435
-0.003596,-0.0054834,-0.0052787,-0.0092121,-0.0086393,-0.0094712,-0.010126,-0.010312,-0.010574,-0.010714,-0.010808,-0.010889,-0.010927,-0.011085,-0.011165,-0.011481,-0.012255,-0.012163,-0.012406,-0.012696,-0.012429,-0.011394,-0.0088872
-0.038089,-0.038555,-0.038295,-0.037502,-0.035135,-0.03534,-0.034726,-0.034861,-0.034898,-0.033988,-0.033083,-0.0334,-0.032199,-0.031272,-0.030346,-0.029276,-0.027778,-0.026631,-0.02556,-0.023389,-0.018093,-0.012343,-0.0083867
-0.067363,-0.071067,-0.072417,-0.071936,-0.075916,-0.069951,-0.066475,-0.070552,-0.072569,-0.075338,-0.077579,-0.080055,-0.081874,-0.080762,-0.079614,-0.080463,-0.080816,-0.080794,-0.080927,-0.082253,-0.086717,-0.088019,-0.086464
-0.0075885,-0.0021978,0.0071995,0.0070856,0.010434,0.0066717,0.0031943,0.0039579,0.0073459,0.011535,0.011429,0.014508,0.015444,0.017252,0.017973,0.017485,0.016909,0.014432,0.0043599,-0.0051196,-0.005149,-0.0060857,-0.0090372
0.0041302,0.0050469,0.006261,0.0087695,0.0089662,0.0096809,0.01011,0.010236,0.011132,0.010826,0.010549,0.01106,0.011234,0.011561,0.011819,0.012656,0.012339,0.013035,0.013482,0.012867,0.011461,0.011019,0.0089236
-0.20887,-0.25827,-0.29256,-0.3346,-0.35221,-0.37958,-0.39539,-0.40829,-0.41893,-0.42288,-0.42202,-0.41472,-0.40321,-0.37542,-0.35537,-0.2845,-0.26101,-0.21257,-0.17822,-0.1311,-0.083532,-0.062428,-0.034313
-0.55016,-0.50818,-0.45863,-0.42187,-0.39344,-0.36795,-0.34932,-0.33318,-0.326,-0.31803,-0.31408,-0.30706,-0.31524,-0.2854,-0.26122,-0.25868,-0.26359,-0.27235,-0.28529,-0.27779,-0.28522,-0.28512,-0.29167
-0.15972,-0.18244,-0.18158,-0.15981,-0.14633,-0.13371,-0.13012,-0.1288,-0.12762,-0.12397,-0.11776,-0.11792,-0.12096,-0.13728,-0.11985,-0.11769,-0.098338,-0.070687,-0.047228,-0.038971,-0.041808,-0.047557,-0.058013
1.8513e-09,2.1642e-09,2.1762e-09,1.008e-09,5.0958e-10,6.3983e-10,4.4441e-10,8.1666e-10,1.7432e-09,2.4408e-09,5.8981e-09,5.9013e-09,5.8125e-09,4.7106e-09,4.1558e-09,3.2918e-09,2.92e-09,2.7296e-09,3.4476e-09,4.55e-09,3.7118e-09,3.9664e-09,3.5269e-09
0.095655,0.084573,0.071047,0.062274,0.061242,0.06318,0.063695,0.064405,0.062533,0.061805,0.060446,0.061022,0.059625,0.059934,0.058283,0.056423,0.056705,0.057411,0.056544,0.058357,0.060264,0.063733,0.068941
0.055921,0.056563,0.059189,0.061971,0.063692,0.063667,0.063368,0.063992,0.064315,0.064485,0.064485,0.064836,0.065246,0.066102,0.066678,0.066961,0.066927,0.065761,0.063402,0.056758,0.053166,0.050447,0.044917
-0.15576,-0.25905,-0.32282,-0.37201,-0.4162,-0.44374,-0.46166,-0.47155,-0.48337,-0.48349,-0.48773,-0.49039,-0.49201,-0.49792,-0.49446,-0.4968,-0.49864,-0.49987,-0.50119,-0.50192,-0.50177,-0.50277,-0.50341
-1.1773e-09,5.9105e-11,-6.8284e-11,7.6774e-10,2.0429e-09,1.371e-09,1.1328e-09,1.9762e-10,1.2792e-09,1.8455e-09,5.403e-09,5.1503e-09,4.9656e-09,4.5309e-09,3.8735e-09,4.1032e-09,4.2996e-09,4.037e-09,3.8479e-09,3.8524e-09,3.61e-09,3.2853e-09,1.7093e-09
0.10694,0.11031,0.11422,0.12051,0.12094,0.13045,0.14013,0.14576,0.15073,0.15282,0.15589,0.15415,0.15224,0.15026,0.14826,0.14732,0.14513,0.14435,0.14252,0.13449,0.12638,0.1104,0.10442
0.044876,0.042776,0.042904,0.042494,0.042771,0.042963,0.042979,0.04306,0.04297,0.042801,0.04261,0.042535,0.042207,0.04135,0.039503,0.037237,0.035413,0.033981,0.032403,0.030957,0.03281,0.035597,0.040332
-0.49493,-0.49235,-0.49035,-0.4902,-0.48876,-0.48658,-0.4864,-0.48561,-0.48507,-0.48362,-0.48388,-0.48219,-0.48,-0.48004,-0.48015,-0.48046,-0.48066,-0.48138,-0.48258,-0.48428,-0.48564,-0.48738,-0.48949
