0.0052759,0.00511,0.0043613,0.003534,0.002829,0.002876,0.0027022,0.0031082,0.0048974,0.0053053,0.0056587,0.0061406,0.0070086,0.007591,0.0076921,0.008079,0.0083696,0.0086475,0.0082542,0.0097509,0.0093283,0.0079147,0.0077152,0.0072201,0.0069142,0.0066469,0.0060937,0.0058614,0.0055649,0.0038895,0.0039908,0.0034924,0.0032606,-0.00086159,-0.0017107,-0.0036905,-0.0070753,-0.008202,-0.010465,-0.010111,-0.0097931,-0.0075944,-0.0053636,-0.0022607,-0.00026491,0.0010147,0.0023055,0.002204,0.0036208,0.0061435,0.0095247,0.012471,0.014069,0.014901,0.015423,0.016103,0.016497,0.016373,0.016447,0.016189,0.015848,0.015235,0.013985,0.013424,0.013125,0.012413,0.011718,0.010655,0.01062,0.010244,0.0099929,0.0097772,0.0094741,0.0092503,0.0090844,0.0089525,0.0089743,0.0089979,0.0086609
0.22466,0.22109,0.22215,0.21898,0.2151,0.21438,0.21435,0.2137,0.21603,0.21931,0.22173,0.22816,0.22938,0.23369,0.23802,0.24108,0.24425,0.24803,0.24831,0.2478,0.24971,0.25171,0.25314,0.25277,0.25462,0.25447,0.25576,0.2557,0.25684,0.2572,0.25855,0.25951,0.25982,0.26053,0.26347,0.26517,0.26379,0.26587,0.26799,0.27077,0.27386,0.27694,0.27851,0.2786,0.27758,0.27678,0.27443,0.27193,0.26414,0.26041,0.25794,0.25436,0.25201,0.24738,0.25111,0.25257,0.25076,0.25108,0.25116,0.25178,0.25221,0.25349,0.25427,0.25543,0.26026,0.26048,0.26049,0.26271,0.2623,0.26357,0.26457,0.26448,0.26623,0.26779,0.26897,0.2699,0.27002,0.2706,0.27071
-0.29131,-0.28444,-0.28407,-0.28461,-0.28535,-0.2863,-0.28491,-0.28572,-0.29018,-0.29215,-0.29742,-0.3023,-0.3094,-0.30852,-0.31186,-0.31403,-0.31338,-0.3147,-0.31535,-0.31659,-0.31844,-0.32472,-0.32012,-0.3251,-0.32373,-0.33128,-0.32729,-0.32943,-0.3322,-0.33052,-0.33196,-0.33199,-0.33204,-0.33222,-0.33265,-0.33466,-0.33796,-0.34479,-0.34378,-0.34738,-0.35183,-0.3519,-0.35195,-0.35288,-0.35034,-0.34935,-0.34537,-0.33901,-0.33527,-0.33071,-0.32616,-0.32277,-0.32034,-0.3207,-0.32116,-0.32081,-0.32164,-0.32468,-0.32519,-0.32749,-0.3273,-0.3331,-0.33593,-0.33527,-0.33651,-0.33774,-0.3383,-0.33908,-0.3399,-0.34087,-0.34237,-0.34363,-0.34466,-0.34549,-0.34558,-0.34552,-0.34605,-0.34612,-0.34657
-0.2052,-0.1815,-0.14306,-0.14011,-0.12303,-0.10642,-0.088645,-0.087016,-0.0786,-0.070252,-0.062928,-0.0579,-0.052565,-0.04579,-0.047219,-0.046816,-0.047017,-0.048081,-0.046283,-0.04334,-0.034232,-0.026806,-0.017439,-0.01137,-0.012163,-0.011167,-0.010829,-0.011698,-0.013059,-0.01398,-0.017978,-0.02337,-0.027749,-0.031145,-0.032329,-0.030662,-0.02841,-0.027419,-0.028856,-0.026249,-0.025956,-0.029235,-0.036768,-0.038191,-0.042193,-0.04359,-0.045292,-0.048955,-0.049462,-0.050783,-0.05284,-0.052561,-0.052601,-0.052578,-0.052182,-0.051593,-0.050255,-0.04869,-0.047128,-0.04693,-0.046666,-0.044571,-0.042024,-0.040583,-0.03977,-0.038239,-0.038309,-0.038397,-0.038459,-0.037696,-0.036482,-0.036399,-0.03652,-0.036706,-0.036359,-0.035993,-0.035651,-0.035382,-0.034771
0.0026578,0.003146,0.0037689,0.0040142,0.0044527,0.0047887,0.0057866,0.0060266,0.0059491,0.0058278,0.0056438,0.0053144,0.0053735,0.0044658,0.00085952,-0.0051664,-0.0075606,-0.017947,-0.021299,-0.026562,-0.028809,-0.029173,-0.032214,-0.032412,-0.033508,-0.034348,-0.034984,-0.035637,-0.036648,-0.036258,-0.037285,-0.037276,-0.038381,-0.038441,-0.038587,-0.037111,-0.035782,-0.031926,-0.027801,-0.024536,-0.021572,-0.018636,-0.015063,-0.014482,-0.012181,-0.01016,-0.0089524,-0.0080742,-0.0064138,-0.0048726,-0.0038584,-0.0033643,-0.002595,-0.0028313,-0.0023739,-0.0024111,-0.0025372,-0.002494,-0.0025627,-0.0026618,-0.0026794,-0.0027351,-0.0030055,-0.0033467,-0.0033404,-0.0035352,-0.0037306,-0.0040251,-0.0043766,-0.0042061,-0.0044355,-0.0044418,-0.0044944,-0.0045219,-0.0045183,-0.0045172,-0.0045053,-0.0044882,-0.0044544
-0.035161,-0.037017,-0.041667,-0.041229,-0.036208,-0.037848,-0.039518,-0.037864,-0.038247,-0.038409,-0.092602,-0.10645,-0.14025,-0.15407,-0.18005,-0.2118,-0.23343,-0.27307,-0.31857,-0.3765,-0.39629,-0.42302,-0.46497,-0.49814,-0.51996,-0.53611,-0.55329,-0.55193,-0.55406,-0.55306,-0.53727,-0.48918,-0.4501,-0.41993,-0.40546,-0.34678,-0.27371,-0.23385,-0.19266,-0.15517,-0.11759,-0.081918,-0.053193,-0.031375,-0.0036808,-0.0039699,0.0073696,0.0077718,-0.012514,-0.023186,-0.033682,-0.043725,-0.05035,-0.054568,-0.062926,-0.071115,-0.052208,-0.041086,-0.031222,-0.020397,-0.0046691,-0.0034431,0.0077901,0.0063923,0.013758,0.014395,0.01626,0.023457,0.023499,-0.0038373,-0.015605,-0.027508,-0.038431,-0.051189,-0.054111,-0.055064,-0.058289,-0.062432,-0.062759
-0.078142,-0.079281,-0.078983,-0.081654,-0.083275,-0.086398,-0.089652,-0.08983,-0.094618,-0.10421,-0.1208,-0.15288,-0.18847,-0.27531,-0.32205,-0.39209,-0.43076,-0.54097,-0.47081,-0.48739,-0.49052,-0.48902,-0.47246,-0.44407,-0.44488,-0.43499,-0.4402,-0.43367,-0.41565,-0.38684,-0.3685,-0.36856,-0.37649,-0.34223,-0.31696,-0.29902,-0.2266,-0.17914,-0.12852,-0.086675,-0.057361,-0.037189,-0.026616,-0.024213,-0.026286,-0.034584,-0.053651,-0.076288,-0.11038,-0.14421,-0.17127,-0.19195,-0.20379,-0.20361,-0.20621,-0.20534,-0.18971,-0.16719,-0.14997,-0.13544,-0.12499,-0.12489,-0.12369,-0.12205,-0.12195,-0.12171,-0.1218,-0.12279,-0.12634,-0.13615,-0.14964,-0.16558,-0.16481,-0.16867,-0.17345,-0.17335,-0.1748,-0.17562,-0.17662
-0.031583,-0.028975,-0.030661,-0.031565,-0.035704,-0.035259,-0.033736,-0.035984,-0.037785,-0.040711,-0.046063,-0.06436,-0.047042,-0.1095,-0.13584,-0.15416,-0.15525,-0.13812,-0.095774,-0.1232,-0.14387,-0.14731,-0.15654,-0.16124,-0.16464,-0.16379,-0.16348,-0.16621,-0.16469,-0.15116,-0.14361,-0.031977,0.039254,-0.046352,-0.051203,-0.018505,0.024092,0.054973,0.069549,0.073815,0.082988,0.078539,0.065056,0.060826,0.053865,0.038104,0.01263,-0.0082455,-0.037266,-0.062099,-0.071589,-0.078029,-0.079544,-0.078691,-0.074462,-0.065983,-0.049585,-0.025979,-0.0083042,0.013184,0.019267,0.03038,0.035382,0.045195,0.044243,0.046702,0.047704,0.048221,0.049214,0.042695,0.035996,0.03193,0.02794,0.020159,0.021702,0.020975,0.02136,0.01988,0.019388
-0.0043405,-0.0050966,-0.0055959,-0.0052406,-0.0055084,-0.0056644,-0.0058079,-0.0060634,-0.0059196,-0.0057436,-0.0054986,-0.0055327,-0.0051895,-0.003469,-0.00084935,0.0053178,0.01178,0.013219,0.017869,0.022223,0.026166,0.028792,0.031068,0.033951,0.033682,0.03479,0.035411,0.035899,0.036317,0.037284,0.03804,0.038589,0.038824,0.039144,0.03968,0.038713,0.037003,0.033574,0.029157,0.025756,0.020618,0.019581,0.018174,0.015576,0.01323,0.011409,0.010365,0.0096354,0.0083061,0.0053438,0.005159,0.0046453,0.0039457,0.0035296,0.0027731,0.0031328,0.0032804,0.0030754,0.0030515,0.0030819,0.0031102,0.003175,0.0032845,0.0033183,0.0034298,0.003584,0.0036265,0.0037383,0.0038763,0.0039874,0.0040741,0.0041464,0.0041508,0.0041315,0.0041089,0.0040809,0.0040463,0.0040683,0.0040664
-0.18782,-0.15413,-0.097704,-0.064686,-0.042667,-0.031741,-0.033799,-0.041637,-0.049825,-0.064992,-0.070074,-0.077383,-0.084054,-0.097189,-0.14446,-0.17087,-0.19634,-0.22724,-0.2988,-0.34419,-0.37654,-0.40039,-0.42463,-0.45028,-0.46693,-0.47957,-0.4884,-0.49279,-0.49539,-0.4816,-0.45929,-0.43304,-0.40428,-0.34232,-0.31526,-0.261,-0.22987,-0.18238,-0.14806,-0.11645,-0.085534,-0.060126,-0.022214,-0.0015465,0.013402,0.022912,0.031545,0.030694,0.029433,0.026824,0.021669,0.011536,-0.0012872,-0.02203,-0.038723,-0.055118,-0.067505,-0.077991,-0.086783,-0.097677,-0.10819,-0.090617,-0.077568,-0.0666,-0.055735,-0.048305,-0.041594,-0.041172,-0.039454,-0.038734,-0.0379,-0.036974,-0.035248,-0.035125,-0.034533,-0.034089,-0.033789,-0.033546,-0.033296
