0.0051638,0.0051471,0.0051786,0.0051513,0.0051286,0.005158,0.005152,0.0053429,0.0066354,0.0064279,0.0067512,0.0068341,0.0058479,0.0047011,0.0041836,0.0042443,0.0029932,0.0021627,0.00046762,-0.00064817,-0.0012303,-0.0015662,-0.0019152,-0.0018534,-0.0017887,-0.0015848,-0.0017494,-0.0017455,-0.0018775,-0.0019255,-0.0020587,-0.0021122,-0.0027634,-0.0032643,-0.0032238,-0.0034596,-0.0037013,-0.0037808,-0.0037418,-0.0038702,-0.0038986,-0.0039268,-0.0039686,-0.0039596,-0.0038216,-0.0036351,-0.0034566,-0.0030599,-0.0022655,-0.00094788,0.00036325,0.0022086,0.0018471
0.052594,0.052683,0.05277,0.052749,0.052727,0.052809,0.052871,0.052861,0.052871,0.052962,0.052736,0.052566,0.051203,0.049305,0.046337,0.04434,0.042568,0.041328,0.0403,0.039286,0.038494,0.037878,0.037561,0.037209,0.03703,0.036496,0.036127,0.035918,0.03572,0.035321,0.034194,0.033605,0.033,0.032304,0.031259,0.029407,0.02495,0.026977,0.025446,0.024221,0.018531,0.018747,0.017533,0.016267,0.015477,0.014382,0.013664,0.012982,0.011928,0.010796,0.010113,0.0084793,0.0059697
-0.079766,-0.079861,-0.079908,-0.079967,-0.08005,-0.079987,-0.079884,-0.079748,-0.079523,-0.079265,-0.078826,-0.078308,-0.077728,-0.077282,-0.075908,-0.076018,-0.070474,-0.073756,-0.071755,-0.070696,-0.068925,-0.067823,-0.067058,-0.066373,-0.066053,-0.065877,-0.065156,-0.064138,-0.063917,-0.06238,-0.061989,-0.060605,-0.058834,-0.056883,-0.056987,-0.05499,-0.05292,-0.050597,-0.04872,-0.046793,-0.044714,-0.041959,-0.042358,-0.039519,-0.038651,-0.037188,-0.036188,-0.035552,-0.035233,-0.032219,-0.032152,-0.031299,-0.030019
-0.061216,-0.061803,-0.062212,-0.062494,-0.062571,-0.062725,-0.062945,-0.063184,-0.063647,-0.064218,-0.06518,-0.066118,-0.067196,-0.068167,-0.068633,-0.068889,-0.068903,-0.06963,-0.070335,-0.07069,-0.070906,-0.071017,-0.071039,-0.070743,-0.070578,-0.07071,-0.070648,-0.070854,-0.0711,-0.071482,-0.072441,-0.074524,-0.075679,-0.077457,-0.08208,-0.082751,-0.082784,-0.082898,-0.082977,-0.083714,-0.083695,-0.083927,-0.084219,-0.084307,-0.084475,-0.084498,-0.084403,-0.084507,-0.084776,-0.08532,-0.085926,-0.086227,-0.083037
0.019226,0.019256,0.019218,0.019401,0.019423,0.019568,0.019562,0.019508,0.019561,0.019501,0.019183,0.018666,0.017741,0.012061,0.0048192,0.00062739,-0.0018315,-0.0019285,-0.0011672,0.00024687,0.0024625,0.002445,0.0025064,0.0026407,0.0028454,0.0031774,0.0041561,0.0051471,0.0048481,0.0043997,0.0033924,0.0029315,0.0032696,0.0035196,0.0036004,0.0037557,0.0032763,0.0036294,0.0033499,0.0034433,0.0033267,0.0033317,0.0034108,0.0035,0.0037315,0.0038685,0.004222,0.0050015,0.0060188,0.0070913,0.0071506,0.007434,0.008049
-0.028956,-0.028743,-0.028504,-0.02836,-0.038758,-0.047192,-0.051639,-0.062338,-0.11406,-0.15403,-0.22077,-0.30441,-0.3362,-0.31853,-0.2873,-0.25925,-0.24263,-0.23786,-0.24188,-0.24492,-0.25212,-0.25796,-0.26031,-0.25679,-0.25905,-0.28571,-0.30473,-0.32142,-0.33982,-0.35062,-0.34733,-0.30838,-0.29635,-0.28875,-0.28491,-0.28264,-0.27859,-0.28294,-0.28214,-0.28317,-0.28229,-0.29492,-0.30616,-0.31567,-0.32369,-0.33312,-0.33656,-0.32808,-0.31515,-0.30492,-0.29879,-0.29493,-0.29989
-0.15608,-0.15613,-0.15618,-0.15626,-0.17648,-0.21713,-0.30751,-0.36085,-0.42661,-0.48274,-0.54665,-0.59686,-0.63883,-0.70311,-0.74061,-0.77321,-0.7918,-0.8018,-0.81469,-0.82217,-0.82572,-0.83463,0.85095,0.85518,0.86123,-0.84688,-0.82566,-0.8016,-0.79613,-0.78553,-0.78241,0.82362,0.84224,0.86054,0.85656,0.85528,0.85616,0.85674,0.85698,0.85708,0.85662,-0.84545,-0.82847,-0.81668,-0.80466,-0.78722,-0.77148,-0.76406,-0.76036,-0.75102,-0.6989,-0.66051,-0.60388
0.010907,0.011182,0.011249,0.0051469,-0.0062414,-0.03195,-0.036926,-0.049387,-0.047998,-0.14678,-0.10525,-0.067121,-0.062345,-0.050186,-0.045414,-0.041801,-0.034943,-0.031086,-0.029347,-0.043218,-0.052886,-0.072745,-0.086684,-0.091305,-0.096995,-0.12917,-0.16861,-0.18963,-0.20817,-0.22132,-0.22959,-0.20404,-0.17097,-0.16017,-0.1562,-0.15855,-0.15546,-0.15169,-0.15368,-0.14953,-0.14264,-0.16449,-0.19156,-0.20518,-0.21758,-0.22673,-0.18861,-0.14051,-0.10966,-0.071096,-0.15326,-0.12054,-0.088895
-0.018175,-0.018294,-0.018409,-0.018496,-0.018515,-0.018526,-0.018522,-0.018871,-0.018638,-0.018664,-0.018393,-0.017751,-0.015851,-0.010989,-0.0039824,-0.00046502,0.0026311,0.0030151,0.0026987,0.0023573,0.0017371,0.0015048,0.0017407,0.00039052,-0.00042946,-0.0009858,-0.0018264,-0.0031028,-0.00276,-0.0034388,-0.0034654,-0.0031399,-0.0026677,-0.0023552,-0.0021453,-0.0018185,-0.0018284,-0.0019149,-0.0020791,-0.0021911,-0.0023014,-0.0024245,-0.0024676,-0.002647,-0.002786,-0.0031697,-0.0038577,-0.0045894,-0.0046084,-0.0046007,-0.0053609,-0.0057697,-0.0062278
-0.065615,-0.065752,-0.066075,-0.067204,-0.07365,-0.089874,-0.094485,-0.10606,-0.16959,-0.20379,-0.23509,-0.29151,-0.31619,-0.3371,-0.35203,-0.363,-0.37682,-0.37936,-0.37845,-0.37897,-0.37882,-0.3794,-0.38038,-0.37508,-0.37282,-0.37258,-0.37137,-0.37078,-0.36963,-0.3696,-0.37118,-0.3715,-0.36804,-0.36461,-0.35713,-0.34712,-0.34383,-0.33759,-0.33195,-0.33078,-0.32967,-0.32522,-0.32502,-0.32523,-0.32229,-0.32162,-0.31654,-0.31588,-0.31027,-0.29602,-0.29839,-0.30928,-0.3112
