-0.006072,-0.0060635,-0.0060468,-0.006011,-0.0058102,-0.0055536,-0.0042051,-0.0028826,0.0010018,0.0026148,0.00036287,0.0048067,0.0091134,0.010341,0.012851,0.016068,0.019141,0.018612,0.019821,0.019928,0.020338,0.020761,0.021097,0.023675,0.023693,0.024569,0.02565,0.025402,0.025919,0.026382,0.0293,0.029128,0.029643,0.029311,0.028865,0.027848,0.026135,0.023649,0.023254,0.022209,0.020763,0.018651,0.017094,0.015003,0.011817,0.0087336,0.0056472,0.0028021,0.0002039,-0.0025443,-0.0071347,-0.0082021,-0.0089398,-0.0107,-0.010767,-0.011132,-0.011795,-0.012263,-0.01296,-0.013717,-0.013641,-0.013595,-0.014169,-0.014788,-0.014487,-0.014678,-0.014572,-0.014595,-0.014483,-0.014383,-0.014306,-0.014218,-0.014111,-0.014,-0.013887,-0.013691,-0.013574,-0.01347,-0.013424,-0.013404
0.26539,0.26674,0.26802,0.26907,0.26926,0.26993,0.27067,0.27217,0.27553,0.27328,0.27325,0.27486,0.2772,0.2782,0.28078,0.2806,0.28063,0.28092,0.28427,0.28159,0.2828,0.28368,0.28394,0.28412,0.28406,0.28392,0.28396,0.28391,0.28393,0.28406,0.28508,0.28633,0.28711,0.28626,0.28619,0.28531,0.28484,0.28395,0.28344,0.28265,0.28155,0.28061,0.27749,0.27551,0.26333,0.26321,0.25012,0.25349,0.24736,0.24388,0.24302,0.24326,0.24463,0.24269,0.24282,0.24352,0.24478,0.24602,0.25024,0.25064,0.25289,0.2541,0.2551,0.25633,0.2577,0.25756,0.26094,0.26045,0.2609,0.26315,0.26184,0.26327,0.26446,0.26503,0.26544,0.26563,0.26599,0.26629,0.26694,0.26751
-0.33953,-0.33975,-0.3402,-0.3405,-0.34119,-0.34115,-0.34206,-0.34308,-0.3445,-0.34573,-0.34711,-0.34823,-0.35048,-0.35185,-0.35445,-0.35348,-0.35572,-0.35702,-0.35779,-0.35843,-0.35978,-0.35986,-0.3604,-0.36098,-0.36113,-0.3611,-0.36155,-0.36198,-0.36223,-0.36232,-0.36237,-0.36256,-0.36281,-0.36255,-0.36196,-0.3616,-0.36125,-0.35869,-0.35871,-0.3586,-0.35693,-0.35331,-0.35096,-0.34274,-0.33557,-0.32785,-0.315,-0.31175,-0.3109,-0.30933,-0.30997,-0.30796,-0.30816,-0.30872,-0.31083,-0.31422,-0.31743,-0.31891,-0.3219,-0.32437,-0.32607,-0.328,-0.32961,-0.33122,-0.33271,-0.33789,-0.33469,-0.33435,-0.33425,-0.33434,-0.33794,-0.341,-0.34299,-0.34434,-0.34534,-0.34612,-0.34675,-0.34685,-0.34726,-0.34735
-0.058336,-0.058495,-0.058201,-0.057994,-0.057692,-0.057846,-0.05888,-0.063026,-0.062393,-0.063259,-0.06876,-0.072178,-0.069803,-0.072287,-0.07301,-0.072556,-0.069974,-0.069132,-0.064456,-0.060342,-0.056412,-0.051901,-0.04812,-0.044327,-0.040009,-0.04188,-0.037304,-0.035292,-0.034588,-0.034893,-0.035161,-0.035713,-0.041598,-0.05057,-0.057693,-0.062855,-0.066185,-0.06603,-0.065672,-0.066298,-0.066437,-0.066674,-0.068251,-0.07484,-0.076195,-0.079343,-0.084174,-0.083185,-0.086645,-0.091322,-0.099872,-0.098692,-0.10348,-0.10715,-0.10984,-0.11146,-0.11286,-0.11441,-0.11664,-0.11808,-0.11982,-0.11882,-0.12262,-0.12177,-0.1246,-0.1265,-0.1277,-0.1277,-0.12751,-0.12796,-0.12798,-0.12786,-0.12812,-0.12831,-0.12835,-0.12831,-0.12826,-0.12821,-0.12814,-0.12808
0.00031352,0.00032727,0.00034992,0.00036588,0.00043618,0.0004714,0.00086599,0.00064002,0.0009481,0.0012068,-6.7825e-05,-0.0027824,-0.0027407,-0.0021029,-0.0019031,-0.0036563,-0.0049057,-0.0064202,-0.0069922,-0.0072502,-0.0076357,-0.0074971,-0.0073824,-0.0073358,-0.0074798,-0.0076026,-0.0077847,-0.0077938,-0.0078583,-0.0079156,-0.0082474,-0.0087777,-0.0089912,-0.0098073,-0.010168,-0.010523,-0.011992,-0.011129,-0.0098957,-0.0097696,-0.0080727,-0.0059264,-0.0021869,-0.0017618,-9.5378e-05,0.0014565,0.0023203,0.0034483,0.003884,0.0040368,0.004401,0.0046641,0.0045232,0.0043672,0.0043059,0.0040146,0.0037945,0.0035579,0.0030542,0.0027317,0.0019529,0.00014613,-0.00091899,-0.0010339,-0.00092708,-0.00087235,-0.0016552,-0.0023023,-0.0021974,-0.0026515,-0.0025822,-0.0029116,-0.0029333,-0.0030862,-0.0032257,-0.0033162,-0.0033187,-0.0033499,-0.0033686,-0.0033719
0.018664,0.018776,0.0059845,-0.00077177,-0.0094053,-0.032684,-0.062872,-0.13385,-0.18404,-0.21794,-0.25559,-0.25392,-0.28509,-0.31883,-0.3862,-0.41958,-0.47047,-0.49656,-0.52028,-0.53641,-0.54774,-0.55495,-0.55762,-0.55599,-0.55572,-0.55496,-0.55138,-0.54466,-0.53728,-0.52369,-0.49811,-0.47589,-0.41893,-0.39245,-0.32248,-0.29053,-0.22968,-0.20202,-0.12122,-0.1002,-0.052513,-0.020706,0.0063371,0.029101,0.043433,0.051312,0.053515,0.05359,0.053446,0.042358,0.025034,0.013152,0.0025845,-0.0056964,-0.014577,-0.016941,-0.021229,-0.025965,-0.017225,-0.0038693,0.0059413,0.014761,0.019969,0.027208,0.027683,0.029344,0.031741,0.032823,0.03558,0.033635,0.032923,0.033968,0.034181,0.034068,0.033919,0.033813,0.033573,0.033596,0.03362,0.033681
-0.14928,-0.14961,-0.16536,-0.20854,-0.27109,-0.31505,-0.38763,-0.43274,-0.49444,-0.53248,-0.55815,-0.56873,-0.54401,-0.49754,-0.44841,-0.40785,-0.37647,-0.35122,-0.33337,-0.31497,-0.30791,-0.30475,-0.3046,-0.30264,-0.30003,-0.29708,-0.29619,-0.29345,-0.2905,-0.28616,-0.2914,-0.29974,-0.32573,-0.36081,-0.35825,-0.35244,-0.32485,-0.28816,-0.19224,-0.15053,-0.11014,-0.082146,-0.071351,-0.072043,-0.072285,-0.07558,-0.08418,-0.1078,-0.12743,-0.13565,-0.15704,-0.17267,-0.18445,-0.18733,-0.19134,-0.19288,-0.19092,-0.18683,-0.18041,-0.17169,-0.16507,-0.15687,-0.14658,-0.1462,-0.14318,-0.1404,-0.13833,-0.13885,-0.13908,-0.14106,-0.14201,-0.14362,-0.14632,-0.14894,-0.14839,-0.14748,-0.14818,-0.1471,-0.14362,-0.1387
-0.039432,-0.039218,-0.036962,-0.014872,-0.087289,-0.065954,-0.17354,-0.21472,-0.24943,-0.2633,-0.14888,-0.12047,-0.085889,-0.070106,-0.072791,-0.08585,-0.095885,-0.10819,-0.11318,-0.12519,-0.12936,-0.14227,-0.15402,-0.16815,-0.16771,-0.17291,-0.17626,-0.17617,-0.17413,-0.16743,-0.16418,-0.16305,-0.13362,-0.093802,-0.097026,-0.096306,-0.0759,-0.069782,-0.038441,-0.010973,-0.0040506,0.010028,0.012904,0.011765,0.0013173,-0.019091,-0.034528,-0.040105,-0.048527,-0.053211,-0.061347,-0.055335,-0.058947,-0.058893,-0.059346,-0.055597,-0.059343,-0.058115,-0.052731,-0.041762,-0.038949,-0.03387,-0.031936,-0.029716,-0.028902,-0.03013,-0.030068,-0.034196,-0.041973,-0.047271,-0.050449,-0.052398,-0.053856,-0.054695,-0.056969,-0.055347,-0.054107,-0.052459,-0.050478,-0.048016
0.00061337,0.00061895,0.00063361,0.00064957,0.00067749,0.00070668,0.00082307,0.00086488,0.00091767,0.00095414,-9.4483e-05,-0.0022949,-0.0018437,-0.0014002,-0.0018388,-0.0032284,-0.0037955,-0.0045313,-0.0041517,-0.0048775,-0.0053558,-0.0052086,-0.0051436,-0.0052195,-0.0052914,-0.005358,-0.0054043,-0.0053933,-0.0054182,-0.0055433,-0.0057964,-0.0062873,-0.0070334,-0.0075408,-0.0076934,-0.0082389,-0.0084343,-0.0087615,-0.0085393,-0.0081047,-0.0069049,-0.0041698,-0.003664,-0.0023639,-0.0015449,0.00026171,0.0008506,0.0012272,0.002424,0.0020518,0.002881,0.0027277,0.0030664,0.0031697,0.0030474,0.0029189,0.0026298,0.0024275,0.0021287,0.0017056,0.0011309,0.00015634,-0.00063968,-0.00053016,-0.0012041,-0.0011248,-0.001714,-0.0016135,-0.0020802,-0.0021144,-0.0023553,-0.0026077,-0.0026313,-0.0027553,-0.0028724,-0.0029238,-0.0029281,-0.0029689,-0.0029809,-0.0029717
-0.024751,-0.02491,-0.025601,-0.025669,-0.025819,-0.025902,-0.026839,-0.028954,-0.031034,-0.034589,-0.029506,-0.02779,-0.02952,-0.028563,-0.025816,-0.028118,-0.029035,-0.027369,-0.027944,-0.027756,-0.027794,-0.027813,-0.027818,-0.027815,-0.027444,-0.026786,-0.034709,-0.036194,-0.040913,-0.053719,-0.058818,-0.064662,-0.058389,-0.05143,-0.04874,-0.045858,-0.04467,-0.043923,-0.046795,-0.048951,-0.047651,-0.045592,-0.042882,-0.040776,-0.037531,-0.037466,-0.036959,-0.036166,-0.050471,-0.064806,-0.077578,-0.089065,-0.10144,-0.10585,-0.10861,-0.08991,-0.076777,-0.065832,-0.055607,-0.042527,-0.041824,-0.036803,-0.032336,-0.028362,-0.02451,-0.021739,-0.017481,-0.015706,-0.012245,-0.01042,-0.009409,-0.0094147,-0.009587,-0.0092198,-0.0092359,-0.0093693,-0.0095228,-0.0097423,-0.0096614,-0.0097199
