-0.0024684,-0.0026772,-0.0032222,-0.0026864,-0.001759,-0.0014045,-0.00059813,-3.987e-05,0.00048575,0.0012378,0.002623,0.0025794,0.0026198,0.0022759,0.0014682,0.0011216,0.00045308,-0.001656,-0.00076248,-0.0018061,-0.0024988,-0.0033618,-0.0042668,-0.0048182,-0.0054668,-0.0061887,-0.0086319,-0.0087357,-0.0084231,-0.0089701,-0.0091383,-0.0089807,-0.0085051,-0.0077837,-0.0067371,-0.0057063,-0.0046944,-0.0046482,-0.0040414,-0.0033391,-0.0029292,-0.0024966,-0.0023931,-0.0020626,-0.0014411,-0.00098131,-0.00072179,0.0017244,0.0032935,0.0041972,0.0038316,0.0047267,0.003705,0.0017707,0.0022247,0.0015595,0.0016616,0.0018883,0.0024094
0.25601,0.25235,0.24921,0.24655,0.23847,0.23877,0.23963,0.24068,0.24189,0.24412,0.24548,0.24519,0.24868,0.25385,0.25483,0.25755,0.26024,0.26262,0.26734,0.26716,0.27526,0.27819,0.27489,0.27442,0.27471,0.27712,0.27902,0.28041,0.28227,0.2846,0.28391,0.28326,0.28773,0.28532,0.28687,0.28662,0.28642,0.2863,0.28625,0.28712,0.28731,0.28732,0.28748,0.28769,0.28851,0.28986,0.29105,0.29136,0.29103,0.29072,0.28948,0.28925,0.28215,0.26512,0.26474,0.25087,0.23093,0.21281,0.19792
-0.32372,-0.31673,-0.31599,-0.31294,-0.31105,-0.3106,-0.31083,-0.30858,-0.30795,-0.31147,-0.31314,-0.3179,-0.32242,-0.32803,-0.33188,-0.33546,-0.34108,-0.34174,-0.34719,-0.34766,-0.35192,-0.3569,-0.35605,-0.35957,-0.35915,-0.3592,-0.36132,-0.36641,-0.36675,-0.36619,-0.36963,-0.36976,-0.3708,-0.37061,-0.37199,-0.37128,-0.37184,-0.37211,-0.37222,-0.37227,-0.37234,-0.37247,-0.37253,-0.37272,-0.37274,-0.37282,-0.37287,-0.37285,-0.37275,-0.37287,-0.37295,-0.372,-0.36832,-0.3568,-0.34322,-0.32614,-0.3037,-0.27008,-0.2557
-0.040706,-0.042537,-0.044976,-0.054957,-0.060919,-0.068456,-0.082281,-0.097354,-0.11297,-0.13818,-0.13828,-0.15365,-0.15634,-0.15768,-0.16101,-0.16445,-0.16928,-0.17294,-0.17603,-0.18163,-0.18497,-0.1867,-0.19271,-0.18912,-0.19367,-0.19283,-0.19563,-0.19762,-0.2002,-0.20653,-0.20539,-0.20659,-0.20893,-0.2108,-0.21457,-0.21575,-0.21709,-0.22199,-0.21883,-0.21824,-0.22004,-0.22099,-0.22123,-0.22218,-0.22247,-0.22092,-0.21897,-0.2178,-0.21386,-0.20398,-0.18658,-0.16805,-0.14795,-0.1268,-0.10974,-0.090252,-0.088371,-0.088206,-0.085322
-0.0024972,-0.0021493,-0.0022165,-0.0023417,-0.0021322,-0.0021428,-0.0024167,-0.0028346,-0.0034186,-0.0039782,-0.0044089,-0.0048995,-0.0054497,-0.0066359,-0.0073605,-0.0081309,-0.0088278,-0.010203,-0.01197,-0.013391,-0.013994,-0.014443,-0.014897,-0.015255,-0.015997,-0.015982,-0.016479,-0.016761,-0.016979,-0.017128,-0.017383,-0.017577,-0.016868,-0.01662,-0.015771,-0.012652,-0.011806,-0.01303,-0.012256,-0.012443,-0.012147,-0.012144,-0.012164,-0.012182,-0.012198,-0.012217,-0.012137,-0.011997,-0.011751,-0.011142,-0.010988,-0.0094316,-0.0073021,-0.0059409,-0.0042423,-0.0050285,-0.0028265,-0.0029046,-0.0024879
-0.027763,-0.027604,-0.027344,-0.026105,-0.026212,-0.025093,-0.02297,-0.022636,-0.022014,-0.021492,-0.019495,-0.019121,-0.018081,-0.01689,-0.015772,-0.015221,-0.014188,-0.013522,-0.01277,-0.012108,-0.011085,-0.010965,-0.01041,-0.009391,-0.0085154,-0.0080158,-0.0075279,-0.007121,-0.0059849,-0.0053847,-0.0055779,-0.0057136,-0.0071195,-0.0089657,-0.01208,-0.013222,-0.015632,-0.017024,-0.017279,-0.017658,-0.017826,-0.017885,-0.01803,-0.018066,-0.018202,-0.018098,-0.017857,-0.017514,-0.017462,-0.019599,-0.020929,-0.023831,-0.025728,-0.026784,-0.027052,-0.024613,-0.023016,-0.020339,-0.019522
-0.087516,-0.087465,-0.087433,-0.087479,-0.087484,-0.087347,-0.087313,-0.087242,-0.087186,-0.087142,-0.08715,-0.087223,-0.087562,-0.087974,-0.088108,-0.08854,-0.088828,-0.089468,-0.090796,-0.093135,-0.092743,-0.094607,-0.093421,-0.093302,-0.094109,-0.095734,-0.096161,-0.096169,-0.096178,-0.097615,-0.097587,-0.097403,-0.09824,-0.098758,-0.099262,-0.10007,-0.099909,-0.099863,-0.09976,-0.099624,-0.099424,-0.099395,-0.099274,-0.099129,-0.098969,-0.098646,-0.098596,-0.097637,-0.097839,-0.096563,-0.096527,-0.092685,-0.091702,-0.092129,-0.092141,-0.091522,-0.089075,-0.088435,-0.088153
-0.01298,-0.012479,-0.015009,-0.014544,-0.015803,-0.01709,-0.018552,-0.020161,-0.02177,-0.023078,-0.024215,-0.024984,-0.026151,-0.026922,-0.027345,-0.028516,-0.028311,-0.028684,-0.029116,-0.02949,-0.029877,-0.030151,-0.03014,-0.030188,-0.030207,-0.030225,-0.030287,-0.030436,-0.030541,-0.030806,-0.030808,-0.030739,-0.03063,-0.030661,-0.030773,-0.03105,-0.031613,-0.031417,-0.03123,-0.031016,-0.030827,-0.031294,-0.031617,-0.033063,-0.034098,-0.033219,-0.033767,-0.03401,-0.034481,-0.034699,-0.034943,-0.035367,-0.035405,-0.03525,-0.035661,-0.027243,-0.010869,-0.006358,-0.0066168
0.0027536,0.0027329,0.0026917,0.0024458,0.0021899,0.0025856,0.0025542,0.0034314,0.0042512,0.0050097,0.0054903,0.0057546,0.0073714,0.0073655,0.0080894,0.0090564,0.010048,0.010906,0.011885,0.01269,0.013573,0.01432,0.014941,0.015435,0.016558,0.016739,0.017892,0.019133,0.019546,0.019742,0.019799,0.019855,0.019234,0.018351,0.017823,0.015106,0.015025,0.014556,0.014485,0.014465,0.014348,0.014266,0.014269,0.01426,0.014221,0.014128,0.014015,0.013882,0.013647,0.012583,0.010639,0.010218,0.008215,0.0064154,0.0047032,0.0028184,0.0027337,0.0018624,0.00099091
-0.021984,-0.050517,-0.083029,-0.11454,-0.13158,-0.15467,-0.178,-0.19779,-0.21909,-0.24367,-0.26345,-0.27522,-0.2831,-0.28024,-0.27595,-0.27941,-0.2851,-0.28901,-0.29304,-0.2942,-0.29637,-0.29819,-0.30063,-0.303,-0.30307,-0.30467,-0.30436,-0.30483,-0.30607,-0.30696,-0.30837,-0.31274,-0.31393,-0.31598,-0.31779,-0.32066,-0.32405,-0.32657,-0.33186,-0.33226,-0.33808,-0.34556,-0.3542,-0.36204,-0.37041,-0.37514,-0.38258,-0.37856,-0.36149,-0.31097,-0.25919,-0.21349,-0.16601,-0.12017,-0.085138,-0.044427,-0.013938,0.0052636,0.0073846
-0.097591,-0.11479,-0.15486,-0.24039,-0.2932,-0.34958,-0.39811,-0.43779,-0.4541,-0.45244,-0.4553,-0.46209,-0.47196,-0.48851,-0.49955,-0.49853,-0.49229,-0.49122,-0.49334,-0.50019,-0.49437,-0.49843,-0.49758,-0.49432,-0.49194,-0.49033,-0.48991,-0.48979,-0.48782,-0.48327,-0.48708,-0.49206,-0.4889,-0.48712,-0.48637,-0.48673,-0.49018,-0.48685,-0.48756,-0.48526,-0.47719,-0.48161,-0.47027,-0.45527,-0.43117,-0.41925,-0.38741,-0.35734,-0.33731,-0.33275,-0.3265,-0.2976,-0.28763,-0.2441,-0.22618,-0.2192,-0.20052,-0.18989,-0.19262
-0.0093346,-0.0096664,-0.016432,-0.015022,-0.018024,-0.042663,-0.054352,-0.054627,-0.069512,-0.053533,-0.017741,-0.00095031,0.031842,0.038514,0.01989,0.003858,-0.010354,-0.010595,-0.0046922,0.0086685,0.011518,0.0022705,-0.013136,-0.019356,-0.01394,-0.0093003,0.0059858,0.024923,0.015908,0.0032626,0.0094532,0.021795,0.015039,-0.00047662,-0.0015194,0.016522,0.02382,0.031535,0.030445,0.035732,0.035,0.032858,0.029367,0.011751,-0.0078502,-0.012883,-0.019167,-0.01571,-0.00077603,0.019505,0.027806,0.020145,-0.033149,-0.065715,-0.052079,-0.037751,-0.044932,-0.044484,-0.056577
-1.1126e-09,-1.1061e-09,-1.01e-09,-8.9169e-10,-9.3145e-10,-9.0721e-10,-8.3614e-10,-8.6984e-10,-7.8673e-10,-7.2276e-10,-6.5606e-10,-7.6896e-10,-5.7789e-10,-7.7036e-10,-9.4037e-10,-8.4946e-10,-7.7665e-10,-7.0646e-10,-6.3312e-10,-6.3397e-10,-6.082e-10,-6.2962e-10,-4.5702e-10,-2.7747e-10,-2.2133e-10,-1.2168e-10,-1.2316e-10,-9.9039e-11,-9.8786e-11,-7.6046e-11,-6.4817e-11,-1.5052e-12,8.3345e-11,-8.1176e-11,-2.4072e-10,-2.6702e-10,3.7787e-11,2.5353e-10,1.1066e-10,3.8734e-10,5.8242e-10,7.0709e-10,7.4047e-10,7.602e-10,7.3145e-10,2.8044e-11,-1.0052e-09,-6.844e-10,-6.1094e-10,-3.2431e-10,4.0929e-11,6.6007e-10,7.1267e-10,5.2595e-10,6.4896e-10,6.2283e-10,5.8595e-10,5.5437e-10,5.5437e-10
0.091072,0.08844,0.086597,0.083221,0.083605,0.082623,0.082173,0.081282,0.080288,0.080882,0.081221,0.081486,0.081645,0.081228,0.080507,0.075572,0.077952,0.072665,0.067364,0.06422,0.061438,0.059566,0.058373,0.057042,0.054096,0.050852,0.046154,0.039926,0.040254,0.038201,0.038291,0.038205,0.038332,0.039113,0.039143,0.039781,0.040537,0.041432,0.042735,0.043447,0.043663,0.044656,0.044391,0.045225,0.045374,0.047526,0.050123,0.057226,0.068923,0.07497,0.071766,0.0749,0.076826,0.0752,0.074408,0.074866,0.074745,0.074979,0.07523
0.030492,0.030116,0.028325,0.027307,0.025942,0.026932,0.026503,0.028173,0.028652,0.032089,0.035837,0.037056,0.040268,0.04346,0.048879,0.052511,0.055373,0.058703,0.06611,0.070033,0.073078,0.076514,0.080724,0.077396,0.077477,0.081467,0.080799,0.080396,0.082525,0.084525,0.084615,0.084434,0.084543,0.08466,0.084971,0.086038,0.086809,0.086947,0.086677,0.086317,0.086144,0.086121,0.086185,0.086228,0.086266,0.084997,0.082255,0.073553,0.070486,0.059074,0.051513,0.043827,0.036604,0.029101,0.025249,0.020435,0.018096,0.017718,0.017181
