0.014326,0.0093196,0.0075995,0.0069361,0.005136,0.00089359,-0.0031029,-0.004419,-0.0058709,-0.0050121,-0.0045972,-0.0042287,-0.0045547,-0.0038282,-0.0038691,-0.0038745,-0.0042582,-0.0053722,-0.0070034,-0.0067411,-0.0080332,-0.0091713,-0.01177,-0.012576,-0.01602,-0.01589,-0.014373,-0.015786,-0.01612
-0.00098149,-0.00069015,0.0013234,0.0094627,0.01199,0.021402,0.030816,0.040565,0.050559,0.059445,0.068318,0.078651,0.088073,0.09782,0.10719,0.10855,0.11274,0.11668,0.11896,0.12026,0.12062,0.12069,0.12008,0.12223,0.12423,0.12858,0.13246,0.13655,0.14195
-0.011407,-0.013831,-0.016727,-0.02429,-0.033408,-0.045126,-0.057288,-0.066854,-0.080236,-0.090892,-0.10595,-0.1116,-0.12168,-0.1382,-0.13613,-0.1488,-0.14999,-0.15912,-0.15844,-0.15996,-0.1603,-0.16492,-0.16354,-0.16623,-0.16947,-0.17082,-0.17809,-0.18305,-0.19089
-0.1054,-0.10581,-0.10503,-0.10543,-0.10545,-0.10577,-0.10596,-0.10553,-0.10406,-0.10178,-0.10271,-0.1009,-0.10131,-0.10191,-0.10916,-0.10438,-0.10497,-0.10775,-0.11063,-0.11043,-0.11057,-0.11138,-0.11227,-0.1141,-0.1153,-0.11516,-0.11568,-0.11631,-0.11662
0.0057458,0.0034832,0.0014274,4.4869e-05,-0.0014715,0.00021221,0.0019282,3.8789e-05,-0.0041804,-0.0050396,-0.0063405,-0.004049,-0.00082897,0.00076359,0.00058068,-0.0011139,-0.0026327,-0.002987,-0.002781,-0.0031258,-0.0035189,-0.0034441,-0.0035823,-0.0037505,-0.0038334,-0.0038898,-0.0029898,-0.0019172,-0.00080089
-0.30326,-0.27866,-0.25476,-0.23805,-0.22495,-0.25905,-0.28825,-0.28404,-0.26433,-0.24582,-0.23812,-0.29421,-0.33219,-0.35897,-0.37263,-0.35219,-0.336,-0.31401,-0.30847,-0.30071,-0.28922,-0.27948,-0.26876,-0.25517,-0.26095,-0.27594,-0.29085,-0.30623,-0.31214
-0.76655,-0.79438,-0.79557,-0.80179,-0.8065,-0.80293,-0.79537,-0.79449,-0.79409,-0.78933,-0.78297,-0.75604,-0.72724,-0.71531,-0.71165,-0.71773,-0.72446,0.77128,-0.79003,-0.80193,-0.81656,-0.82731,0.83983,0.85046,-0.84275,-0.82313,-0.80338,-0.78499,-0.76622
0.13215,0.15965,0.17962,0.19527,0.20484,0.20054,0.1927,0.19694,0.20588,0.20803,0.21237,0.20716,0.19209,0.1848,0.18414,0.18628,0.18618,0.12866,0.17187,0.18012,0.18522,0.11799,0.098713,0.069848,0.12846,0.15188,0.17175,0.18758,0.19386
-0.0054653,-0.0043809,-0.0034117,-0.0015399,0.0018178,-0.0020254,-0.0037544,-0.00061684,0.0030537,0.0083354,0.0076558,0.0051039,0.0018941,-0.0015824,0.0019537,0.0024664,0.00063162,0.0029547,0.0038987,0.0047873,0.0049643,0.0050952,0.006036,0.0060207,0.0059686,0.0058282,0.0051464,0.0045813,0.0039519
-0.37315,-0.37172,-0.37085,-0.36859,-0.36598,-0.36644,-0.36413,-0.37878,-0.39022,-0.39724,-0.40364,-0.40849,-0.41186,-0.41358,-0.40965,-0.40087,-0.40294,-0.40039,-0.39241,-0.37889,-0.37559,-0.371,-0.36412,-0.37547,-0.38548,-0.38336,-0.36992,-0.34784,-0.33013
