0.021857,0.018547,0.016296,0.014812,0.013606,0.012344,0.011484,0.010478,0.010388,0.010254,0.010396,0.010562,0.01111,0.012147,0.013283,0.014076,0.014711,0.015502,0.016803,0.018854,0.020787,0.02052,0.020312,0.019707,0.017534,0.017364,0.016787,0.015807
0.18151,0.18355,0.18646,0.19013,0.19476,0.19928,0.20348,0.2098,0.21039,0.21546,0.21723,0.22147,0.2259,0.23143,0.23736,0.24004,0.24727,0.24838,0.25088,0.25238,0.25508,0.25744,0.25519,0.25352,0.24476,0.22552,0.2173,0.19934
-0.23963,-0.24181,-0.25152,-0.25655,-0.26367,-0.26423,-0.26945,-0.2724,-0.27471,-0.27708,-0.2797,-0.28181,-0.2842,-0.28773,-0.29341,-0.29312,-0.29543,-0.29719,-0.29959,-0.3023,-0.30409,-0.30469,-0.30199,-0.30009,-0.28898,-0.27485,-0.25756,-0.23692
-0.052546,-0.054062,-0.054593,-0.055511,-0.055746,-0.055419,-0.054737,-0.052993,-0.052811,-0.051634,-0.049805,-0.049324,-0.050773,-0.052672,-0.053744,-0.053723,-0.054085,-0.055723,-0.055364,-0.055044,-0.054512,-0.047429,-0.037287,-0.028312,-0.016795,-0.0072483,-0.00073082,0.0060555
-0.0063643,-0.0091359,-0.010016,-0.010844,-0.012428,-0.01363,-0.014566,-0.016134,-0.017192,-0.017678,-0.018825,-0.019014,-0.019106,-0.018992,-0.018686,-0.018217,-0.017834,-0.016953,-0.016071,-0.015082,-0.013763,-0.011663,-0.010457,-0.00707,-0.0062912,-0.0036938,-0.0032501,-0.0017479
-0.024045,-0.018043,-0.015922,-0.014247,-0.011879,-0.0077319,-0.0062956,-0.0078697,-0.010315,-0.0093434,-0.0072999,0.00036085,0.0030051,0.00032854,0.00025755,0.0036055,0.0054314,0.0030273,0.0015987,-0.001041,-0.0029593,-0.0038044,-0.0037214,-0.0036627,-0.0041221,-0.00505,-0.0058116,-0.0094181
-0.14853,-0.14429,-0.14419,-0.14096,-0.13947,-0.13911,-0.14023,-0.14721,-0.15613,-0.16467,-0.16694,-0.17141,-0.17265,-0.17552,-0.17714,-0.17593,-0.17521,-0.17366,-0.17158,-0.16324,-0.16289,-0.16201,-0.16218,-0.16206,-0.16193,-0.16181,-0.16122,-0.1611
-0.076233,-0.067974,-0.075411,-0.076148,-0.0789,-0.079863,-0.079891,-0.082581,-0.083248,-0.081006,-0.080419,-0.077077,-0.075569,-0.07619,-0.075646,-0.074554,-0.072094,-0.069679,-0.069362,-0.067379,-0.068432,-0.063957,-0.058638,-0.055188,-0.049191,-0.045898,-0.065657,-0.08457
0.0078279,0.013161,0.015096,0.01609,0.017399,0.018642,0.020526,0.022385,0.023223,0.02455,0.025732,0.026257,0.026251,0.026113,0.025223,0.024089,0.021342,0.022566,0.020782,0.018855,0.016809,0.010686,0.010744,0.0085291,0.0064763,0.0028643,0.0021728,-0.00087414
-0.38648,-0.39244,-0.4043,-0.41313,-0.42107,-0.42568,-0.43273,-0.43932,-0.44868,-0.46019,-0.46491,-0.46743,-0.46126,-0.44428,-0.42477,-0.40386,-0.37646,-0.34448,-0.29387,-0.24279,-0.20098,-0.13926,-0.10551,-0.069026,-0.033761,-0.0074944,0.010503,0.021511
