-0.0023043,-0.0022604,-0.0022292,-0.0021753,-0.0019903,-0.0012913,-0.0012741,-0.0015069,-0.0014608,-0.0018092,-0.0022517,-0.0023587,-0.0024632,-0.0046831,-0.0058693,-0.0057278,-0.0054726,-0.0054849,-0.0056813,-0.0039787,-0.0025118,-0.00071466,0.00091503,0.0012273,0.0003383,-0.00063964,-0.00032801,-4.77e-05,0.0019202,0.0022214,0.0037309,0.0026408,0.0039859,0.0039216,0.0037571,0.004038,0.0044727,0.004836,0.0050642,0.0069171,0.005473,0.0061679,0.0061428,0.0061051,0.0060171,0.0058917,0.0050072,0.0044327,0.0041615,0.0041733,0.0041312,0.0038371,0.0036755,0.0028632
0.037177,0.036674,0.036729,0.03698,0.03732,0.03813,0.038433,0.03987,0.04192,0.04485,0.04559,0.047319,0.049901,0.056072,0.056459,0.06042,0.063969,0.071074,0.071078,0.073356,0.073036,0.073892,0.073401,0.070421,0.066617,0.060643,0.054936,0.05062,0.044176,0.035399,0.030166,0.02478,0.020662,0.016197,0.011942,0.008545,0.0054984,0.0036893,0.0019356,-8.8861e-05,-0.0014707,-0.0013119,-0.00090082,-0.00018583,0.0006958,0.0025967,0.0032855,0.0077193,0.0095296,0.0096948,0.010317,0.010743,0.010901,0.010872
-0.05965,-0.059762,-0.060054,-0.060518,-0.061099,-0.064338,-0.063948,-0.066414,-0.068032,-0.068206,-0.071065,-0.073177,-0.077531,-0.082043,-0.084936,-0.089619,-0.092673,-0.095748,-0.098003,-0.10054,-0.10081,-0.099631,-0.10023,-0.098666,-0.093595,-0.089284,-0.084879,-0.069679,-0.064512,-0.057818,-0.051104,-0.039569,-0.038825,-0.033537,-0.028794,-0.024666,-0.021506,-0.019868,-0.012925,-0.014415,-0.013954,-0.0141,-0.01465,-0.015977,-0.018254,-0.021022,-0.023322,-0.022768,-0.022065,-0.021298,-0.022549,-0.022918,-0.023067,-0.023119
-0.10276,-0.10275,-0.10251,-0.10229,-0.10214,-0.10222,-0.10238,-0.10228,-0.10233,-0.10256,-0.10295,-0.10459,-0.11006,-0.11256,-0.11542,-0.1192,-0.12313,-0.13181,-0.13541,-0.13875,-0.13645,-0.13953,-0.14168,-0.14247,-0.14316,-0.14464,-0.14549,-0.14601,-0.14586,-0.14601,-0.14604,-0.14673,-0.14685,-0.14725,-0.14817,-0.14777,-0.14798,-0.14812,-0.14309,-0.14624,-0.14359,-0.14184,-0.1377,-0.13321,-0.12668,-0.12678,-0.1223,-0.11682,-0.11642,-0.11505,-0.11299,-0.1131,-0.11255,-0.11337
0.015673,0.015709,0.015716,0.015709,0.015702,0.015699,0.015716,0.015791,0.01585,0.016012,0.015934,0.015789,0.015817,0.01612,0.016102,0.012038,0.012652,0.011496,0.010849,0.0042028,0.0081444,0.0058586,0.0036147,0.0057731,0.0065207,0.005292,0.0049758,0.0036377,0.0023329,0.0022575,0.0023698,0.0020021,0.0020511,0.0018883,0.001589,0.0016799,0.001459,0.0015059,0.0024441,0.0048366,0.0058706,0.009648,0.010231,0.013253,0.013731,0.015217,0.016355,0.02008,0.017624,0.019105,0.020264,0.020104,0.020721,0.021814
-0.033892,-0.033867,-0.033825,-0.033755,-0.033711,-0.033739,-0.033834,-0.033898,-0.03388,-0.034046,-0.034299,-0.034454,-0.034775,-0.040426,-0.042794,-0.045307,-0.047113,-0.046005,-0.045012,-0.040504,-0.038513,-0.037719,-0.038901,-0.038503,-0.038219,-0.038091,-0.037626,-0.036587,-0.035489,-0.034832,-0.034156,-0.034037,-0.033132,-0.032654,-0.031977,-0.030682,-0.031139,-0.030071,-0.030076,-0.031443,-0.033141,-0.035261,-0.037501,-0.039135,-0.042618,-0.04299,-0.044623,-0.04586,-0.048559,-0.050719,-0.05512,-0.052226,-0.05422,-0.055123
-0.12921,-0.12927,-0.12929,-0.12929,-0.12928,-0.1293,-0.12931,-0.12932,-0.12936,-0.12935,-0.12936,-0.12949,-0.13105,-0.1306,-0.13083,-0.12973,-0.13011,-0.12876,-0.12973,-0.12992,-0.12945,-0.12914,-0.12901,-0.12892,-0.12877,-0.1288,-0.12874,-0.12871,-0.12873,-0.12876,-0.12879,-0.12881,-0.1288,-0.12879,-0.12875,-0.12862,-0.12829,-0.1283,-0.12808,-0.12793,-0.12776,-0.12747,-0.12682,-0.12654,-0.12662,-0.12657,-0.12658,-0.12673,-0.12666,-0.1266,-0.12663,-0.12667,-0.12671,-0.1267
0.03488,0.034836,0.034651,0.034584,0.034553,0.03428,0.033818,0.033701,0.033403,0.033171,0.033205,0.033871,0.034874,0.035187,0.035705,0.036106,0.036757,0.036325,0.036717,0.036208,0.036463,0.036743,0.0369,0.037084,0.037235,0.037364,0.037377,0.037518,0.037852,0.038175,0.038719,0.038677,0.03873,0.038745,0.038759,0.038834,0.038941,0.041109,0.040915,0.041189,0.041251,0.041245,0.041143,0.040912,0.04081,0.040486,0.039824,0.03993,0.039926,0.040011,0.040223,0.040413,0.040473,0.040426
-0.013958,-0.014083,-0.014087,-0.014041,-0.014015,-0.014087,-0.014702,-0.01494,-0.015487,-0.016501,-0.017711,-0.01761,-0.017742,0.020997,0.026171,-0.02261,-0.016271,-0.013226,-0.0098355,-0.0070984,-0.0034385,-0.00213,-0.00099283,-0.0013436,-0.0017275,-0.0021376,-0.0035532,-0.00311,-0.0013404,-0.0011034,-0.00080735,-0.0009412,-0.0011622,-0.0011583,-0.00081782,-0.0004595,-0.00048206,-0.00061711,-0.0023514,-0.0066878,-0.0085543,-0.012586,-0.015982,-0.018318,-0.021451,-0.02066,-0.021068,-0.021175,-0.022858,-0.023459,-0.023785,-0.024416,-0.024589,-0.025374
-0.055786,-0.055766,-0.05573,-0.063574,-0.075358,-0.077043,-0.073552,-0.070104,-0.074151,-0.090477,-0.11299,-0.12683,-0.2137,-0.2659,-0.31962,-0.36204,-0.38137,-0.39545,-0.40188,-0.41265,-0.42237,-0.42111,-0.41325,-0.41967,-0.42683,-0.42886,-0.43212,-0.4445,-0.43469,-0.419,-0.42054,-0.42364,-0.42312,-0.41088,-0.39381,-0.38173,-0.37243,-0.37105,-0.36525,-0.31562,-0.26565,-0.23026,-0.19846,-0.16853,-0.14199,-0.12275,-0.11178,-0.10298,-0.095823,-0.087008,-0.079788,-0.074145,-0.074643,-0.07343
