0.0042329,0.0032834,0.0013236,0.0017307,0.00016549,-0.00068876,-0.00077901,-0.00077785,-0.00049603,-3.9122e-05,-0.00011335,0.00045624,3.9846e-06,-0.00054726,-0.00066486,-0.0010875,-0.0015637,-0.0023258,-0.0030226,-0.0044717,-0.0055444,-0.0070411,-0.0081992,-0.010083,-0.0097059,-0.0095991,-0.012244,-0.011602,-0.013068,-0.013963,-0.016124,-0.015023,-0.015834,-0.016198,-0.015981,-0.015481,-0.015219,-0.014485,-0.014791,-0.014138,-0.016447,-0.018717,-0.020003,-0.021009,-0.020801,-0.020896,-0.020816,-0.019407,-0.018826,-0.017699,-0.017492,-0.015798,-0.014668,-0.013396,-0.012257,-0.0082395,-0.0086803,-0.0071661,-0.0057241,-0.0046901,-0.0048018,-0.0048879,-0.0027657,-0.00081635,0.00086725,0.00085318
0.28475,0.28536,0.28382,0.28297,0.28247,0.28207,0.28211,0.28209,0.28215,0.28232,0.28251,0.28266,0.2827,0.28283,0.28297,0.28338,0.28388,0.28453,0.28523,0.28589,0.28583,0.28656,0.287,0.28738,0.28752,0.28776,0.28824,0.28899,0.28975,0.29043,0.2909,0.29095,0.29115,0.29124,0.29116,0.29108,0.29101,0.2908,0.28991,0.28848,0.28704,0.28102,0.28062,0.2727,0.27227,0.26188,0.2609,0.25225,0.24276,0.24284,0.24052,0.2392,0.23871,0.23869,0.23947,0.23656,0.23584,0.23585,0.23537,0.23581,0.23621,0.23683,0.23776,0.23858,0.24447,0.2409
-0.36747,-0.3661,-0.36629,-0.36528,-0.36547,-0.36566,-0.36506,-0.36479,-0.36469,-0.36475,-0.3647,-0.36471,-0.36474,-0.3648,-0.36499,-0.36528,-0.36557,-0.36567,-0.36604,-0.3666,-0.36702,-0.36732,-0.36791,-0.3684,-0.3687,-0.3691,-0.36978,-0.37037,-0.37034,-0.37032,-0.37031,-0.37027,-0.37073,-0.37096,-0.371,-0.37096,-0.37088,-0.36992,-0.36937,-0.36745,-0.36226,-0.35408,-0.35521,-0.34858,-0.34324,-0.3296,-0.33038,-0.32408,-0.32012,-0.3163,-0.31382,-0.30829,-0.30517,-0.30387,-0.30152,-0.29934,-0.30131,-0.30017,-0.30053,-0.30127,-0.30218,-0.30245,-0.30511,-0.30586,-0.30842,-0.31057
-0.15892,-0.14965,-0.13992,-0.12952,-0.12739,-0.1197,-0.11651,-0.1168,-0.11621,-0.11321,-0.11104,-0.11142,-0.11161,-0.11244,-0.11408,-0.1205,-0.12088,-0.1242,-0.1266,-0.12854,-0.12997,-0.13114,-0.13201,-0.13496,-0.1365,-0.13767,-0.13795,-0.14049,-0.14054,-0.14087,-0.14094,-0.14091,-0.14139,-0.14235,-0.14469,-0.14329,-0.14406,-0.13884,-0.13196,-0.12727,-0.1181,-0.11081,-0.10806,-0.10444,-0.10204,-0.09972,-0.09646,-0.094286,-0.090035,-0.084346,-0.078245,-0.064281,-0.06413,-0.061081,-0.058157,-0.055414,-0.053035,-0.0516,-0.04798,-0.044507,-0.038705,-0.034956,-0.031328,-0.024684,-0.025706,-0.024547
0.0021694,0.0023343,0.0025843,0.0029486,0.0038239,0.0033836,0.0032779,0.0036336,0.0034279,0.0031373,0.0029676,0.0014038,0.00059026,0.0014696,0.00071595,0.00082841,0.00047764,0.00011647,-0.00047759,-0.0011179,-0.0010433,-0.0018045,-0.0016863,-0.0016036,-0.0023461,-0.0022125,-0.0028717,-0.0028309,-0.0030233,-0.003929,-0.0037546,-0.0044029,-0.0048217,-0.0048941,-0.0051944,-0.0054202,-0.005983,-0.0077407,-0.0077212,-0.0080017,-0.0076632,-0.0069707,-0.0063001,-0.0054016,-0.0038176,-0.0035647,-0.002951,-0.0025659,-0.001568,-0.0013705,-0.00061961,0.00035466,0.0010281,0.0014224,0.0016281,0.0016741,0.0016634,0.001609,0.0014644,0.0013757,0.0010144,0.00096631,0.00099687,0.00097165,0.00087133,0.00079103
-0.030125,-0.033068,-0.031594,-0.031065,-0.032347,-0.032314,-0.032822,-0.032799,-0.033245,-0.03213,-0.03097,-0.030791,-0.029111,-0.029184,-0.02962,-0.029688,-0.029415,-0.02962,-0.02971,-0.029063,-0.028758,-0.027042,-0.02815,-0.026512,-0.026398,-0.026538,-0.025791,-0.025191,-0.02398,-0.02353,-0.021088,-0.01881,-0.017456,-0.016684,-0.016192,-0.016285,-0.016346,-0.016319,-0.016755,-0.019617,-0.023683,-0.025837,-0.02408,-0.020185,-0.020606,-0.019123,-0.016317,-0.014443,-0.012898,-0.011415,-0.00987,-0.010172,-0.010222,-0.045956,-0.058137,-0.072817,-0.085818,-0.095619,-0.1039,-0.073829,-0.062097,-0.048996,-0.037196,-0.029124,-0.018896,-0.018581
-0.086586,-0.086699,-0.086501,-0.086838,-0.086939,-0.085983,-0.082743,-0.080505,-0.077884,-0.078223,-0.080486,-0.08036,-0.079748,-0.07841,-0.080201,-0.079927,-0.080067,-0.079612,-0.079213,-0.078265,-0.07842,-0.076971,-0.075475,-0.074424,-0.073946,-0.074036,-0.074253,-0.07491,-0.07534,-0.075685,-0.076613,-0.077347,-0.077911,-0.078637,-0.078293,-0.077612,-0.07649,-0.074593,-0.074307,-0.073579,-0.076581,-0.092146,-0.092216,-0.10003,-0.099132,-0.097666,-0.096728,-0.093738,-0.091653,-0.092152,-0.092086,-0.099014,-0.11406,-0.12385,-0.14111,-0.16234,-0.16057,-0.16462,-0.16469,-0.15757,-0.14455,-0.12506,-0.12187,-0.11824,-0.11047,-0.10884
-0.021404,-0.017771,-0.015454,-0.011533,-0.0083847,-0.0069479,-0.0051907,-0.0032148,-0.0042828,-0.0046771,-0.0020073,-0.00037025,-0.0016338,0.0013823,0.0026548,0.023398,0.042045,0.048714,0.047407,0.040791,0.033081,0.018965,0.016791,0.0093778,0.013894,0.012143,0.0082248,0.0063939,0.0071327,0.0050048,0.0037311,0.0028887,0.0032699,0.0028656,0.0022272,0.0012897,0.00083448,-0.00041331,-0.0013076,-0.0027549,-0.0027117,-0.0030524,-0.0061777,-0.0091609,-0.0093299,-0.0063934,-0.01069,-0.0093563,-0.009372,-0.01412,-0.014791,-0.013009,-0.0094837,-0.0091321,-0.014788,-0.0097648,-0.0099335,-0.0075522,-0.0077419,-0.0057653,-0.0028781,0.00047181,0.0033742,0.00119,0.0035039,0.0050858
-0.0036108,-0.0038475,-0.0039638,-0.004197,-0.0042578,-0.0042512,-0.0043757,-0.0043856,-0.0042066,-0.0033138,-0.0027733,-0.0022851,-0.0015107,-0.0011157,-0.00087868,-0.00049561,-0.00017649,0.00012254,0.00043197,0.0012022,0.0020044,0.003215,0.0037846,0.0039336,0.0041963,0.0044108,0.0047013,0.0052115,0.0057184,0.0065528,0.0070345,0.0079333,0.0085117,0.0083967,0.0087094,0.0089722,0.0094041,0.0099005,0.010261,0.0092295,0.008507,0.0069002,0.0058382,0.004162,0.0032133,0.0030624,0.0025946,0.0023779,0.0013516,0.00074424,0.00052751,4.0391e-05,-0.00050975,-0.00075507,-0.00084777,-0.00099966,-0.00095449,-0.0010061,-0.00095795,-0.00091341,-0.00080852,-0.0006727,-0.00054207,-0.00040627,-0.0003214,-9.3308e-06
-0.086469,-0.060102,-0.039988,-0.029017,-0.032035,-0.042692,-0.057206,-0.073577,-0.091888,-0.1181,-0.14089,-0.15921,-0.17411,-0.18259,-0.19494,-0.19457,-0.19989,-0.1995,-0.20003,-0.19627,-0.19192,-0.19143,-0.19163,-0.18699,-0.18746,-0.18477,-0.1807,-0.1801,-0.17651,-0.17639,-0.17361,-0.17069,-0.16733,-0.16358,-0.154,-0.13851,-0.11352,-0.11101,-0.099337,-0.088159,-0.077008,-0.071552,-0.062514,-0.053107,-0.051269,-0.050579,-0.048737,-0.049256,-0.049998,-0.052892,-0.057838,-0.049523,-0.042092,-0.037605,-0.034232,-0.033089,-0.032331,-0.032147,-0.032121,-0.032076,-0.032099,-0.03189,-0.031871,-0.031234,-0.030663,-0.030189
