0.0055309,0.006178,0.0066748,0.0064616,0.0057668,0.002575,0.001774,0.0008811,-0.0016619,-0.0042001,-0.0039929,-4.295e-05,0.0052571,0.0079374,0.008455,0.0019765,0.0014599,0.00098098,-0.0014751,-0.0030098,-0.0038159,-0.0044993,-0.005579,-0.005889,-0.0058603,-0.0056799,-0.0061121,-0.0059891,-0.0054034,-0.0047734,-0.0031883,-0.0010755,0.0024546,0.0030505,0.0042097,0.006036,0.008821,0.010795,0.01072,0.01077,0.010158,0.0092094,0.0077767,0.0073668,0.0065471,0.0062182
0.0047882,0.0040997,0.0018675,-0.0016058,-0.0045525,-0.0083593,-0.0082891,-0.010413,-0.012414,-0.016404,-0.016042,-0.019776,-0.024212,-0.025784,-0.02489,-0.024318,-0.024262,-0.024318,-0.024533,-0.025104,-0.025961,-0.027124,-0.027012,-0.026877,-0.027085,-0.028466,-0.028168,-0.029326,-0.030148,-0.030608,-0.031405,-0.032201,-0.033056,-0.033628,-0.03428,-0.0347,-0.034695,-0.032182,-0.032185,-0.03073,-0.030084,-0.029124,-0.028769,-0.028864,-0.028976,-0.027719
-0.020666,-0.018138,-0.015545,-0.014866,-0.011436,-0.011299,-0.010247,-0.0055348,-0.0049914,-0.0011444,-0.0030219,0.003647,0.0040698,0.0057152,0.0064333,0.0080543,0.0097031,0.010941,0.012074,0.011935,0.011957,0.013131,0.013014,0.014145,0.015101,0.015186,0.015743,0.015801,0.016131,0.016143,0.016348,0.016577,0.016969,0.017245,0.01789,0.018137,0.018887,0.018653,0.018411,0.01922,0.019732,0.019807,0.020125,0.020249,0.020542,0.020322
-0.073169,-0.078022,-0.083969,-0.096629,-0.10002,-0.098202,-0.10018,-0.1066,-0.10869,-0.11079,-0.11123,-0.12143,-0.12209,-0.12345,-0.12484,-0.12082,-0.11993,-0.11924,-0.11514,-0.11482,-0.11229,-0.11015,-0.10713,-0.10482,-0.10219,-0.097805,-0.098079,-0.097449,-0.093699,-0.087301,-0.088625,-0.087491,-0.087428,-0.086499,-0.084939,-0.079904,-0.080997,-0.076194,-0.070175,-0.068535,-0.065104,-0.064343,-0.064251,-0.066797,-0.068716,-0.070691
0.023165,0.022747,0.021637,0.018775,0.019035,0.020522,0.021188,0.022205,0.022549,0.023833,0.023686,0.0156,0.0060964,-0.0024688,0.0012937,0.011149,0.014527,0.014923,0.016169,0.017828,0.018334,0.019279,0.020472,0.021351,0.021331,0.021244,0.021138,0.021215,0.021253,0.021265,0.021828,0.022277,0.022971,0.023714,0.024445,0.025134,0.026131,0.027218,0.027867,0.02789,0.028282,0.028428,0.02825,0.02819,0.028029,0.027669
-0.038619,-0.034708,-0.032083,-0.038913,-0.049445,-0.054922,-0.058936,-0.063974,-0.071175,-0.077767,-0.081048,-0.077413,-0.07522,-0.074735,-0.074285,-0.078405,-0.08103,-0.084169,-0.08501,-0.0867,-0.08987,-0.090245,-0.091942,-0.092311,-0.09357,-0.091935,-0.090673,-0.091513,-0.094731,-0.10056,-0.099235,-0.097761,-0.098683,-0.096854,-0.097034,-0.0983,-0.10007,-0.10219,-0.10434,-0.089158,-0.072741,-0.062324,-0.05279,-0.04619,-0.038871,-0.036503
-0.1686,-0.16645,-0.16739,-0.17277,-0.17254,-0.17798,-0.19582,-0.19379,-0.19595,-0.19954,-0.20188,-0.20443,-0.20342,-0.20327,-0.20579,-0.20929,-0.21204,-0.21283,-0.21377,-0.21372,-0.21345,-0.21266,-0.20731,-0.2073,-0.20119,-0.19992,-0.1965,-0.1955,-0.1957,-0.19499,-0.19463,-0.19541,-0.19344,-0.19211,-0.19214,-0.19163,-0.19106,-0.18686,-0.18902,-0.18227,-0.17316,-0.17067,-0.16648,-0.16459,-0.16281,-0.16037
-0.00091768,0.0041738,0.012912,0.013593,0.015511,0.014009,0.016114,0.012062,-0.0092565,-0.0058301,-0.0069638,-0.0067321,-0.0090973,-0.010358,-0.012059,-0.016192,-0.016577,-0.019867,-0.023515,-0.025622,-0.027104,-0.029507,-0.030766,-0.030675,-0.034237,-0.051838,-0.076692,-0.10397,-0.095968,-0.090197,-0.083555,-0.068641,-0.053733,-0.041684,-0.026105,-0.021879,-0.010406,-0.0085488,-0.0088891,-0.0084438,-0.0085721,-0.0088487,-0.0084011,-0.0081813,-0.0069777,-0.0040601
-0.022251,-0.021624,-0.021335,-0.01989,-0.019074,0.021542,0.026304,0.029075,0.030017,0.030852,0.031404,-0.017833,-0.013402,-0.0079991,-0.0073072,0.013678,0.020353,0.025226,0.02767,0.027831,0.029926,0.03208,0.034681,0.035402,0.036227,0.036532,0.036591,0.03657,0.036628,-0.035369,-0.032935,-0.031396,-0.031651,-0.031105,-0.03089,-0.030616,-0.030385,-0.029896,-0.029345,-0.029219,-0.028975,-0.02868,-0.028435,-0.02811,-0.027927,-0.027591
-0.25339,-0.29511,-0.33977,-0.38569,-0.40304,-0.41581,-0.4311,-0.44841,-0.45864,-0.46552,-0.46852,-0.41356,-0.42345,-0.39744,-0.38959,-0.4013,-0.41382,-0.42778,-0.43418,-0.42963,-0.4233,-0.42539,-0.43072,-0.44279,-0.44475,-0.45044,-0.45178,-0.44994,-0.43044,-0.4146,-0.41551,-0.29318,-0.26558,-0.22605,-0.18997,-0.17137,-0.14429,-0.11784,-0.1019,-0.087898,-0.074537,-0.072251,-0.070852,-0.065887,-0.06518,-0.063101
