-0.0015011,-0.00048246,0.0010903,0.001967,0.0022578,0.0030859,0.0040012,0.0044852,0.0051213,0.0052774,0.0060435,0.0070598,0.007797,0.0081479,0.0088394,0.0087365,0.0094313,0.0099609,0.011408,0.011349,0.011925,0.012063,0.012447,0.013236,0.013173,0.013958,0.015298,0.018963,0.016506,0.016365,0.018523,0.019886,0.021582,0.022635,0.023247,0.023591,0.024197,0.024832,0.025866,0.027536,0.028914,0.031373,0.031648,0.031882,0.034685,0.032908,0.029732,0.027835,0.02429,0.019932,0.021281,0.02052,0.019636,0.018884,0.018543
0.19186,0.17547,0.15437,0.12117,0.11477,0.084955,0.067553,0.067053,0.05419,0.03805,0.025635,0.025512,0.017185,0.0082782,0.0078753,0.00010305,-0.0010683,-0.0076735,-0.008469,-0.013308,-0.015635,-0.020524,-0.019612,-0.025141,-0.022368,-0.025026,-0.026468,-0.027312,-0.028943,-0.028635,-0.029708,-0.029542,-0.029171,-0.020433,-0.021625,-0.019451,-0.011325,-0.0096731,0.0054109,0.0080432,0.014979,0.024345,0.037925,0.06954,0.071778,0.089856,0.12195,0.1387,0.15776,0.174,0.17486,0.18375,0.19364,0.20714,0.21397
-0.25084,-0.23678,-0.21078,-0.18722,-0.14482,-0.12732,-0.10513,-0.10269,-0.086341,-0.066486,-0.051813,-0.047309,-0.037684,-0.040403,-0.029946,-0.026071,-0.020855,-0.017412,-0.014253,-0.007863,-0.0069239,-0.0040704,-0.00072478,0.00095758,0.0026603,0.0054561,0.0055869,0.0068818,0.008796,0.009707,0.01158,0.012553,0.012012,0.010596,0.0074731,0.0032881,-0.0047036,-0.011779,-0.028018,-0.031462,-0.039798,-0.050098,-0.063451,-0.082495,-0.11466,-0.12375,-0.16272,-0.16754,-0.20498,-0.22563,-0.2286,-0.24237,-0.25552,-0.26254,-0.27617
-0.033169,-0.037844,-0.050414,-0.062928,-0.078434,-0.096748,-0.11343,-0.12904,-0.13958,-0.14911,-0.15097,-0.15542,-0.1598,-0.16489,-0.16458,-0.16706,-0.16762,-0.17005,-0.17066,-0.17233,-0.1737,-0.17469,-0.17557,-0.17652,-0.17695,-0.17647,-0.17553,-0.17382,-0.172,-0.16994,-0.16931,-0.16806,-0.16774,-0.16724,-0.16646,-0.16429,-0.16175,-0.1594,-0.15277,-0.14345,-0.1303,-0.13176,-0.12798,-0.12292,-0.11279,-0.11454,-0.1072,-0.10399,-0.10409,-0.099221,-0.098929,-0.095793,-0.093209,-0.088803,-0.086053
0.0019618,0.002544,0.0049554,0.0060674,0.012956,0.014438,0.013684,0.01423,0.015758,0.017648,0.019234,0.020555,0.021222,0.022452,0.022053,0.023505,0.024795,0.02599,0.025897,0.025766,0.02561,0.026278,0.026714,0.027043,0.027743,0.027191,0.026974,0.027361,0.027355,0.027486,0.027492,0.027437,0.027347,0.027334,0.027118,0.027069,0.025959,0.026593,0.026366,0.025882,0.024791,0.023924,0.023743,0.021548,0.019878,0.017821,0.015006,0.014916,0.012979,0.010405,0.0083041,0.0059783,0.0035279,0.00098001,0.00073902
-0.2563,-0.32167,-0.33586,-0.35484,-0.37223,-0.3897,-0.38665,-0.37642,-0.35673,-0.3396,-0.32491,-0.31399,-0.30094,-0.28642,-0.28903,-0.29039,-0.28753,-0.28981,-0.29174,-0.28777,-0.28498,-0.2824,-0.28313,-0.28786,-0.28906,-0.2821,-0.27174,-0.26646,-0.26329,-0.26227,-0.2605,-0.26019,-0.25841,-0.25656,-0.25847,-0.26012,-0.26589,-0.26216,-0.26218,-0.2646,-0.2587,-0.25639,-0.24496,-0.24444,-0.24413,-0.24244,-0.23783,-0.22866,-0.21533,-0.21537,-0.23467,-0.18361,-0.17093,-0.13382,-0.097299
-0.52504,-0.57591,-0.62483,-0.66089,-0.68066,-0.68845,-0.69306,-0.70877,-0.73672,-0.76251,-0.78506,-0.79447,-0.79096,-0.79024,-0.78372,-0.78502,-0.79505,-0.80222,-0.79932,-0.78637,-0.78186,-0.77413,-0.78515,-0.79896,-0.81126,-0.8055,-0.79984,-0.80122,-0.80146,-0.8114,-0.80721,-0.79752,-0.7806,-0.78409,-0.78132,-0.78204,-0.77813,-0.77488,-0.77412,-0.77581,-0.77654,-0.77577,-0.77093,-0.76711,-0.76786,-0.76568,-0.74946,-0.72332,-0.63552,-0.54426,-0.45059,-0.29103,-0.22086,-0.17241,-0.13601
-0.119,-0.099499,-0.069426,-0.095083,-0.076682,-0.062178,-0.056999,-0.046685,-0.087599,-0.11377,-0.12182,-0.13178,-0.1066,0.035557,-0.043756,-0.01732,-0.046467,-0.086252,-0.09646,-0.097681,-0.096262,-0.1418,-0.11049,-0.078639,-0.027105,-0.026442,-0.021993,-0.011032,0.0053038,0.0012085,-0.060022,-0.11159,-0.11945,-0.14833,-0.17741,-0.18957,-0.21294,-0.21694,-0.14839,-0.2425,-0.25469,-0.27238,-0.24253,-0.16703,-0.11993,-0.091633,-0.090375,-0.10051,-0.114,-0.07862,-0.068909,-0.020735,0.015625,0.045161,0.044971
-0.0025944,-0.0028802,-0.0029935,-0.0045492,-0.0090642,-0.0084917,-0.010102,-0.011216,-0.012619,-0.014175,-0.014919,-0.016436,-0.017869,-0.017632,-0.017443,-0.018346,-0.020463,-0.020683,-0.021996,-0.021405,-0.021203,-0.020994,-0.021397,-0.021645,-0.021702,-0.021725,-0.021494,-0.021428,-0.021445,-0.021476,-0.021482,-0.021387,-0.021146,-0.021023,-0.021084,-0.021098,-0.020756,-0.020162,-0.019846,-0.018953,-0.018585,-0.017721,-0.016673,-0.015895,-0.014301,-0.013197,-0.010775,-0.012217,-0.011881,-0.010566,-0.0082378,-0.0077463,-0.0059373,-0.0047634,-0.0025533
-0.25798,-0.27677,-0.30081,-0.32371,-0.34233,-0.35549,-0.34735,-0.33388,-0.32696,-0.32908,-0.33263,-0.3292,-0.32684,-0.31656,-0.31559,-0.31558,-0.31472,-0.3147,-0.3129,-0.31047,-0.3073,-0.30749,-0.30746,-0.3072,-0.30738,-0.30736,-0.30619,-0.30536,-0.3054,-0.30535,-0.30531,-0.30508,-0.3044,-0.30353,-0.30216,-0.30044,-0.29973,-0.30032,-0.30142,-0.30301,-0.30313,-0.30378,-0.30466,-0.30449,-0.29619,-0.29841,-0.29686,-0.28213,-0.3066,-0.28767,-0.26009,-0.18923,-0.16435,-0.12403,-0.10392
