ComponentID:,W
Sensor_id,average amplitude,standard deviations,avgQ_0,winQ_0,avgQ_3,winQ_3,avgQ_6,winQ_6,avgQ_9,winQ_9,avgQ_12,winQ_12,avgQ_15,winQ_15,avgQ_18,winQ_18,avgQ_21,winQ_21,avgQ_24,winQ_24
1,0.029410239285714283,0.013891737226401355,-0.5742150256241505,<233>,0.4088146756110444,<444>,0.7396153756372561,<455>,0.9354108337800137,<655>,0.7396153756372561,<554>,0.13627155853701473,<443>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.7396153756372564,<322>
2,-0.026524260714285715,0.010459812215240744,0.6046101337538021,<644>,-0.4088146756110446,<333>,-0.7396153756372564,<322>,-0.9658059419096657,<211>,-0.7396153756372562,<223>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,0.13627155853701473,<344>,0.4088146756110444,<444>
3,0.0016543791785714281,0.0016300149045638697,-0.7396153756372562,<223>,0.13627155853701473,<344>,0.5742150256241502,<445>,0.9354108337800137,<655>,0.5742150256241503,<544>,0.4088146756110444,<444>,0.4088146756110444,<444>,-0.13627155853701495,<433>,-0.4088146756110446,<333>
4,0.030897425,0.01493236676814173,-0.33206701667977256,<134>,0.4088146756110444,<444>,0.5742150256241502,<445>,0.9354108337800137,<556>,0.905015725650362,<555>,0.905015725650362,<555>,0.905015725650362,<555>,0.4088146756110444,<444>,0.4088146756110444,<444>
5,0.899757142857143,0.0006065585423569106,0.6046101337538021,<464>,0.5742150256241503,<544>,0.4088146756110444,<444>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.7396153756372564,<322>,-0.9050157256503621,<222>,-0.935410833780014,<212>,-0.4088146756110446,<333>
6,0.3677671428571429,0.008215449234366245,-0.6046101337538022,<133>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.7396153756372561,<455>,0.9354108337800137,<565>,0.905015725650362,<555>,0.905015725650362,<555>,0.4088146756110444,<444>,-0.13627155853701495,<433>
7,0.053394678571428565,0.013399968222386554,-0.33206701667977256,<134>,0.4088146756110444,<444>,0.7396153756372561,<545>,0.905015725650362,<555>,0.905015725650362,<555>,0.9658059419096657,<665>,0.905015725650362,<555>,0.905015725650362,<555>,-0.13627155853701495,<433>
8,0.040067821428571425,0.015879697246694715,0.770010483766908,<654>,-0.30167190855012077,<432>,-0.9658059419096657,<211>,-0.7396153756372562,<223>,-0.4088146756110446,<333>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>
9,0.8977153571428568,0.0011429269509929901,0.4088146756110444,<444>,0.7396153756372561,<455>,0.9354108337800137,<655>,0.5742150256241503,<544>,-0.13627155853701495,<433>,-0.5742150256241505,<332>,-0.8004055918965598,<113>,0.5742150256241503,<454>,0.4088146756110444,<444>
10,-0.18548928571428575,0.0764846794616212,0.4088146756110444,<444>,0.5742150256241502,<445>,0.9354108337800137,<565>,0.905015725650362,<555>,0.5742150256241503,<544>,0.4088146756110444,<444>,0.13627155853701473,<443>,-0.4088146756110446,<333>,-0.5742150256241505,<332>
