ComponentID:,W
Sensor_id,average amplitude,standard deviations,avgQ_0,winQ_0,avgQ_3,winQ_3,avgQ_6,winQ_6,avgQ_9,winQ_9,avgQ_12,winQ_12,avgQ_15,winQ_15,avgQ_18,winQ_18,avgQ_21,winQ_21,avgQ_24,winQ_24
1,0.022617875862068967,0.007550547988592487,-0.6046101337538022,<133>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,0.13627155853701473,<344>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.604610133753802,<446>
2,-0.008412832413793104,0.008478216788552949,0.6046101337538021,<644>,0.13627155853701473,<443>,-0.935410833780014,<212>,-0.5742150256241505,<233>,-0.5742150256241505,<233>,-0.4088146756110446,<333>,0.13627155853701473,<344>,0.4088146756110444,<444>,0.4088146756110444,<444>
3,-0.005353013793103447,0.0005217633852184129,-0.4088146756110446,<333>,-0.4088146756110446,<333>,0.13627155853701473,<443>,-0.6046101337538022,<313>,0.5742150256241503,<454>,0.13627155853701473,<344>,0.4088146756110444,<444>,0.9354108337800137,<655>,0.5742150256241503,<454>
4,-0.005490256551724137,0.01285129489510158,0.4088146756110444,<444>,0.7396153756372561,<455>,0.9354108337800137,<565>,0.9354108337800137,<556>,0.7396153756372561,<554>,0.4088146756110444,<444>,-0.4088146756110446,<333>,-0.7396153756372564,<322>,-0.7700104837669081,<312>
5,0.9108055172413795,0.00345313010051492,0.13627155853701473,<344>,0.6046101337538021,<464>,-0.30167190855012077,<234>,0.5742150256241503,<454>,-0.7700104837669081,<312>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>
6,0.23407241379310345,0.026492712160552354,0.13627155853701473,<443>,-0.13627155853701495,<334>,0.4088146756110444,<444>,-0.4088146756110446,<333>,-0.5742150256241505,<332>,-0.7700104837669081,<213>,0.4088146756110444,<444>,0.604610133753802,<446>,0.7396153756372561,<554>
7,2.048295517241379e-09,3.687491836649373e-09,0.6046101337538021,<464>,0.4088146756110444,<444>,0.4088146756110444,<444>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.13627155853701495,<343>,0.30167190855012055,<453>,-0.33206701667977256,<413>,-0.13627155853701495,<433>
8,0.411838275862069,0.09565763351009411,-0.6046101337538022,<133>,0.4088146756110444,<444>,0.905015725650362,<555>,0.5742150256241503,<544>,0.4088146756110444,<444>,0.13627155853701473,<443>,0.604610133753802,<446>,-0.13627155853701495,<433>,0.4088146756110444,<444>
9,0.891958275862069,0.010972350852677138,-0.4088146756110446,<333>,-0.935410833780014,<212>,-0.5742150256241505,<233>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,0.4088146756110444,<444>,0.7396153756372561,<455>,0.905015725650362,<555>
10,-0.37717206896551714,0.06688415823874581,-0.9050157256503621,<222>,-0.935410833780014,<212>,-0.5742150256241505,<233>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.5742150256241502,<445>
11,-0.00010393184827586207,0.00011123661498427455,-0.6046101337538022,<133>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.5742150256241502,<445>,0.905015725650362,<555>,0.905015725650362,<555>,0.905015725650362,<555>
12,0.28980103448275857,0.11594155029641764,-0.9658059419096657,<112>,-0.9050157256503621,<222>,-0.5742150256241505,<233>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,0.13627155853701473,<344>,0.4088146756110444,<444>,0.604610133753802,<446>
13,0.9197013793103449,0.0021974589151358298,0.4088146756110444,<444>,0.13627155853701473,<443>,-0.6046101337538022,<133>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.5742150256241502,<445>
14,0.3620293103448275,0.026815723248077412,-0.935410833780014,<122>,-0.4088146756110446,<333>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.905015725650362,<555>,0.9354108337800137,<565>,0.905015725650362,<555>,0.905015725650362,<555>,0.7396153756372561,<554>
15,0.04151406896551725,0.013359318403352033,0.9354108337800137,<565>,0.4088146756110444,<444>,-0.4088146756110446,<333>,-0.6046101337538022,<331>,-0.935410833780014,<212>,-0.7396153756372562,<223>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>
