ComponentID:,W
Sensor_id,average amplitude,standard deviations,avgQ_0,winQ_0,avgQ_3,winQ_3,avgQ_6,winQ_6,avgQ_9,winQ_9,avgQ_12,winQ_12,avgQ_15,winQ_15,avgQ_18,winQ_18,avgQ_21,winQ_21,avgQ_24,winQ_24,avgQ_27,winQ_27,avgQ_30,winQ_30,avgQ_33,winQ_33,avgQ_36,winQ_36
1,0.044077179487179485,0.016944679789624603,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.9050157256503621,<222>,-0.9658059419096657,<211>,-0.9658059419096657,<112>,-0.9050157256503621,<222>,-0.9050157256503621,<222>,-0.9050157256503621,<222>,-0.4088146756110446,<333>,0.13627155853701473,<344>,0.7396153756372561,<455>,0.9354108337800137,<655>
2,-0.010533397435897438,0.004094072689187675,-0.13627155853701495,<334>,0.13627155853701473,<443>,0.13627155853701473,<344>,0.13627155853701473,<443>,-0.7396153756372564,<322>,-0.935410833780014,<122>,-0.9050157256503621,<222>,-0.9050157256503621,<222>,-0.9050157256503621,<222>,-0.4088146756110446,<333>,0.4088146756110444,<444>,0.770010483766908,<564>,0.4088146756110444,<444>
3,-0.0014158799999999998,0.0011125575854713065,-0.13627155853701495,<433>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.935410833780014,<122>,-0.9050157256503621,<222>,-0.9050157256503621,<222>,-0.9050157256503621,<222>,-0.9050157256503621,<222>,-0.7396153756372562,<223>,0.13627155853701473,<344>,0.4088146756110444,<444>,0.9658059419096657,<566>
4,0.033146333333333326,0.012235954619603305,-0.4088146756110446,<333>,-0.935410833780014,<212>,-0.5742150256241505,<233>,-0.13627155853701495,<334>,0.5742150256241502,<445>,0.9354108337800137,<565>,0.905015725650362,<555>,0.905015725650362,<555>,0.905015725650362,<555>,0.905015725650362,<555>,0.4088146756110444,<444>,0.4088146756110444,<444>,-0.4088146756110446,<333>
5,0.9026523076923075,0.001206081728613246,0.30167190855012055,<543>,0.13627155853701473,<344>,-0.13627155853701495,<433>,-0.13627155853701495,<334>,-0.4088146756110446,<333>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.905015725650362,<555>,0.770010483766908,<654>,-0.935410833780014,<221>,-0.13627155853701495,<343>,0.13627155853701473,<344>
6,0.29693641025641027,0.02900885059347865,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.5742150256241505,<332>,-0.33206701667977256,<134>,0.7396153756372561,<455>,0.770010483766908,<654>
7,0.006577267686923078,0.013516119568084118,-0.7396153756372564,<322>,-0.9050157256503621,<222>,-0.9050157256503621,<222>,-0.9050157256503621,<222>,-0.9658059419096657,<211>,-0.9962010500393174,<111>,-0.9962010500393174,<111>,-0.9962010500393174,<111>,-0.9962010500393174,<111>,-0.9962010500393174,<111>,-0.5278624748225301,<114>,0.770010483766908,<654>,-0.13627155853701495,<433>
8,-0.11298784615384615,0.15372548715737155,0.5742150256241503,<544>,0.770010483766908,<456>,0.7396153756372561,<554>,-0.13627155853701495,<433>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.7396153756372564,<322>,-0.7396153756372562,<223>,0.13627155853701473,<344>,-0.05952389960574287,<144>,0.4088146756110444,<444>,0.4088146756110444,<444>
9,0.9072220512820512,0.00275633180568146,-0.7700104837669081,<321>,-0.5742150256241505,<233>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,0.13627155853701473,<344>,0.7396153756372561,<545>,0.9354108337800137,<655>
10,-0.30276000000000003,0.028020338126402915,0.7396153756372561,<545>,0.9658059419096657,<566>,0.7396153756372561,<545>,0.4088146756110444,<444>,0.4088146756110444,<444>,-0.13627155853701495,<433>,-0.4088146756110446,<333>,-0.7396153756372564,<322>,-0.935410833780014,<212>,-0.7396153756372562,<223>,-0.13627155853701495,<334>,-0.4088146756110446,<333>,-0.4088146756110446,<333>
