ComponentID:,W
Sensor_id,average amplitude,standard deviations,avgQ_0,winQ_0,avgQ_3,winQ_3,avgQ_6,winQ_6,avgQ_9,winQ_9,avgQ_12,winQ_12,avgQ_15,winQ_15,avgQ_18,winQ_18,avgQ_21,winQ_21,avgQ_24,winQ_24,avgQ_27,winQ_27,avgQ_30,winQ_30,avgQ_33,winQ_33,avgQ_36,winQ_36,avgQ_39,winQ_39
1,0.08855630952380952,0.026912066347987488,-0.4088146756110446,<333>,0.13627155853701473,<344>,0.4088146756110444,<444>,0.5742150256241502,<445>,0.905015725650362,<555>,0.905015725650362,<555>,0.9658059419096657,<566>,0.9658059419096657,<566>,0.9658059419096657,<665>,0.905015725650362,<555>,0.4088146756110444,<444>,0.4088146756110444,<444>,-0.13627155853701495,<433>,-0.7700104837669081,<321>
2,-0.025552071428571427,0.0044989849405057975,0.6046101337538021,<644>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,0.13627155853701473,<344>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,-0.4088146756110446,<333>,-0.8004055918965598,<311>,-0.6046101337538022,<133>,0.30167190855012055,<345>
3,0.0017548542214285714,0.0016834213600061421,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.9050157256503621,<222>,-0.9050157256503621,<222>,-0.935410833780014,<221>,-0.7396153756372562,<223>,0.6046101337538021,<464>,0.4088146756110444,<444>,-0.5742150256241505,<332>
4,0.0974599047619048,0.05418861078164176,-0.7396153756372562,<223>,-0.4088146756110446,<333>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.7396153756372561,<455>,0.905015725650362,<555>,0.905015725650362,<555>,0.9354108337800137,<565>,0.9354108337800137,<655>,0.5742150256241503,<544>,0.4088146756110444,<444>,-0.4088146756110446,<333>,-0.6046101337538022,<331>
5,0.906657857142857,0.0042283214815125375,-0.935410833780014,<122>,-0.5742150256241505,<233>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.905015725650362,<555>,0.905015725650362,<555>,0.9354108337800137,<556>,0.905015725650362,<555>,0.4088146756110444,<444>,0.13627155853701473,<443>,-0.4088146756110446,<333>
6,0.3684095238095239,0.00474677381786878,0.13627155853701473,<344>,0.4088146756110444,<444>,0.9354108337800137,<556>,0.5742150256241503,<544>,-0.13627155853701495,<433>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.9050157256503621,<222>,-0.9658059419096657,<211>,-0.9658059419096657,<112>,-0.13627155853701495,<343>,0.13627155853701473,<434>,0.4088146756110444,<444>,0.13627155853701473,<443>
7,0.04081185714285714,0.00800739206867608,0.9354108337800137,<655>,0.4088146756110444,<444>,0.4088146756110444,<444>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.7396153756372564,<322>,-0.935410833780014,<212>,-0.5742150256241505,<233>,-0.4088146756110446,<333>,-0.4088146756110446,<333>
8,0.07072447142857143,0.046551711185203626,-0.4088146756110446,<333>,0.13627155853701473,<344>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.7396153756372561,<455>,0.905015725650362,<555>,0.905015725650362,<555>,0.9658059419096657,<566>,0.905015725650362,<555>,0.905015725650362,<555>,0.4088146756110444,<444>,-0.13627155853701495,<433>,-0.7700104837669081,<312>
9,0.9016380952380949,0.003536334689837596,0.13627155853701473,<443>,-0.5742150256241505,<332>,-0.935410833780014,<122>,-0.5742150256241505,<233>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,-0.4088146756110446,<333>,0.13627155853701473,<344>,0.6046101337538021,<644>,0.4088146756110444,<444>
10,0.14790611904761905,0.16813509925867332,0.13627155853701473,<344>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.4088146756110444,<444>,0.770010483766908,<456>,0.5742150256241503,<544>,0.13627155853701473,<443>,-0.4088146756110446,<333>,-0.935410833780014,<221>
